grain_km,total_detection_cells_min,detection_cells_each_fold_min,positive_plots_each_fold_min,us_share_threshold_active,US_share_USCA_min,taxon_scope,n_species_denominator,n_species_remaining,proportion_of_species_remaining,threshold_role
75,20,15,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,146,0.3686868686868687,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,140,0.35353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,119,0.3005050505050505,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,217,0.547979797979798,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,144,0.36363636363636365,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,139,0.351010101010101,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,128,0.32323232323232326,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,206,0.5202020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,138,0.3484848484848485,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,133,0.33585858585858586,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,194,0.4898989898989899,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,127,0.3207070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,116,0.29292929292929293,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,15,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,89,0.22474747474747475,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,196,0.494949494949495,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,196,0.494949494949495,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,196,0.494949494949495,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,194,0.4898989898989899,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,186,0.4696969696969697,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,127,0.3207070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,111,0.2803030303030303,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,162,0.4090909090909091,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,111,0.2803030303030303,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,106,0.2676767676767677,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,96,0.24242424242424243,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,20,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,88,0.2222222222222222,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,185,0.4671717171717172,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,185,0.4671717171717172,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,185,0.4671717171717172,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,184,0.46464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,177,0.44696969696969696,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,119,0.3005050505050505,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,114,0.2878787878787879,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,103,0.2601010101010101,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,94,0.23737373737373738,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,158,0.398989898989899,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,108,0.2727272727272727,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,103,0.2601010101010101,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,93,0.23484848484848486,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,20,25,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,85,0.21464646464646464,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,206,0.5202020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,137,0.34595959595959597,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,120,0.30303030303030304,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,110,0.2777777777777778,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,128,0.32323232323232326,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,187,0.4722222222222222,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,127,0.3207070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,111,0.2803030303030303,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,162,0.4090909090909091,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,110,0.2777777777777778,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,95,0.2398989898989899,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,0,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,87,0.2196969696969697,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,123,0.3106060606060606,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,113,0.28535353535353536,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,206,0.5202020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,137,0.34595959595959597,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,120,0.30303030303030304,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,110,0.2777777777777778,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,128,0.32323232323232326,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,117,0.29545454545454547,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,187,0.4722222222222222,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,127,0.3207070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,111,0.2803030303030303,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,102,0.25757575757575757,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,162,0.4090909090909091,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,110,0.2777777777777778,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,105,0.26515151515151514,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,95,0.2398989898989899,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,5,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,87,0.2196969696969697,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
75,25,10,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
