fia_species_code,fia_name_raw,scientific_name,common_name,taxon_rank,species_level_flag,native_status_if_available,woodland_drc_flag,grain_km,n_unique_plot_lineages_total,n_detection_plots_total,qualifying_tree_records,n_sampled_cells_total,n_detection_cells_total,n_plots_A,n_plots_B,n_detection_plots_A,n_detection_plots_B,n_sampled_cells_A,n_sampled_cells_B,n_detection_cells_A,n_detection_cells_B,n_detection_cells_both_folds,n_detection_cells_A_only,n_detection_cells_B_only,cell_detection_IoU_AB,detection_cell_count_ratio_AB,detection_cell_count_ratio_A_over_B,detection_plot_count_ratio_AB,detection_plot_count_ratio_A_over_B,fraction_detection_cells_one_positive_plot,n_connected_components_detection_support,largest_component_fraction,spatial_span_km,n_connected_components_detection_support_A,largest_component_fraction_A,spatial_span_km_A,n_connected_components_detection_support_B,largest_component_fraction_B,spatial_span_km_B,geometry_information_flag,tpa_unadj_available_fraction,formal_expansion_metadata_status,obvious_variance_support_failure,hard_detection_is_not_latent_support_truth,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean,tree_records_per_detected_cell_min,tree_records_per_detected_cell_q10,tree_records_per_detected_cell_q25,tree_records_per_detected_cell_median,tree_records_per_detected_cell_q75,tree_records_per_detected_cell_q90,tree_records_per_detected_cell_max,tree_records_per_detected_cell_mean
749,Populus angustifolia,Populus angustifolia,narrowleaf cottonwood,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,47,225,10051,46,57920,57805,32,15,9235,9171,31,15,0,31,15,0.0,0.4838709677419355,2.066666666666667,0.46875,2.1333333333333333,0.9782608695652174,40,0.06521739130434782,1533.1748106461964,28,0.06451612903225806,1533.1748106461964,15,0.06666666666666667,1131.9231422671771,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,1.0,2,1.0217391304347827,1,1.5,2.0,3.5,6.0,9.0,26,4.891304347826087
749,Populus angustifolia,Populus angustifolia,narrowleaf cottonwood,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,47,225,2970,41,57920,57805,32,15,2846,2830,28,15,2,26,13,0.04878048780487805,0.5357142857142857,1.8666666666666667,0.46875,2.1333333333333333,0.8780487804878049,33,0.0975609756097561,1543.5349040433132,24,0.10714285714285714,1543.5349040433132,14,0.13333333333333333,1166.1903789690602,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,2.0,3,1.146341463414634,1,2.0,2.0,4.0,7.0,9.0,26,5.487804878048781
749,Populus angustifolia,Populus angustifolia,narrowleaf cottonwood,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,47,225,1441,37,57920,57805,32,15,1411,1397,27,14,4,23,10,0.10810810810810811,0.5185185185185185,1.9285714285714286,0.46875,2.1333333333333333,0.8108108108108109,28,0.13513513513513514,1576.784703122148,21,0.14814814814814814,1576.784703122148,14,0.07142857142857142,1144.825314185531,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,1.0,2.0,3,1.2702702702702702,1,2.0,3.0,4.0,9.0,10.399999999999999,26,6.081081081081081
752,Populus alba,Populus alba,silver poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,2,4,10051,2,57920,57805,1,1,9235,9171,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,35.35533905932738,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.2000000000000002,1.5,2.0,2.5,2.8000000000000003,3,2.0
752,Populus alba,Populus alba,silver poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,2,4,2970,2,57920,57805,1,1,2846,2830,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,70.71067811865476,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.2000000000000002,1.5,2.0,2.5,2.8000000000000003,3,2.0
752,Populus alba,Populus alba,silver poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,2,4,1441,2,57920,57805,1,1,1411,1397,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,106.06601717798213,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,1.2000000000000002,1.5,2.0,2.5,2.8000000000000003,3,2.0
753,Populus nigra,Populus nigra,Lombardy poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,3,85,10051,3,57920,57805,2,1,9235,9171,2,1,0,2,1,0.0,0.5,2.0,0.5,2.0,1.0,3,0.3333333333333333,1755.7049866079437,2,0.5,1619.0274858692178,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,6.8,15.5,30.0,42.0,49.2,54,28.333333333333332
753,Populus nigra,Populus nigra,Lombardy poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,3,85,2970,3,57920,57805,2,1,2846,2830,2,1,0,2,1,0.0,0.5,2.0,0.5,2.0,1.0,3,0.3333333333333333,1755.7049866079437,2,0.5,1649.2422502470642,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,6.8,15.5,30.0,42.0,49.2,54,28.333333333333332
753,Populus nigra,Populus nigra,Lombardy poplar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,3,85,1441,3,57920,57805,2,1,1411,1397,2,1,0,2,1,0.0,0.5,2.0,0.5,2.0,1.0,3,0.3333333333333333,1755.7049866079437,2,0.5,1619.0274858692176,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1,6.8,15.5,30.0,42.0,49.2,54,28.333333333333332
756,Prosopis glandulosa,Prosopis glandulosa,honey mesquite,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,25,115725,2489,13909,10051,713,57920,57805,1244,1245,9235,9171,574,541,402,172,139,0.5638148667601683,0.9425087108013938,1.0609981515711646,0.9991967871485944,0.9991967871485944,0.2903225806451613,61,0.5497896213183731,2355.0477702161375,65,0.519163763066202,2195.0227789250844,61,0.4898336414048059,2335.1927115336757,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,3.0,5.0,7.0,13,3.490883590462833,1,2.0,4.0,12.0,29.0,48.80000000000007,134,19.507713884992988
756,Prosopis glandulosa,Prosopis glandulosa,honey mesquite,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,50,115725,2489,13909,2970,269,57920,57805,1244,1245,2846,2830,239,223,193,46,30,0.7174721189591078,0.9330543933054394,1.0717488789237668,0.9991967871485944,0.9991967871485944,0.1895910780669145,16,0.8104089219330854,2360.0847442411896,14,0.8326359832635983,2210.2036105300344,16,0.7937219730941704,2320.0215516240364,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,2.0,7.0,14.0,22.0,39,9.25278810408922,1,2.0,6.0,26.0,80.0,139.40000000000003,306,51.70631970260223
