group_type,group_value,weighting,state,diagnostic_role,target_count,opportunity_target_count,contributing_target_count,raw_nonzero_state_events,raw_structural_zero_events,opportunity_mass,exact_zero_metric_mass,exact_zero_metric_fraction,mean,median,p90,p95,p99,max,quantile_method
FOLD,B,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,2316,2316,1242,751970,0,751970.0,0.0,0.0,0.01918056230367317,0.003971648850038955,0.03965761245983149,0.07702932399285986,0.2620351720297514,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
B9_ROUTE,LEVEL1,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,4397,4397,2364,1191881,0,94.33226252442797,0.07406897651185035,0.0007851924095711124,0.014824662065248833,0.0027533135017516292,0.02771892571001384,0.05394678736640584,0.22143181065566883,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
B9_ROUTE,LEVEL1,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,4397,4397,2364,1191881,0,1191881.0,221.0,0.00018542119557237677,0.02046087459273014,0.004203328925771244,0.04066366206612421,0.07939577565931183,0.27085235560013154,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
B9_ROUTE,LEVEL2,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,243,243,58,1505,0,1.2234808965792257,0.0,0.0,0.0023461181414839013,0.0008863833033272343,0.00406906531619519,0.010531767986588832,0.025769852294666166,0.02927721980049086,WEIGHTED_INVERSE_EMPIRICAL_CDF
B9_ROUTE,LEVEL2,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,243,243,58,1505,0,1505.0,0.0,0.0,0.0025828529489148174,0.0009888404553171993,0.004094862101162228,0.013215788556567996,0.02927721980049086,0.02927721980049086,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
REFERENCE_STRENGTH,R1,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,288,288,101,328,0,0.9424398625429553,0.0,0.0,0.008732159607852128,0.0018720911278943268,0.020684952543093285,0.032136364191345544,0.06216667252320744,0.31851012950491986,WEIGHTED_INVERSE_EMPIRICAL_CDF
REFERENCE_STRENGTH,R1,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,288,288,101,328,0,328.0,0.0,0.0,0.008906206084796168,0.0018164192863171658,0.020684952543093285,0.032136364191345544,0.06216667252320744,0.31851012950491986,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
REFERENCE_STRENGTH,R2,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1057,1057,482,4638,0,6.549832269677631,0.02577319587628866,0.003934939829773254,0.012496968586409201,0.0018028274142004338,0.016821411593038862,0.034873185018369224,0.2258253047689453,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
REFERENCE_STRENGTH,R2,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1057,1057,482,4638,0,4638.0,15.0,0.003234152652005175,0.012763374497605376,0.0018323333992014894,0.017472669447443898,0.03610933290463082,0.2258253047689453,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
REFERENCE_STRENGTH,R3,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1128,1128,569,13672,0,10.250842704731426,0.027920962199312713,0.002723772376921303,0.010816150961571342,0.001553398854773028,0.01686286370271168,0.03295541069729807,0.12275520904156856,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
REFERENCE_STRENGTH,R3,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1128,1128,569,13672,0,13672.0,36.0,0.0026331187829139848,0.010213769687230721,0.001553398854773028,0.01676347205052575,0.031845292487429476,0.12275520904156853,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
REFERENCE_STRENGTH,R4,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1002,1002,549,57405,0,17.564693229030258,0.0,0.0,0.008558185300343513,0.0019062983625977397,0.014342285929864852,0.029113704731737213,0.10565007318461198,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
REFERENCE_STRENGTH,R4,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1002,1002,549,57405,0,57405.0,0.0,0.0,0.008603755871933025,0.001968118395437685,0.014682550031256797,0.02933678313286219,0.11020799509961701,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
REFERENCE_STRENGTH,R5,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1165,1165,721,1117343,0,60.24793535502493,0.02037481843624898,0.00033818284919119037,0.01742856735783996,0.0034970717227603898,0.033828047248022984,0.06499994789232527,0.24995184654863373,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
REFERENCE_STRENGTH,R5,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1165,1165,721,1117343,0,1117343.0,170.0,0.0001521466550557886,0.021206698240950245,0.004468508187361943,0.04248361709938238,0.0815432492318906,0.2814903419619242,1.0,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
TARGET_N_BAND,N_2_4,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,288,288,101,328,0,0.9424398625429553,0.0,0.0,0.008732159607852128,0.0018720911278943268,0.020684952543093285,0.032136364191345544,0.06216667252320744,0.31851012950491986,WEIGHTED_INVERSE_EMPIRICAL_CDF
TARGET_N_BAND,N_2_4,EVENT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,288,288,101,328,0,328.0,0.0,0.0,0.008906206084796168,0.0018164192863171658,0.020684952543093285,0.032136364191345544,0.06216667252320744,0.31851012950491986,LEGACY_TYPE7_EXPANDED_EVENT_DISTRIBUTION
TARGET_N_BAND,N_5_9,TARGET_EQUAL_THEN_PLOT_EQUAL,SELECTED_Y_ZERO_AND_TARGET_POSITIVE_ZPLUS,FAILURE_CONDITIONAL_SEVERITY_ONLY,1057,1057,482,4638,0,6.549832269677631,0.02577319587628866,0.003934939829773254,0.012496968586409201,0.0018028274142004338,0.016821411593038862,0.034873185018369224,0.2258253047689453,1.0,WEIGHTED_INVERSE_EMPIRICAL_CDF
