layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error
A1,SYN014,STRONG,BA,A,125,0,0.0,0.2951734140297654,32.8142989277758,36.3050906944566,3.7842007847202326,3.564997508007425,-0.2192032767128076,0.033066524317219535,0.043690600069372185,0.01062407575215265,100000000.0,0.0
A2,SYN014,STRONG,BA,A,125,0,0.0,0.1415652255715055,4.152854491144768,2.7679697093345133,3.7842007847202326,3.7071978880321743,-0.07700289668805826,0.033066524317219535,0.03370098901941381,0.0006344647021942762,97977874.67765604,-0.020221253223439595
A1,SYN014,PAIRED_NULL,AB,B,125,0,0.0,0.2391317329770418,17.977878332033153,17.158895533383138,3.7842007847202317,3.484333615292179,-0.2998671694280528,0.03306652431721953,0.047847509533891455,0.014780985216671927,100000000.0,0.0
A2,SYN014,PAIRED_NULL,AB,B,125,0,0.0,0.11427616325581366,4.55209354433437,6.023531249850086,3.7842007847202317,3.717817177245677,-0.06638360747455474,0.03306652431721953,0.03514056570010135,0.002074041382881822,103892526.49612443,0.03892526496124438
A1,SYN014,PAIRED_NULL,BA,A,125,0,0.0,0.24049142046814057,16.90141677268594,16.692663702288417,3.7842007847202317,3.439629501019784,-0.34457128370044776,0.03306652431721953,0.049349917481785605,0.016283393164566076,99999999.99999999,-1.1102230246251565e-16
A2,SYN014,PAIRED_NULL,BA,A,125,0,0.0,0.14626850276060926,6.587496561291912,9.919610978920428,3.7842007847202317,3.713613433450407,-0.07058735126982452,0.03306652431721953,0.03383430656353326,0.0007677822463137349,95857941.05837563,-0.041420589416243714
A1,SYN015,STRONG,AB,B,166,3,0.003919748446585361,0.2384924598729579,18.741666084557725,10.181679987584678,4.0717811512719715,3.579214324680619,-0.4925668265913523,0.026730598765853528,0.045970772213653276,0.019240173447799748,100000000.0,-1.1102230246251565e-16
A2,SYN015,STRONG,AB,B,166,3,0.003919748446585361,0.12370157147643798,3.614010040205206,4.036994980177583,4.0717811512719715,4.0456061214367685,-0.026175029835203034,0.026730598765853528,0.02719190340787145,0.00046130464201792065,99568998.49291383,-0.004310015070861928
A1,SYN015,STRONG,BA,A,166,12,0.005414952612712311,0.26344948235038024,21.479524981826597,8.398610208676343,4.0717811512719715,3.5241490761843774,-0.547632075087594,0.026730598765853528,0.04951456846925093,0.022783969703397404,100000000.0,-1.1102230246251565e-16
A2,SYN015,STRONG,BA,A,166,12,0.005414952612712311,0.14715869685065874,3.467526107528172,4.138984059573574,4.0717811512719715,4.052089117796225,-0.019692033475746662,0.026730598765853528,0.025832792964512356,-0.000897805801341172,100365034.14565718,0.0036503414565716152
A1,SYN015,PAIRED_NULL,AB,B,166,3,0.0005134027948976425,0.31198442688156997,51.49047029717591,62.980886413205766,4.0717811512719715,3.9231615872638974,-0.14861956400807408,0.026730598765853524,0.027745665220458425,0.0010150664546049008,100000000.0,2.220446049250313e-16
A2,SYN015,PAIRED_NULL,AB,B,166,3,0.0005134027948976425,0.12050050833620717,5.7588924842593,6.725435362717134,4.0717811512719715,4.028636646053929,-0.04314450521804236,0.026730598765853524,0.026892646949696605,0.0001620481838430811,101558277.6575861,0.015582776575861157
A1,SYN015,PAIRED_NULL,BA,A,166,12,0.0065435652747402335,0.3168432403858722,56.390257439982555,73.8914046645748,4.0717811512719715,3.93687292008031,-0.13490823119166162,0.026730598765853524,0.028489459338568987,0.0017588605727154628,99999999.99999999,0.0
A2,SYN015,PAIRED_NULL,BA,A,166,12,0.0065435652747402335,0.1442958303029534,2.9338088287793918,1.7945723977021903,4.0717811512719715,3.9813454747758605,-0.09043567649611095,0.026730598765853524,0.027565389401898895,0.0008347906360453711,96828103.55538891,-0.031718964446110776
A1,SYN016,STRONG,AB,B,103,5,0.0031399488917188065,0.27354976214803095,19.502784038580256,21.349227247845203,3.3479873330201197,2.701309837436349,-0.6466774955837709,0.07135879664314417,0.11044908692476262,0.03909029028161845,100000000.0,-1.1102230246251565e-16
A2,SYN016,STRONG,AB,B,103,5,0.0031399488917188065,0.10793702116645129,2.4911046416367335,4.245954985571365,3.3479873330201197,3.344975141630532,-0.0030121913895877483,0.07135879664314417,0.06908430424555449,-0.0022744923975896725,98545500.48838517,-0.014544995116148485
A1,SYN016,STRONG,BA,A,103,9,0.01791505337555063,0.2920173270652448,18.91863391544716,19.022104610154983,3.3479873330201197,2.650698194274135,-0.697289138745985,0.07135879664314417,0.11181105095099263,0.04045225430784846,100000000.00000001,0.0
A2,SYN016,STRONG,BA,A,103,9,0.01791505337555063,0.1606962529034226,4.614801289629532,5.728068945722747,3.3479873330201197,3.2684991997277892,-0.07948813329233051,0.07135879664314417,0.07458603109404749,0.003227234450903324,98707170.28668675,-0.012928297133132705
A1,SYN016,PAIRED_NULL,AB,B,103,5,0.06184842938637392,0.4482623682967352,34.67656908897786,49.7020785127167,3.3479873330201193,2.964474468054167,-0.38351286496595227,0.07135879664314418,0.09604878424130502,0.024689987598160837,100000000.0,-1.1102230246251565e-16
A2,SYN016,PAIRED_NULL,AB,B,103,5,0.06184842938637392,0.2036164551090251,3.819056054079258,1.5949393442567337,3.3479873330201193,3.260866365302691,-0.0871209677174285,0.07135879664314418,0.07552711505602941,0.00416831841288523,93967458.76793948,-0.0603254123206054
A1,SYN016,PAIRED_NULL,BA,A,103,9,0.013675056908925773,0.4237252669869831,31.52521582524016,43.82699243563343,3.3479873330201193,2.944238293652223,-0.4037490393678964,0.07135879664314418,0.09920500908169877,0.02784621243855459,100000000.0,-1.1102230246251565e-16
A2,SYN016,PAIRED_NULL,BA,A,103,9,0.013675056908925773,0.15730710122164976,4.686917227991028,3.775531711286753,3.3479873330201193,3.1885141928974354,-0.15947314012268388,0.07135879664314418,0.08204578287866485,0.010686986235520668,100743457.76420286,0.007434577642028373
A1,SYN017,STRONG,AB,B,168,0,0.0,0.21202816204015962,13.917621660518462,9.08402598005321,4.143431467017391,3.78450890274487,-0.35892256427252045,0.024780601207551073,0.03766247756525552,0.01288187635770445,99999999.99999999,0.0
A2,SYN017,STRONG,AB,B,168,0,0.0,0.11040031914135419,2.575083085292254,3.1755816896947886,4.143431467017391,4.07488190394282,-0.06854956307457094,0.024780601207551073,0.025267802092372022,0.0004872008848209493,106533796.08065958,0.06533796080659604
A1,SYN017,STRONG,BA,A,168,0,0.0,0.2364188292591517,13.936435653282167,15.106746981737542,4.143431467017391,3.874499419688627,-0.2689320473287635,0.024780601207551073,0.03433541569574119,0.009554814488190115,99999999.99999999,0.0
A2,SYN017,STRONG,BA,A,168,0,0.0,0.13695976083454883,5.492564529434193,8.192839055310579,4.143431467017391,4.091118039227392,-0.05231342778999881,0.024780601207551073,0.025431145615876203,0.0006505444083251301,104984249.09619313,0.049842490961931496
A1,SYN017,PAIRED_NULL,AB,B,168,0,0.0,0.18352650393310438,14.099720677484074,21.344148564424565,4.143431467017391,4.132800395184694,-0.010631071832696293,0.024780601207551076,0.025190091263723284,0.0004094900561722077,100000000.00000001,2.220446049250313e-16
A2,SYN017,PAIRED_NULL,AB,B,168,0,0.0,0.11926516436811764,2.3509648807189505,1.6292855029690196,4.143431467017391,4.081994794162589,-0.0614366728548017,0.024780601207551076,0.024771967250017603,-8.633957533473596e-06,99435425.62211743,-0.0056457437788256515
A1,SYN017,PAIRED_NULL,BA,A,168,0,0.0,0.22858942769049143,11.011449379792584,14.673602774090194,4.143431467017391,4.035827370582995,-0.10760409643439584,0.024780601207551076,0.025881632653061228,0.001101031445510152,100000000.00000001,2.220446049250313e-16
A2,SYN017,PAIRED_NULL,BA,A,168,0,0.0,0.1503685999012773,5.5108111889769065,6.58365483004822,4.143431467017391,4.04776423518754,-0.09566723182985104,0.024780601207551076,0.025921204083797268,0.0011406028762461912,97653730.65247715,-0.023462693475228558
A1,SYN018,STRONG,AB,B,66,0,0.0,0.1287420519705211,4.34109918183709,2.3256060628398103,3.0321024927979034,3.0997830297063547,0.06768053690845122,0.07712691256957196,0.06464141193944309,-0.012485500630128876,100000000.0,0.0
A2,SYN018,STRONG,AB,B,66,0,0.0,0.07689760135780645,1.8032285668988985,2.0954366343776405,3.0321024927979034,2.982040527777694,-0.05006196502020943,0.07712691256957196,0.08201834724674309,0.004891434677171125,100837863.6804454,0.008378636804454054
A1,SYN018,STRONG,BA,A,66,2,0.001360892112001607,0.1451319726676649,5.835569969389554,4.374697154794321,3.0321024927979034,3.0581832921114502,0.026080799313546787,0.07712691256957196,0.07516306217836503,-0.001963850391206931,99999999.99999999,-1.1102230246251565e-16
A2,SYN018,STRONG,BA,A,66,2,0.001360892112001607,0.10225049048228828,1.6811852058380772,2.3349908496727196,3.0321024927979034,2.9739277005808686,-0.05817479221703481,0.07712691256957196,0.07995291908162983,0.0028260065120578604,102983167.87316215,0.029831678731621514
A1,SYN018,PAIRED_NULL,AB,B,66,0,0.0,0.16668345302013718,13.49288200321622,20.02124277474138,3.032102492797904,2.934494278390612,-0.09760821440729206,0.07712691256957195,0.08483875819649835,0.007711845626926395,100000000.0,-1.1102230246251565e-16
A2,SYN018,PAIRED_NULL,AB,B,66,0,0.0,0.0785722023356693,1.7523712656794637,0.26368919090995957,3.032102492797904,2.993577437144805,-0.03852505565309894,0.07712691256957195,0.08097837697845728,0.0038514644088853273,103721417.09127867,0.03721417091278667
A1,SYN018,PAIRED_NULL,BA,A,66,2,0.007646228524752776,0.1516494618897544,6.649005099191018,6.283876191706315,3.032102492797904,2.8335762127566557,-0.19852628004124817,0.07712691256957195,0.09114240092901728,0.014015488359445327,100000000.00000001,0.0
A2,SYN018,PAIRED_NULL,BA,A,66,2,0.007646228524752776,0.10189350342363919,3.6668721341251707,5.824957956273051,3.032102492797904,2.984692410177585,-0.04741008262031876,0.07712691256957195,0.07875772454509822,0.0016308119755262668,103167034.47139268,0.0316703447139266
A1,SYN019,STRONG,AB,B,76,3,0.0035638702817196045,0.22627984302048,13.330592334238588,7.260384990459616,3.42535682873782,3.1789769322693706,-0.24637989646844938,0.046124115958640216,0.05987059143624801,0.013746475477607795,100000000.0,-1.1102230246251565e-16
A2,SYN019,STRONG,AB,B,76,3,0.0035638702817196045,0.102438992717411,2.940820249325948,5.650883401867634,3.42535682873782,3.4250922201377567,-0.00026460860006327636,0.046124115958640216,0.046162359757280405,3.824379864018901e-05,98239178.63182434,-0.01760821368175669
A1,SYN019,STRONG,BA,A,76,4,0.006680299995994147,0.24103934920526324,12.839764591332607,7.093152106563002,3.42535682873782,3.215089867334231,-0.21026696140358903,0.046124115958640216,0.05738568228971696,0.011261566331076743,100000000.00000001,0.0
A2,SYN019,STRONG,BA,A,76,4,0.006680299995994147,0.12044974526419297,4.102500449638441,6.132458506312179,3.42535682873782,3.3589597346138484,-0.06639709412397155,0.046124115958640216,0.04747879198347161,0.001354676024831393,92220935.44504058,-0.07779064554959425
A1,SYN019,PAIRED_NULL,AB,B,76,3,0.009524508385849185,0.3254822639407829,23.959086468841747,25.559090560982504,3.42535682873782,3.382429558844285,-0.04292726989353479,0.046124115958640216,0.04244653370421604,-0.003677582254424175,100000000.0,0.0
A2,SYN019,PAIRED_NULL,AB,B,76,3,0.009524508385849185,0.11042768425784287,4.461151514754192,5.721115248156502,3.42535682873782,3.3451287523659845,-0.08022807637183549,0.046124115958640216,0.04847566516982091,0.0023515492111806924,96926340.69597569,-0.03073659304024312
A1,SYN019,PAIRED_NULL,BA,A,76,4,0.07074349266791634,0.35226057352534706,19.94383907811149,18.91617606824517,3.42535682873782,3.272013430312219,-0.15334339842560096,0.046124115958640216,0.0493861000165331,0.0032619840578928805,100000000.0,0.0
A2,SYN019,PAIRED_NULL,BA,A,76,4,0.07074349266791634,0.21891189968732744,6.1475837135993086,3.6745107700932524,3.42535682873782,3.3578667726030913,-0.0674900561347287,0.046124115958640216,0.04866991477724903,0.0025457988186088146,99683601.71052974,-0.003163982894702544
A1,SYN020,STRONG,AB,B,105,11,0.09596602221556126,0.5445098492125979,59.223117762074075,62.50420901165155,3.188963444901398,1.6607114789233153,-1.5282519659780829,0.07135501001820901,0.3286816891080441,0.2573266790898351,100000000.0,0.0
A2,SYN020,STRONG,AB,B,105,11,0.09596602221556126,0.24601681041008885,6.719434503463729,3.6142713435454272,3.188963444901398,3.070654447958754,-0.1183089969426443,0.07135501001820901,0.07901754360284959,0.007662533584640571,88954086.48143867,-0.11045913518561334
A1,SYN020,STRONG,BA,A,105,19,0.1815386625578393,0.5478345632319785,55.72137177508117,43.38255439646307,3.188963444901398,1.7890634345176086,-1.3999000103837895,0.07135501001820901,0.3147376597697903,0.24338264975158128,100000000.0,0.0
A2,SYN020,STRONG,BA,A,105,19,0.1815386625578393,0.33212654789705537,12.909040398263373,16.585562411997735,3.188963444901398,3.0090044193225274,-0.17995902557887078,0.07135501001820901,0.07953466402436583,0.00817965400615682,82902631.25803313,-0.17097368741966879
A1,SYN020,PAIRED_NULL,AB,B,105,11,0.13217331444359376,0.7241875578272727,86.34787123355814,117.55423103125848,3.188963444901398,2.4456488739433118,-0.7433145709580864,0.07135501001820899,0.14453125,0.07317623998179101,100000000.0,2.220446049250313e-16
A2,SYN020,PAIRED_NULL,AB,B,105,11,0.13217331444359376,0.27925965568182287,15.24884019528092,21.555256721189267,3.188963444901398,3.007465787477158,-0.18149765742424018,0.07135501001820899,0.08593289165639513,0.014577881638186144,90844122.29557814,-0.09155877704421844
A1,SYN020,PAIRED_NULL,BA,A,105,19,0.29966401048679914,0.6617422324302322,60.41538335261567,79.29445603723389,3.188963444901398,2.6401161092783108,-0.5488473356230874,0.07135501001820899,0.09732910819375282,0.02597409817554383,100000000.0,2.220446049250313e-16
A2,SYN020,PAIRED_NULL,BA,A,105,19,0.29966401048679914,0.42707808265924724,15.949215777001537,5.252159251954391,3.188963444901398,2.865600517526193,-0.323362927375205,0.07135501001820899,0.09778114629265451,0.026426136274445525,68065150.32767025,-0.31934849672329746
A1,SYN021,STRONG,AB,B,161,0,0.0,0.24985552039863854,23.206493918561687,33.32738157753857,4.3702009011489364,4.195777524051355,-0.1744233770975816,0.01746934765962923,0.02010487886444709,0.0026355312048178606,100000000.0,-3.3306690738754696e-16
A2,SYN021,STRONG,AB,B,161,0,0.0,0.12676276538952394,4.192308132822216,5.531545717348004,4.3702009011489364,4.3025561026684835,-0.0676447984804529,0.01746934765962923,0.018690720570153845,0.0012213729105246159,101007242.79393412,0.010072427939340933
A1,SYN021,STRONG,BA,A,161,1,0.00022732536441824833,0.2599533275256437,23.26970752964292,33.28559583946124,4.3702009011489364,4.152434759457799,-0.21776614169113717,0.01746934765962923,0.022001886968865014,0.004532539309235785,99999999.99999999,-4.440892098500626e-16
A2,SYN021,STRONG,BA,A,161,1,0.00022732536441824833,0.16789012085041688,5.520563643269969,7.480406763978831,4.3702009011489364,4.232401014875541,-0.13779988627339534,0.01746934765962923,0.01974234436815127,0.002272996708522039,97909243.70072336,-0.020907562992766637
A1,SYN021,PAIRED_NULL,AB,B,161,0,0.0,0.2993835411510149,31.44718307804237,46.26476251892679,4.3702009011489364,4.10531946237472,-0.2648814387742169,0.01746934765962922,0.02544125270996324,0.00797190505033402,100000000.0,0.0
A2,SYN021,PAIRED_NULL,AB,B,161,0,0.0,0.1268268904451283,2.5498633784398437,1.5503597799276965,4.3702009011489364,4.318802580189798,-0.05139832095913821,0.01746934765962922,0.018148949013372346,0.000679601353743127,97158513.4056489,-0.028414865943510947
A1,SYN021,PAIRED_NULL,BA,A,161,1,0.01636758067490526,0.308566309975645,29.425884930096302,41.84756051690544,4.3702009011489364,4.131199925137468,-0.23900097601146886,0.01746934765962922,0.023754560605378137,0.0062852129457489185,100000000.0,0.0
A2,SYN021,PAIRED_NULL,BA,A,161,1,0.01636758067490526,0.20153416818362155,6.086648904424323,7.895561728553822,4.3702009011489364,4.265471176004345,-0.10472972514459133,0.01746934765962922,0.01904298539802538,0.0015736377383961594,94765962.20618567,-0.05234037793814328
A1,SYN022,STRONG,AB,B,168,2,0.0060010475414088915,0.3211573497084276,20.420563828717768,21.86838556465637,4.431819532106331,4.056392785392205,-0.3754267467141261,0.016573544167291683,0.02260589599609375,0.006032351828802067,100000000.0,2.220446049250313e-16
A2,SYN022,STRONG,AB,B,168,2,0.0060010475414088915,0.1427724739103012,5.847258146539234,7.635508142447086,4.431819532106331,4.318646526284816,-0.11317300582151546,0.016573544167291683,0.01856808698144629,0.0019945428141546068,99752353.83717766,-0.0024764616282230145
A1,SYN022,STRONG,BA,A,168,2,0.0009391752353022787,0.34361231805582026,30.62008623306634,43.32808877559996,4.431819532106331,4.09404249382999,-0.3377770382763412,0.016573544167291683,0.021532849256131605,0.004959305088839922,100000000.0,2.220446049250313e-16
A2,SYN022,STRONG,BA,A,168,2,0.0009391752353022787,0.159947320330729,4.6108711227735135,4.7323245001756495,4.431819532106331,4.386459532140821,-0.04535999996551077,0.016573544167291683,0.016137919504553032,-0.0004356246627386512,100195398.19134423,0.0019539819134426484
A1,SYN022,PAIRED_NULL,AB,B,168,2,0.032553745592915,0.45969017830309766,75.67777729197992,108.86221074479717,4.431819532106332,4.262160527355947,-0.1696590047503852,0.016573544167291687,0.017074321381913192,0.0005007772146215055,100000000.0,0.0
A2,SYN022,PAIRED_NULL,AB,B,168,2,0.032553745592915,0.19116470780947692,8.17194252397149,9.448546727873707,4.431819532106332,4.37464399343808,-0.0571755386682522,0.016573544167291687,0.017496721920798264,0.0009231777535065773,98052426.37391724,-0.01947573626082766
A1,SYN022,PAIRED_NULL,BA,A,168,2,0.032128527594247766,0.5102062401023696,72.8102111283834,92.72466215462612,4.431819532106332,4.119516813896729,-0.31230271820960365,0.016573544167291687,0.02006838115058719,0.0034948369832955017,100000000.0,0.0
A2,SYN022,PAIRED_NULL,BA,A,168,2,0.032128527594247766,0.2090068339137358,6.403948328428442,3.7569132481774656,4.431819532106332,4.2811909547510485,-0.1506285773552838,0.016573544167291687,0.018928880091237416,0.002355335923945729,94048672.83942826,-0.0595132716057174
A1,SYN023,STRONG,AB,B,170,0,0.0,0.18039902364533417,17.476415248858494,24.17144185798087,4.038687170326243,4.112768411462968,0.07408124113672443,0.029314883588095975,0.02306455275297133,-0.006250330835124645,99999999.99999999,-3.3306690738754696e-16
A2,SYN023,STRONG,AB,B,170,0,0.0,0.12239567375002891,3.3445042430328487,3.8397561684865136,4.038687170326243,3.9849847419488547,-0.05370242837738859,0.029314883588095975,0.029883828892645466,0.000568945304549491,104597378.73937449,0.04597378739374469
A1,SYN023,STRONG,BA,A,170,4,0.0006258741358090178,0.2290466776876483,18.874696185321895,25.839339724675526,4.038687170326243,4.03223212163199,-0.006455048694252952,0.029314883588095975,0.025058499288435093,-0.004256384299660881,99999999.99999997,-4.440892098500626e-16
A2,SYN023,STRONG,BA,A,170,4,0.0006258741358090178,0.15809397044622117,2.5993953899920386,0.9013473353757804,4.038687170326243,4.00067441516738,-0.0380127551588636,0.029314883588095975,0.028900544214974344,-0.0004143393731216305,99844728.01303898,-0.001552719869610364
A1,SYN023,PAIRED_NULL,AB,B,170,0,0.0,0.2720244787933597,24.902437220341763,25.998073498416666,4.038687170326243,3.6896919886907016,-0.34899518163554166,0.029314883588095975,0.03878013790550234,0.009465254317406364,100000000.0,0.0
A2,SYN023,PAIRED_NULL,AB,B,170,0,0.0,0.13456771675473803,3.634814987594702,2.9549007852473967,4.038687170326243,3.971098764346384,-0.06758840597985927,0.029314883588095975,0.030232569994538883,0.000917686406442908,98754002.93445861,-0.012459970655413821
A1,SYN023,PAIRED_NULL,BA,A,170,4,0.010697321075975411,0.29153089617411837,25.5842291060083,29.47216869760972,4.038687170326243,3.715496983230502,-0.32319018709574143,0.029314883588095975,0.03654541483656483,0.007230531248468855,100000000.0,0.0
A2,SYN023,PAIRED_NULL,BA,A,170,4,0.010697321075975411,0.16588448909505787,5.522074591430418,9.91678471418152,4.038687170326243,3.9141093404758873,-0.12457782985035593,0.029314883588095975,0.03269170277940134,0.0033768191913053636,101737062.07259601,0.017370620725960073
A1,SYN024,STRONG,AB,B,75,0,0.0,0.12820910645767553,6.874501192500764,1.3801041233340838,3.1274565354957824,2.9248385771621668,-0.20261795833361562,0.06472058258089497,0.07774312917810974,0.013022546597214774,100000000.00000001,-1.1102230246251565e-16
A2,SYN024,STRONG,AB,B,75,0,0.0,0.06891319067128229,1.2359535891804456,1.7770859306706228,3.1274565354957824,3.1148765151049007,-0.012580020390881685,0.06472058258089497,0.06578531604590446,0.0010647334650094875,96508488.92227823,-0.034915110777217984
A1,SYN024,STRONG,BA,A,75,1,0.0005188925796015193,0.14259601074145828,7.1092483445082015,1.2830175466732363,3.1274565354957824,2.9157498336118315,-0.2117067018839509,0.06472058258089497,0.07683453613135627,0.012113953550461298,99999999.99999999,-4.440892098500626e-16
A2,SYN024,STRONG,BA,A,75,1,0.0005188925796015193,0.0863101453773451,1.0789719025971836,1.865148218735629,3.1274565354957824,3.0986538006000894,-0.02880273489569296,0.06472058258089497,0.06441482981923097,-0.0003057527616640021,98688668.83915868,-0.013113311608413447
A1,SYN024,PAIRED_NULL,AB,B,75,0,0.0,0.30625802457499596,44.05200387218763,65.64035175055568,3.1274565354957815,3.0668005932966853,-0.0606559421990962,0.06472058258089491,0.08528374926297223,0.02056316668207732,100000000.0,2.220446049250313e-16
A2,SYN024,PAIRED_NULL,AB,B,75,0,0.0,0.08098411791256742,4.330790632459498,5.61705616299156,3.1274565354957815,3.0678179367590306,-0.059638598736750925,0.06472058258089491,0.06809695844935673,0.0033763758684618173,98384102.91246563,-0.01615897087534357
A1,SYN024,PAIRED_NULL,BA,A,75,1,0.028354122026685875,0.3204558130933478,58.76898106381528,88.15749157924355,3.1274565354957815,3.1322994167577485,0.004842881261966969,0.06472058258089491,0.06968853757238032,0.004967954991485404,100000000.0,2.220446049250313e-16
A2,SYN024,PAIRED_NULL,BA,A,75,1,0.028354122026685875,0.14595589840539508,6.710393106390779,3.2773694805851745,3.1274565354957815,3.0402594134253977,-0.08719712207038377,0.06472058258089491,0.07186037646581,0.007139793884915091,102901366.03454176,0.029013660345417636
A1,SYN025,STRONG,AB,B,133,1,0.0001808685886774951,0.26043769657561533,14.087328914437386,13.385923297648054,3.8141924249742383,3.423898883125473,-0.3902935418487652,0.03445635113567502,0.04828476800193705,0.01382841686626203,100000000.0,-1.1102230246251565e-16
A2,SYN025,STRONG,AB,B,133,1,0.0001808685886774951,0.1329127259304079,3.6067503195563493,3.234835912298529,3.8141924249742383,3.7728089922452686,-0.041383432728969716,0.03445635113567502,0.03454271076586424,8.635963018921444e-05,99615126.32149974,-0.0038487367850027487
A1,SYN025,STRONG,BA,A,133,11,0.005411650185516862,0.27318068515277066,13.293680248095363,21.325369866770146,3.8141924249742383,3.4197565518865503,-0.394435873087688,0.03445635113567502,0.04483402474553367,0.010377673609858647,99999999.99999999,-3.3306690738754696e-16
A2,SYN025,STRONG,BA,A,133,11,0.005411650185516862,0.15754445370178868,6.472610938933986,5.448963600911059,3.8141924249742383,3.6577729256153697,-0.15641949935886856,0.03445635113567502,0.03859767799142552,0.004141326855750499,102607082.40627141,0.026070824062713882
A1,SYN025,PAIRED_NULL,AB,B,133,1,0.022171432483732018,0.35198351876933087,45.16534472794737,67.47004671008676,3.8141924249742383,3.3851059740288143,-0.42908645094542397,0.03445635113567502,0.052806455440844904,0.01835010430516988,100000000.0,0.0
A2,SYN025,PAIRED_NULL,AB,B,133,1,0.022171432483732018,0.17568165330879967,4.567604631452742,5.007714372531935,3.8141924249742383,3.7766365187630857,-0.03755590621115257,0.03445635113567502,0.03396011582540643,-0.0004962353102685932,92474410.48277442,-0.07525589517225584
A1,SYN025,PAIRED_NULL,BA,A,133,11,0.09290378760050108,0.43153633908003125,54.71863646737815,76.09729105382331,3.8141924249742383,3.2125991373719183,-0.60159328760232,0.03445635113567502,0.06952679654769807,0.035070445412023046,100000000.0,0.0
A2,SYN025,PAIRED_NULL,BA,A,133,11,0.09290378760050108,0.2603574419203302,36.20067668300451,55.51914867343961,3.8141924249742383,3.5926323213478213,-0.22156010362641698,0.03445635113567502,0.04250988293372836,0.008053531798053334,91597146.90099342,-0.0840285309900658
A1,SYN026,STRONG,AB,B,133,6,0.0012226030784458109,0.25119487740909674,15.89418163152802,0.8422788371722617,3.3983991297582996,2.7724022947547993,-0.6259968350035003,0.0683980750026273,0.13066624521898818,0.06226817021636087,99999999.99999999,-1.1102230246251565e-16
A2,SYN026,STRONG,AB,B,133,6,0.0012226030784458109,0.1251354465345474,2.309445178580226,0.5627473993956665,3.3983991297582996,3.3243103297993097,-0.07408879995898987,0.0683980750026273,0.06936391612889053,0.000965841126263231,97540342.833003,-0.02459657166996998
A1,SYN026,STRONG,BA,A,133,6,0.0025283587049986862,0.27640806170187787,15.467149291088377,7.8386995479189565,3.3983991297582996,2.8081767946382987,-0.5902223351200009,0.0683980750026273,0.1299866175154555,0.06158854251282821,99999999.99999999,-1.1102230246251565e-16
A2,SYN026,STRONG,BA,A,133,6,0.0025283587049986862,0.148675251415932,7.205780745499424,11.353265171658627,3.3983991297582996,3.290471422470505,-0.10792770728779466,0.0683980750026273,0.06814863806140742,-0.00024943694121988547,96254519.79440454,-0.03745480205595464
A1,SYN026,PAIRED_NULL,AB,B,133,6,0.0131163005742578,0.30948301132546613,16.70192308020584,16.65590632046679,3.3983991297583,2.6631818288276823,-0.7352173009306178,0.06839807500262732,0.13898803622182565,0.07058996121919833,100000000.0,0.0
A2,SYN026,PAIRED_NULL,AB,B,133,6,0.0131163005742578,0.13707435270693769,2.907368576430921,3.6967786831415315,3.3983991297583,3.2864359807847476,-0.11196314897355242,0.06839807500262732,0.07488980121852624,0.006491726215898927,94802497.12926874,-0.05197502870731263
A1,SYN026,PAIRED_NULL,BA,A,133,6,0.015596607994912486,0.3166559211171728,18.73479466558403,16.399435442213946,3.3983991297583,2.61844089233313,-0.7799582374251699,0.06839807500262732,0.14882397473046705,0.08042589972783973,100000000.0,0.0
A2,SYN026,PAIRED_NULL,BA,A,133,6,0.015596607994912486,0.1491569991996294,3.796377519034413,3.3356509051648287,3.3983991297583,3.240138218649953,-0.15826091110834684,0.06839807500262732,0.07734093089619697,0.008942855893569648,98776867.4923175,-0.012231325076825006
A1,SYN027,STRONG,AB,B,147,0,0.0,0.26840263035521955,54.142078913421386,82.57937104557706,4.1267731576090325,3.849805711345738,-0.2769674462632947,0.0222063331077504,0.03015318831222366,0.00794685520447326,99999999.99999999,-1.1102230246251565e-16
A2,SYN027,STRONG,AB,B,147,0,0.0,0.11162553966556842,1.7229572276224459,0.49480643919645767,4.1267731576090325,4.0805077226507915,-0.04626543495824098,0.0222063331077504,0.023452533677364922,0.0012462005696145216,96239402.08761488,-0.03760597912385122
A1,SYN027,STRONG,BA,A,147,0,0.0,0.2649910460285437,50.59226492765384,74.55567961159619,4.1267731576090325,3.7620483253254613,-0.3647248322835712,0.0222063331077504,0.03216028565760762,0.009953952549857217,99999999.99999999,-1.1102230246251565e-16
A2,SYN027,STRONG,BA,A,147,0,0.0,0.14832392925054133,7.251303769533354,8.477914027594773,4.1267731576090325,4.0995246051206164,-0.027248552488416067,0.0222063331077504,0.022012942317129285,-0.00019339079062111533,94791146.62755066,-0.0520885337244934
A1,SYN027,PAIRED_NULL,AB,B,147,0,0.0,0.36347092521944835,103.36891154033341,156.42932711006688,4.1267731576090325,3.91927531858493,-0.20749783902410268,0.022206333107750394,0.03162782974166931,0.009421496633918919,99999999.99999999,-1.1102230246251565e-16
