layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error,cell_bias,cell_relative_bias,cell_rmse,cell_relative_rmse,cell_mass_correlation,ci95_coverage_all_support,ci95_coverage_positive_exposure
A1,SYN055,PAIRED_NULL,AB,B,98,1,0.006857541053148689,0.29954851902305546,27.241299769395393,19.777744913841737,3.4772747660907752,3.18834069117468,-0.28893407491609535,0.053159646970659016,0.07174427882119021,0.01858463185053119,100000000.0,-1.1102230246251565e-16,5.753946072440975e-12,-0.07521493344784133,1492666.8240001637,1.1641989669147885,0.8038603530400451,,
A2,SYN055,PAIRED_NULL,AB,B,98,1,0.006857541053148689,0.12608720543807067,7.067669205369518,9.387529099883146,3.4772747660907752,3.4113497424689747,-0.06592502362180053,0.053159646970659016,0.05384304902312041,0.000683402052461396,100939288.59727743,0.009392885972774101,9584.577523239028,-0.12980394521363636,283804.4382732531,0.618018947144556,0.9911281114957594,0.7551020408163265,0.7628865979381443
A1,SYN055,PAIRED_NULL,BA,A,98,3,0.013876401059413589,0.34694393892115233,26.832971379769482,20.721432758276073,3.4772747660907752,3.1378772101001235,-0.3393975559906517,0.053159646970659016,0.061547649793388434,0.008388002822729418,100000000.0,-1.1102230246251565e-16,-4.413833471053109e-11,-0.11645625806002251,1364941.3148671265,1.5501171864659498,0.8095909476742,,
A2,SYN055,PAIRED_NULL,BA,A,98,3,0.013876401059413589,0.15651598295214078,5.904405030199538,3.303906886431427,3.4772747660907752,3.4388436099807502,-0.03843115611002501,0.053159646970659016,0.052715227338908925,-0.0004444196317500912,100879881.54714599,0.008798815471459775,8978.383134142898,0.16285507752751285,444197.4133901058,1.1667666188680286,0.9775879194413952,0.7346938775510204,0.7578947368421053
A1,SYN056,STRONG,AB,B,159,12,0.015009590192812604,0.4218815449394929,36.23026940591254,56.42840708750504,3.7297413222411127,3.108864819676672,-0.6208765025644407,0.04109255209624436,0.06268597500495933,0.021593422908714972,100000000.0,2.220446049250313e-16,2.342949873246487e-11,-0.5317557295755166,1243159.5136929005,1.2416790836563247,0.751944535396017,,
A2,SYN056,STRONG,AB,B,159,12,0.015009590192812604,0.157315612197643,2.853132141068371,0.9092766573853783,3.7297413222411127,3.6590950436466305,-0.07064627859448214,0.04109255209624436,0.04253715283267682,0.001444600736432461,100246764.42956546,0.002467644295654825,1551.9775444369334,0.01257478623128325,217605.28403580404,1.3905295068459542,0.9896877822080618,0.610062893081761,0.6598639455782312
A1,SYN056,STRONG,BA,A,159,23,0.031604717067327065,0.5481774569404063,26.06376534383825,21.763934911227764,3.7297413222411127,2.8759339705047933,-0.8538073517363194,0.04109255209624436,0.07941701368233195,0.03832446158608759,100000000.0,2.220446049250313e-16,4.1733794617203044e-11,0.5630940127080822,1713409.0579533668,10.269993621051148,0.6070728885783457,,
A2,SYN056,STRONG,BA,A,159,23,0.031604717067327065,0.2043918864709186,5.071937966078988,6.534839753630421,3.7297413222411127,3.5220252162019055,-0.2077161060392072,0.04109255209624436,0.045256491569159646,0.004163939472915289,91209771.71550183,-0.08790228284498158,-55284.45461948521,-0.18293716472754537,249079.60852584487,1.4897601647216638,0.9866697617184732,0.46540880503144655,0.5441176470588235
A1,SYN056,PAIRED_NULL,AB,B,159,12,0.024983711404903467,0.5254581347651921,59.417725962217865,19.34467612794714,3.7297413222411127,3.2010629470691585,-0.5286783751719542,0.04109255209624436,0.053812871822606814,0.012720319726362457,100000000.0,0.0,4.100162278181352e-11,1.8624251111962171,1398307.8002436848,12.081273210540854,0.6299392200839856,,
A2,SYN056,PAIRED_NULL,AB,B,159,12,0.024983711404903467,0.16522640450371234,8.19041118908283,11.787586370879891,3.7297413222411127,3.5786725234326813,-0.15106879880843138,0.04109255209624436,0.04456732348746201,0.00347477139121765,101640223.99079725,0.016402239907972405,10315.874155957645,-0.1667525378919417,214004.7683761586,0.9978309725652144,0.9922476176485179,0.5723270440251572,0.6190476190476191
A1,SYN056,PAIRED_NULL,BA,A,159,23,0.08600312937902112,0.5361175135073727,85.07619095534348,124.6821323471214,3.7297413222411127,2.770490221653783,-0.9592511005873297,0.04109255209624436,0.08800900731844623,0.04691645522220187,100000000.0,0.0,1.757212404934865e-11,-0.04326755542946757,1879747.1801892477,7.016400618254207,0.5657309787467061,,
A2,SYN056,PAIRED_NULL,BA,A,159,23,0.08600312937902112,0.2508083290929705,8.616188564675587,9.173686560602423,3.7297413222411127,3.5507151381602555,-0.17902618408085713,0.04109255209624436,0.04768753834924704,0.006594986253002685,90763725.07904215,-0.09236274920957843,-58089.779377093306,-0.09834297116080337,467910.5785379302,1.5089545865236513,0.9503082345987618,0.5345911949685535,0.625
A1,SYN057,STRONG,AB,B,175,6,0.0026869693321299984,0.4332664161965753,83.34926330449368,124.60976832426576,4.1427975739238985,3.795753044866668,-0.3470445290572304,0.026687171008468943,0.03245139781992533,0.0057642268114563855,100000000.0,-1.1102230246251565e-16,-2.128737313406808e-11,0.228539635286803,1037611.0281586285,3.2109902422533367,0.6095554810610047,,
A2,SYN057,STRONG,AB,B,175,6,0.0026869693321299984,0.12756632998642697,2.4962542277832407,1.853722846844536,4.1427975739238985,4.060841899402965,-0.08195567452093311,0.026687171008468943,0.02782731362886486,0.0011401426203959154,103345756.76809749,0.03345756768097474,19118.61010341416,-0.00353086033324796,207730.78403055258,1.4868472893075182,0.9849417219387347,0.6971428571428572,0.7218934911242604
A1,SYN057,STRONG,BA,A,175,7,0.005441117859996245,0.4653817813487521,86.66748343965405,133.33253743738774,4.1427975739238985,3.504767070859422,-0.6380305030644764,0.026687171008468943,0.043988919667590026,0.017301748659121083,100000000.0,-1.1102230246251565e-16,-4.257474626813616e-11,0.5359310013330763,1075728.6308469407,7.242514909981201,0.6881970033231548,,
A2,SYN057,STRONG,BA,A,175,7,0.005441117859996245,0.1573333094051624,3.4958709616035986,2.9563966461344044,4.1427975739238985,4.121379047913459,-0.021418526010439365,0.026687171008468943,0.025690440742227424,-0.0009967302662415196,98657336.98820345,-0.013426630117965632,-7672.360067408883,-0.07969659866963712,223256.04294702606,0.9884445144699903,0.9791450705611792,0.64,0.6666666666666666
A1,SYN057,PAIRED_NULL,AB,B,175,6,0.06315301361353144,0.5465967190882983,128.05958024474953,195.96988636366527,4.1427975739238985,3.3048035260093687,-0.8379940479145298,0.026687171008468943,0.06017878863027125,0.033491617621802305,100000000.0,0.0,-4.257474626813616e-11,-0.3570769070222686,1730371.0626103652,1.3398018033131103,0.34084029478443534,,
A2,SYN057,PAIRED_NULL,AB,B,175,6,0.06315301361353144,0.22490004921888263,10.379385106551304,14.854709258792642,4.1427975739238985,4.0749157927098345,-0.06788178121406396,0.026687171008468943,0.026978414608029546,0.0002912435995606026,94683369.80154525,-0.053166301984547526,-30380.74399117008,-0.028429191875716842,450498.64336686843,1.534038841287898,0.9127321528187736,0.6228571428571429,0.6449704142011834
A1,SYN057,PAIRED_NULL,BA,A,175,7,0.03373432756088996,0.5444892717840245,120.49112142663836,184.25774244213915,4.1427975739238985,3.371091316865608,-0.7717062570582907,0.026687171008468943,0.04975606015585311,0.02306888914738417,100000000.0,0.0,0.0,-0.2183193925206705,1557080.697153729,2.3674049499304446,0.37157458158529766,,
A2,SYN057,PAIRED_NULL,BA,A,175,7,0.03373432756088996,0.1967734813012828,6.040078220518482,8.981847489313616,4.1427975739238985,4.009860489147812,-0.13293708477608668,0.026687171008468943,0.028519267486379965,0.0018320964779110216,99250690.9758939,-0.00749309024106104,-4281.7658520348805,-0.10671516916255322,214322.32824710367,1.192060252255786,0.9820807354841788,0.6057142857142858,0.6309523809523809
A1,SYN058,STRONG,AB,B,70,0,0.0,0.17008940259861652,7.594671403718165,7.83893102080994,3.343004700604561,3.2325372032228623,-0.11046749738169881,0.05004874991124171,0.051118923839919075,0.0010701739286773648,100000000.0,2.220446049250313e-16,1.2605596566572785e-10,-0.246660603070474,777572.9650472413,0.7165738008485356,0.9418026552461102,,
A2,SYN058,STRONG,AB,B,70,0,0.0,0.08108810527255658,1.740885540145875,0.9190448947499905,3.343004700604561,3.294854083294987,-0.04815061730957426,0.05004874991124171,0.05179439500293948,0.0017456450916977714,102655366.81512704,0.026553668151270582,37933.81164467231,-0.03114998425727563,259912.20135516624,0.7004382964516052,0.995097378252987,0.8,0.8
A1,SYN058,STRONG,BA,A,70,4,0.005646818476485729,0.16396909041931373,6.312597209342397,3.0954149490329423,3.343004700604561,3.301250248194305,-0.04175445241025599,0.05004874991124171,0.04738807770983921,-0.0026606722014025017,100000000.0,2.220446049250313e-16,1.7969016750742283e-10,-0.04422693586629176,767949.30897646,1.050991158309328,0.9407561504951694,,
A2,SYN058,STRONG,BA,A,70,4,0.005646818476485729,0.1042696534773749,2.9277450358034494,2.81603820233724,3.343004700604561,3.3042140619834877,-0.03879063862107346,0.05004874991124171,0.05153032957760941,0.0014815796663677008,101767566.3930479,0.017675663930479146,25250.948472112956,-0.018844132074060035,330697.3675997329,0.7329874418399074,0.9904697026436623,0.7571428571428571,0.803030303030303
A1,SYN058,PAIRED_NULL,AB,B,70,0,0.0,0.3960607618295479,21.727632664271184,23.177901141721446,3.3430047006045602,2.952798268273489,-0.39020643233107144,0.05004874991124171,0.0769446542097461,0.026895904298504386,99999999.99999999,-1.1102230246251565e-16,1.3263031308140073e-10,-0.01741788952717971,2420172.6085392274,1.0010342455850056,0.6065051914771454,,
A2,SYN058,PAIRED_NULL,AB,B,70,0,0.0,0.097926158205837,4.189302691350322,5.44873323602722,3.3430047006045602,3.3412370667162805,-0.0017676338882797182,0.05004874991124171,0.048004677095702095,-0.002044072815539616,96182385.51073307,-0.038176144892669295,-54537.34984667038,-0.09638334857324064,321100.46028665977,0.6404161960297633,0.9918441441445078,0.7428571428571429,0.7428571428571429
A1,SYN058,PAIRED_NULL,BA,A,70,4,0.14653387301125204,0.4158883122775078,25.64529462605445,34.5009674734946,3.3430047006045602,3.0162165793120264,-0.3267881212925339,0.05004874991124171,0.07015790301206172,0.02010915310082001,100000000.00000001,2.220446049250313e-16,1.9374835704054152e-10,0.07252341591750638,2342958.538723416,1.2882880343493355,0.5951691457781685,,
A2,SYN058,PAIRED_NULL,BA,A,70,4,0.14653387301125204,0.290168140404498,11.201730233217045,10.845361050896702,3.3430047006045602,3.2176599663072842,-0.125344734297276,0.05004874991124171,0.0563053627018772,0.006256612790635489,87838721.80519006,-0.12161278194809944,-173732.54564014185,-0.18808434368061253,1164635.7262034097,0.6479282519229895,0.8648879317197753,0.7285714285714285,0.7727272727272727
A1,SYN059,STRONG,AB,B,143,14,0.010224103668365942,0.39400749468319074,78.78121044123063,118.2196831956427,4.023299039227087,3.6382009911657915,-0.38509804806129555,0.029201760960185487,0.03730099991167396,0.008099238951488473,100000000.0,0.0,5.2101962216250546e-11,-0.15993193066853698,1239569.233073491,1.4485923648152004,0.5886539711717038,,
A2,SYN059,STRONG,AB,B,143,14,0.010224103668365942,0.12287078643517399,6.859916496867455,8.699298074897989,4.023299039227087,3.9750282035897837,-0.04827083563730339,0.029201760960185487,0.028422357115199637,-0.0007794038449858501,98496040.89940225,-0.015039591005977515,-10517.196507676495,-0.030013729026861374,194712.79181970673,1.2412100641029546,0.9879662454305334,0.7132867132867133,0.7906976744186046
A1,SYN059,STRONG,BA,A,143,7,0.009170665614001846,0.4219220201057428,67.63736798740398,99.27753400878053,4.023299039227087,3.6672894532706395,-0.3560095859564476,0.029201760960185487,0.03297745194265836,0.003775690982472872,100000000.0,0.0,7.815294332437582e-11,-0.10749419936199574,1167324.9971708488,1.5309738762926932,0.5975085186580913,,
A2,SYN059,STRONG,BA,A,143,7,0.009170665614001846,0.1420790111084813,3.19289228343166,4.345400071612362,4.023299039227087,3.9460539288605903,-0.07724511036649684,0.029201760960185487,0.029792679082288036,0.0005909181221025496,98385974.3144,-0.016140256855999957,-11286.892906293579,-0.19448204341567638,200090.94244696293,0.7348873647565631,0.9871159963667668,0.6713286713286714,0.7058823529411765
A1,SYN059,PAIRED_NULL,AB,B,143,14,0.04854559158227559,0.38547264831601996,52.727375087895126,44.355681913202645,4.023299039227087,3.4727572135000293,-0.5505418257270578,0.029201760960185508,0.04001234322995879,0.01081058226977328,100000000.0,-1.1102230246251565e-16,-1.8235686775687692e-10,-0.4937166790700277,1008557.7665542733,0.9375751029121785,0.7511542667989698,,
A2,SYN059,PAIRED_NULL,AB,B,143,14,0.04854559158227559,0.18553683128481424,8.122702034201769,5.815112806830558,4.023299039227087,3.9662591349890013,-0.0570399042380858,0.029201760960185508,0.029908583844521566,0.0007068228843360586,99422385.2737408,-0.005776147262592124,-4039.263819994612,0.07491566508286718,314482.8719882919,1.0575319806448424,0.9685265175050624,0.7482517482517482,0.8294573643410853
A1,SYN059,PAIRED_NULL,BA,A,143,7,0.019371178985656712,0.3842521215855306,56.80475020030126,44.54338278364118,4.023299039227087,3.4979073136862064,-0.5253917255408806,0.029201760960185508,0.03974276636019469,0.010541005400009185,100000000.0,-1.1102230246251565e-16,-1.6933137720281428e-10,-0.4759769639295448,1081736.0578594226,0.9365091782642548,0.7086879675279503,,
A2,SYN059,PAIRED_NULL,BA,A,143,7,0.019371178985656712,0.16418390447363287,11.075617896826989,16.8276229758692,4.023299039227087,3.8824886821512123,-0.14081035707587475,0.029201760960185508,0.031769013251722544,0.0025672522915370366,96325852.73716049,-0.03674147262839522,-25693.337502374412,0.12532913754068614,195967.79721499383,3.0379404210949965,0.9882056729129141,0.6783216783216783,0.7132352941176471
A1,SYN060,STRONG,AB,B,140,0,0.0,0.25592734122687966,27.183995754234996,37.067875601505804,4.1089575174943835,4.1819543628718945,0.07299684537751094,0.022947172127903686,0.01995262791782969,-0.0029945442100739947,100000000.0,-3.3306690738754696e-16,-1.7961221081869944e-10,0.2625469416689386,731672.7176421026,1.4365414354138242,0.7421472906734115,,
A2,SYN060,STRONG,AB,B,140,0,0.0,0.11396162216544012,3.6185886528696307,5.272299279975857,4.1089575174943835,4.04967807578417,-0.059279441710213376,0.022947172127903686,0.023454223331184163,0.0005070512032804772,100020775.87873042,0.0002077587873039466,148.39913378855812,-0.12290301893404754,176330.31480044106,0.8208191281561448,0.9865751773216854,0.7071428571428572,0.7071428571428572
A1,SYN060,STRONG,BA,A,140,0,0.0,0.33062476263555257,22.59936601062434,21.54290337137297,4.1089575174943835,4.046974184643049,-0.061983332851334616,0.022947172127903686,0.022466170430141152,-0.0004810016977625335,100000000.0,-3.3306690738754696e-16,-2.2784141557557241e-10,0.2887038187541928,884089.6213719076,2.2293262275967267,0.6485375633110391,,
A2,SYN060,STRONG,BA,A,140,0,0.0,0.1409540558836919,2.279823371039845,2.2633507927883803,4.1089575174943835,4.021869763186089,-0.08708775430829441,0.022947172127903686,0.024969025505927504,0.0020218533780238176,102170498.24585342,0.021704982458534028,15503.558898952897,0.009232965454532683,289360.200157897,1.7385602320837346,0.9692576057254857,0.6857142857142857,0.6857142857142857
A1,SYN060,PAIRED_NULL,AB,B,140,0,0.0,0.2647266425599377,29.587605437789417,37.91829921749662,4.108957517494383,3.7949614008739236,-0.313996116620459,0.02294717212790367,0.03541134775597958,0.012464175628075912,100000000.0,2.220446049250313e-16,6.652304104396275e-11,-0.041919617560908236,756620.1060888374,1.2331440480570663,0.8529715295601757,,
A2,SYN060,PAIRED_NULL,AB,B,140,0,0.0,0.11482170198311693,3.2533012306371107,3.318528172055876,4.108957517494383,4.062317184099775,-0.046640333394607936,0.02294717212790367,0.02322021461091158,0.00027304248300791256,97181142.78706236,-0.0281885721293762,-20134.694378125907,-0.12713195130187813,204412.54979568787,0.8449760318770585,0.9815023042812533,0.7,0.7
A1,SYN060,PAIRED_NULL,BA,A,140,0,0.0,0.2738195248154941,31.76581496839141,41.774515967711096,4.108957517494383,3.835134291038562,-0.27382322645582047,0.02294717212790367,0.033051741619194316,0.010104569491290648,100000000.0,2.220446049250313e-16,1.064368656703404e-10,-0.013170694716801545,713318.9979742506,1.2135432454563975,0.8546811910060702,,
A2,SYN060,PAIRED_NULL,BA,A,140,0,0.0,0.12317789296757432,4.621783484621182,4.9180992395321335,4.108957517494383,4.081851271973605,-0.027106245520777783,0.02294717212790367,0.022627702489307597,-0.00031946963859607116,103608085.96381803,0.03608085963818053,25772.042598700238,0.06590514925902853,268226.6010148272,1.4902761468100614,0.9695334351700945,0.7071428571428572,0.7071428571428572
A1,SYN061,STRONG,AB,B,103,1,0.0008667950777316218,0.2808502547632932,40.12130965713284,61.03199108873936,3.8523820763932166,3.555900146231638,-0.2964819301615784,0.03010106778136322,0.041149237889706085,0.011048170108342865,100000000.0,0.0,6.795603130916948e-11,-0.2388451964076577,903900.2194731463,0.7370863514844574,0.8573443739524823,,
A2,SYN061,STRONG,AB,B,103,1,0.0008667950777316218,0.0848678002349993,5.087629732398931,8.748513138447594,3.8523820763932166,3.8145098173672336,-0.03787225902598301,0.03010106778136322,0.03131822347405239,0.0012171556926891675,101972131.6700525,0.019721316700525016,19146.90941798555,0.03927241475981479,189317.79506709505,0.6613227161978716,0.9926424457431626,0.8737864077669902,0.8823529411764706
A1,SYN061,STRONG,BA,A,103,2,0.03673747325908452,0.2958333513341818,36.92648320566587,55.87039706700438,3.8523820763932166,3.5198406106484716,-0.33254146574474497,0.03010106778136322,0.043739984158853544,0.013638916377490325,100000000.00000001,2.220446049250313e-16,6.922755788252192e-12,-0.2113592241314592,984255.7113618837,0.8939421302587309,0.8435756512346974,,
A2,SYN061,STRONG,BA,A,103,2,0.03673747325908452,0.1697710538419551,7.14771660679412,9.35685123331373,3.8523820763932166,3.7889219234450517,-0.06346015294816487,0.03010106778136322,0.031415857383216575,0.0013147896018533556,92292163.96842699,-0.07707836031573012,-74833.35952983501,-0.10079068071662617,424542.27982201683,0.619857521245414,0.9548821189995835,0.7766990291262136,0.7920792079207921
A1,SYN061,PAIRED_NULL,AB,B,103,1,0.06303490633137311,0.3601503043238472,39.85183700752972,58.18434033398037,3.852382076393217,3.7028323528442315,-0.14954972354898555,0.030101067781363226,0.040849299451397286,0.01074823167003406,100000000.0,0.0,-1.1302458429799497e-10,0.40845161345454195,1287660.4943180548,1.7360657890122868,0.683632624264393,,
A2,SYN061,PAIRED_NULL,AB,B,103,1,0.06303490633137311,0.20405939217228006,9.315112339471055,12.4198983396056,3.852382076393217,3.822406416249876,-0.029975660143341187,0.030101067781363226,0.02987094597403362,-0.00023012180732960574,93633716.16966018,-0.06366283830339814,-61808.580877085784,-0.05924535894192478,676144.9944699889,0.599412223435003,0.879581488002984,0.8252427184466019,0.8333333333333334
A1,SYN061,PAIRED_NULL,BA,A,103,2,0.033400266045690824,0.3734880779950152,53.28094884170831,79.92934547346496,3.852382076393217,3.732123434696002,-0.12025864169721512,0.030101067781363226,0.0409250029666548,0.010823935185291574,100000000.0,0.0,-1.5371343464527316e-10,0.5154868049762221,1440999.5622618736,1.9257461916554923,0.598897966454711,,
A2,SYN061,PAIRED_NULL,BA,A,103,2,0.033400266045690824,0.16606216136230204,4.116818564594998,4.630529022085492,3.852382076393217,3.751102062890971,-0.10128001350224602,0.030101067781363226,0.03322626509388735,0.003125197312524121,93610194.87043387,-0.06389805129566128,-62036.94300549655,-0.16645154879292615,334918.01461602055,0.5863089511882927,0.9728012835367543,0.7669902912621359,0.7821782178217822
A1,SYN062,STRONG,AB,B,134,0,0.0,0.20119043963481398,12.277266332926802,5.927377151310936,4.069488260655795,3.7950594740740886,-0.2744287865817068,0.024789754107058193,0.03510638016528926,0.010316626058231068,99999999.99999999,-1.1102230246251565e-16,-4.170101080367814e-11,-0.14885457554462656,657310.4917219867,0.9299399114434694,0.8951320889256823,,
A2,SYN062,STRONG,AB,B,134,0,0.0,0.11133550710690505,1.9403840380752588,1.9668048247805134,4.069488260655795,4.037982433835353,-0.03150582682044245,0.024789754107058193,0.02508993544447151,0.0003001813374133161,100174190.75259466,0.0017419075259466066,1299.9309895122847,0.14864268103476055,206119.99728705166,1.1647770888080469,0.9837945891284449,0.7985074626865671,0.7985074626865671
A1,SYN062,STRONG,BA,A,134,0,0.0,0.23934681210106834,16.00822578569732,10.470952026221337,4.069488260655795,3.664198315937627,-0.40528994471816837,0.024789754107058193,0.038486644972521696,0.013696890865463503,99999999.99999999,-1.1102230246251565e-16,-4.170101080367814e-11,-0.3308972807002444,699765.658374314,0.971536034530132,0.9012083857760218,,
A2,SYN062,STRONG,BA,A,134,0,0.0,0.14801682683148898,4.110842023261329,4.815310670828145,4.069488260655795,3.961907826765877,-0.10758043388991823,0.024789754107058193,0.02827405167585507,0.0034842975687968784,102184475.7193735,0.02184475719373502,16302.0576072648,0.17730067934891064,311843.4383207451,1.7338176152819158,0.9729308300118151,0.6791044776119403,0.6791044776119403
A1,SYN062,PAIRED_NULL,AB,B,134,0,0.0,0.25100026813652415,21.14039963771908,28.419413010392404,4.0694882606557945,4.029619759888261,-0.039868500767533455,0.024789754107058193,0.022454239540466395,-0.002335514566591798,100000000.0,-1.1102230246251565e-16,-6.602660043915706e-11,-0.038469222298908326,720978.2707836053,1.1595290730863272,0.7865320851608798,,
A2,SYN062,PAIRED_NULL,AB,B,134,0,0.0,0.11820972854292491,3.1310135547068674,3.6587068616258267,4.0694882606557945,4.0307191180719375,-0.038769142583857,0.024789754107058193,0.0249253957015945,0.00013564159453630792,100977752.34904052,0.009777523490405171,7296.659321197905,0.08377119379709512,253727.85692566697,1.233551332941548,0.9755566504776104,0.7611940298507462,0.7611940298507462
A1,SYN062,PAIRED_NULL,BA,A,134,0,0.0,0.2811432054698515,21.331291435714235,31.343967710837667,4.0694882606557945,4.045640458923046,-0.023847801732748586,0.024789754107058193,0.021803583795013848,-0.002986170312044345,100000000.0,-1.1102230246251565e-16,-5.907643197187737e-11,0.19914113918829157,778991.434724443,1.811044927913378,0.7465531179105384,,
A2,SYN062,PAIRED_NULL,BA,A,134,0,0.0,0.15973787383023552,4.6967633060600535,5.2607620308920975,4.0694882606557945,3.9625588323961756,-0.10692942825961893,0.024789754107058193,0.028766153626651986,0.003976399519593794,103647279.43064833,0.03647279430648309,27218.50321379336,0.007492450037959424,452359.84293057583,1.1720640126787967,0.9410935927244486,0.6492537313432836,0.6492537313432836
A1,SYN063,STRONG,AB,B,180,0,0.0,0.21799366020621108,21.71708984953406,33.3863862978987,4.506924060676264,4.336336157833018,-0.17058790284324576,0.014522890483066903,0.016982720822704078,0.0024598303396371757,100000000.0,-1.1102230246251565e-16,-1.3452437188890244e-10,0.08469411406053581,342957.01444246544,1.925547889318638,0.9027806834923042,,
A2,SYN063,STRONG,AB,B,180,0,0.0,0.11606178350678996,2.6923351274915075,2.2997602811981914,4.506924060676264,4.434822929632002,-0.07210113104426163,0.014522890483066903,0.015379948486389516,0.0008570580033226138,102943944.69027026,0.029439446902702393,16355.248279279056,-0.09540634538686608,166696.16772407878,0.8456654448246119,0.9771544581034095,0.7444444444444445,0.7444444444444445
A1,SYN063,STRONG,BA,A,180,0,0.0,0.25000902696841837,15.375585404050558,22.879383906424476,4.506924060676264,4.287519788771613,-0.21940427190465073,0.014522890483066903,0.01770651617402102,0.003183625690954116,99999999.99999999,-3.3306690738754696e-16,-1.7074247201283772e-10,-0.046805259939774725,396067.46642598574,1.5253248527442393,0.8763084602836044,,
A2,SYN063,STRONG,BA,A,180,0,0.0,0.1511882906066706,4.481620633012695,6.448743784168316,4.506924060676264,4.421913818432099,-0.08501024224416476,0.014522890483066903,0.015408657259600419,0.0008857667765335159,101512050.46114844,0.015120504611484176,8400.28033971345,-0.08263313193488599,219117.9410883147,0.950234917570495,0.956709909435921,0.6722222222222223,0.6722222222222223
A1,SYN063,PAIRED_NULL,AB,B,180,0,0.0,0.2971663821788937,30.85955172309463,38.17355298450231,4.506924060676264,4.344817031290886,-0.16210702938537747,0.014522890483066896,0.01928938228905784,0.004766491805990945,100000000.0,0.0,0.0,0.10602847185492842,629827.4886768234,1.4833776656211994,0.7010944096643233,,
A2,SYN063,PAIRED_NULL,AB,B,180,0,0.0,0.12133011351799242,3.441796272107725,1.5562200585638275,4.506924060676264,4.455568902963355,-0.05135515771290855,0.014522890483066896,0.015367961119888042,0.000845070636821146,102134762.00447497,0.02134762004474977,11859.788913749782,0.06294083520335558,178772.36400645462,1.0192961462705161,0.9722982649054903,0.7555555555555555,0.7555555555555555
A1,SYN063,PAIRED_NULL,BA,A,180,0,0.0,0.3418488877058581,26.96355801859222,33.76909887450081,4.506924060676264,4.233943030841385,-0.27298102983487915,0.014522890483066896,0.02185504371008742,0.007332153227020525,100000000.0,0.0,1.034802860683865e-11,0.02462582066702657,704730.0023212342,1.417270504964015,0.6752485883063908,,
A2,SYN063,PAIRED_NULL,BA,A,180,0,0.0,0.1548646841139634,3.907632570815533,4.895272907208438,4.506924060676264,4.400992094432006,-0.10593196624425794,0.014522890483066896,0.01614439618226011,0.001621505699193216,93277945.5901299,-0.06722054409870104,-37344.74672150054,-0.12287532608372002,206498.25908680636,1.078055773459571,0.9592501473109128,0.6722222222222223,0.6722222222222223
A1,SYN064,STRONG,AB,B,139,1,0.00015845872337268857,0.45837191484912937,82.50445868975352,126.08861450977487,3.9349445236297993,3.7410063516820453,-0.19393817194775398,0.030749022310905774,0.03193831848332186,0.0011892961724160878,100000000.00000001,0.0,-1.6080389777533443e-10,0.3589226904051556,1352635.2468588678,2.9598991933819274,0.473593866293217,,
A2,SYN064,STRONG,AB,B,139,1,0.00015845872337268857,0.11934140769295438,2.3379571836922484,0.9061041025415966,3.9349445236297993,3.878552179675089,-0.05639234395471027,0.030749022310905774,0.031843196641951,0.0010941743310452293,101888528.64214148,0.018885286421414627,13586.536993823522,-0.12006240057645538,242889.659955139,0.9988491915840403,0.9842089969789413,0.6474820143884892,0.6521739130434783
A1,SYN064,STRONG,BA,A,139,2,0.01920426016426282,0.42496947465091695,74.09671057086898,113.80526007571896,3.9349445236297993,3.7998999251471135,-0.1350445984826858,0.030749022310905774,0.028823167816405988,-0.001925854494499786,100000000.00000001,0.0,-2.6800649629222405e-11,0.4584693232408244,1114661.6763217119,3.3585319498718804,0.6183368777872288,,
A2,SYN064,STRONG,BA,A,139,2,0.01920426016426282,0.1717480864763298,5.010077164500426,4.9173172995416605,3.9349445236297993,3.8612100040273685,-0.07373451960243083,0.030749022310905774,0.032512467221290885,0.0017634449103851105,96769851.45420504,-0.03230148545794975,-23238.47874672649,0.17891299845507924,282118.2164426021,2.0447895440949493,0.9767568676445317,0.6690647482014388,0.6788321167883211
A1,SYN064,PAIRED_NULL,AB,B,139,1,0.0004974489078990584,0.45670895225472874,170.12241239156904,259.48582245302026,3.934944523629799,3.649843801570575,-0.2851007220592239,0.03074902231090576,0.0366793198715213,0.005930297560615541,100000000.0,2.220446049250313e-16,1.0720259851688962e-10,0.11451315695533336,1516732.7326248332,2.463326797104447,0.3996261132701961,,
A2,SYN064,PAIRED_NULL,AB,B,139,1,0.0004974489078990584,0.12605036800459188,5.724648227969834,5.84511806304031,3.934944523629799,3.906128246300284,-0.02881627732951486,0.03074902231090576,0.03137226622648576,0.0006232439155799963,100205189.1543289,0.0020518915432892193,1476.180966395172,-0.042161787617897614,230071.43957089953,1.0506223944649717,0.984730722923914,0.6834532374100719,0.6884057971014492
A1,SYN064,PAIRED_NULL,BA,A,139,2,0.029630705652445608,0.5188877581971848,171.51409313601323,260.5277430252357,3.934944523629799,3.599189604930263,-0.33575491869953566,0.03074902231090576,0.03914099884348905,0.008391976532583292,99999999.99999999,2.220446049250313e-16,1.0720259851688962e-10,-0.02165808415098325,1645635.8230170216,1.7191457247029207,0.3255120119953804,,
