state,synthetic_species_id,world,orientation,target_fold,original_support_cells,retained_support_cells,lost_support_cells,support_fraction_retained,support_fraction_lost,latent_truth_mass_fraction_retained,latent_truth_mass_fraction_lost,A2_raw_mass_fraction_retained,A2_raw_mass_fraction_lost
D2,SYN048,PAIRED_NULL,AB,B,130,114,16,0.8769230769230769,0.12307692307692308,0.9845817839076313,0.015418216092368708,1.0,0.0
D3,SYN048,PAIRED_NULL,AB,B,130,105,25,0.8076923076923077,0.1923076923076923,0.9748651404904847,0.025134859509515328,0.9920844154471842,0.007915584552815824
D2,SYN049,PAIRED_NULL,AB,B,100,99,1,0.99,0.010000000000000009,0.9997575730273823,0.00024242697261767088,1.0,0.0
D3,SYN049,PAIRED_NULL,AB,B,100,99,1,0.99,0.010000000000000009,0.9997575730273823,0.00024242697261767088,1.0,0.0
D2,SYN050,PAIRED_NULL,AB,B,144,144,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN050,PAIRED_NULL,AB,B,144,144,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN051,PAIRED_NULL,AB,B,154,144,10,0.935064935064935,0.06493506493506496,0.9859256093486364,0.014074390651363622,1.0,0.0
D3,SYN051,PAIRED_NULL,AB,B,154,140,14,0.9090909090909091,0.09090909090909094,0.98103479803806,0.01896520196193996,0.9944328654746878,0.005567134525312212
D2,SYN052,PAIRED_NULL,AB,B,75,74,1,0.9866666666666667,0.013333333333333308,0.9942531413249803,0.005746858675019673,0.9999999999999999,1.1102230246251565e-16
D3,SYN052,PAIRED_NULL,AB,B,75,74,1,0.9866666666666667,0.013333333333333308,0.9942531413249803,0.005746858675019673,0.9999999999999999,1.1102230246251565e-16
D2,SYN053,PAIRED_NULL,AB,B,176,170,6,0.9659090909090909,0.03409090909090906,0.9878138724879547,0.012186127512045286,1.0,0.0
D3,SYN053,PAIRED_NULL,AB,B,176,167,9,0.9488636363636364,0.051136363636363646,0.9856059033285083,0.014394096671491718,0.9965348960466521,0.00346510395334787
D2,SYN054,PAIRED_NULL,AB,B,118,115,3,0.9745762711864406,0.025423728813559365,0.9873192527250412,0.012680747274958826,1.0,0.0
D3,SYN054,PAIRED_NULL,AB,B,118,112,6,0.9491525423728814,0.05084745762711862,0.9750063224080617,0.024993677591938268,0.9850716708036206,0.01492832919637943
D2,SYN055,PAIRED_NULL,AB,B,98,97,1,0.9897959183673469,0.010204081632653073,0.9931424589468513,0.00685754105314873,1.0,0.0
D3,SYN055,PAIRED_NULL,AB,B,98,94,4,0.9591836734693877,0.04081632653061229,0.9792660578874376,0.02073394211256241,0.9806650744063,0.01933492559369998
D2,SYN056,PAIRED_NULL,AB,B,159,147,12,0.9245283018867925,0.07547169811320753,0.9750162885950964,0.02498371140490363,1.0,0.0
D3,SYN056,PAIRED_NULL,AB,B,159,124,35,0.779874213836478,0.22012578616352196,0.8890131592160753,0.11098684078392473,0.9210574284965487,0.0789425715034513
D2,SYN057,PAIRED_NULL,AB,B,175,169,6,0.9657142857142857,0.03428571428571425,0.9368469863864687,0.06315301361353132,0.9999999999999999,1.1102230246251565e-16
D3,SYN057,PAIRED_NULL,AB,B,175,162,13,0.9257142857142857,0.07428571428571429,0.9031126588255787,0.09688734117442133,0.9683574726905686,0.0316425273094314
D2,SYN058,PAIRED_NULL,AB,B,70,70,0,1.0,0.0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16
D3,SYN058,PAIRED_NULL,AB,B,70,66,4,0.9428571428571428,0.05714285714285716,0.8534661269887479,0.1465338730112521,0.8611321038966147,0.13886789610338535
D2,SYN059,PAIRED_NULL,AB,B,143,129,14,0.9020979020979021,0.09790209790209792,0.9514544084177247,0.04854559158227534,1.0,0.0
D3,SYN059,PAIRED_NULL,AB,B,143,122,21,0.8531468531468531,0.14685314685314688,0.932083229432068,0.067916770567932,0.9727383653756793,0.02726163462432074
D2,SYN060,PAIRED_NULL,AB,B,140,140,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN060,PAIRED_NULL,AB,B,140,140,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN061,PAIRED_NULL,AB,B,103,102,1,0.9902912621359223,0.009708737864077666,0.9369650936686269,0.0630349063313731,1.0,0.0
D3,SYN061,PAIRED_NULL,AB,B,103,100,3,0.970873786407767,0.029126213592232997,0.9035648276229361,0.0964351723770639,0.9684281844513611,0.03157181554863886
D2,SYN062,PAIRED_NULL,AB,B,134,134,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN062,PAIRED_NULL,AB,B,134,134,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN063,PAIRED_NULL,AB,B,180,180,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN063,PAIRED_NULL,AB,B,180,180,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN064,PAIRED_NULL,AB,B,139,138,1,0.9928057553956835,0.007194244604316502,0.9995025510921007,0.0004974489078992672,1.0,0.0
D3,SYN064,PAIRED_NULL,AB,B,139,136,3,0.9784172661870504,0.021582733812949617,0.9698718454396551,0.0301281545603449,0.9746733582487694,0.02532664175123056
D2,SYN065,PAIRED_NULL,AB,B,144,134,10,0.9305555555555556,0.06944444444444442,0.9903626679277704,0.00963733207222961,1.0,0.0
D3,SYN065,PAIRED_NULL,AB,B,144,120,24,0.8333333333333334,0.16666666666666663,0.9783502702500909,0.021649729749909086,0.9891795560215262,0.010820443978473815
D2,SYN066,PAIRED_NULL,AB,B,146,142,4,0.9726027397260274,0.0273972602739726,0.8840342144374507,0.11596578556254933,1.0,0.0
D3,SYN066,PAIRED_NULL,AB,B,146,138,8,0.9452054794520548,0.0547945205479452,0.8544575913010464,0.14554240869895363,0.9636236080097739,0.03637639199022613
D2,SYN067,PAIRED_NULL,AB,B,109,109,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN067,PAIRED_NULL,AB,B,109,109,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN068,PAIRED_NULL,AB,B,69,68,1,0.9855072463768116,0.01449275362318836,0.9421921207386751,0.05780787926132491,1.0,0.0
D3,SYN068,PAIRED_NULL,AB,B,69,66,3,0.9565217391304348,0.04347826086956519,0.8398314317536988,0.1601685682463012,0.8880544887641221,0.11194551123587793
D2,SYN069,PAIRED_NULL,AB,B,76,76,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN069,PAIRED_NULL,AB,B,76,76,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN070,PAIRED_NULL,AB,B,98,98,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN070,PAIRED_NULL,AB,B,98,98,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN071,PAIRED_NULL,AB,B,93,92,1,0.989247311827957,0.010752688172043001,0.9379456329620307,0.062054367037969294,0.9999999999999999,1.1102230246251565e-16
D3,SYN071,PAIRED_NULL,AB,B,93,89,4,0.956989247311828,0.043010752688172005,0.8199785258817477,0.1800214741182523,0.8732293085787087,0.12677069142129127
D2,SYN072,PAIRED_NULL,AB,B,87,84,3,0.9655172413793104,0.03448275862068961,0.9917876756196597,0.008212324380340252,1.0,0.0
D3,SYN072,PAIRED_NULL,AB,B,87,80,7,0.9195402298850575,0.08045977011494254,0.9834673285507964,0.016532671449203562,0.9926461464948311,0.007353853505168928
D2,SYN001,PAIRED_NULL,BA,A,142,140,2,0.9859154929577465,0.014084507042253502,0.9956047483842694,0.004395251615730622,1.0,0.0
D3,SYN001,PAIRED_NULL,BA,A,142,137,5,0.9647887323943662,0.035211267605633756,0.9797665589366864,0.020233441063313595,0.9774618969315525,0.0225381030684475
D2,SYN002,PAIRED_NULL,BA,A,65,65,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN002,PAIRED_NULL,BA,A,65,65,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN003,PAIRED_NULL,BA,A,175,171,4,0.9771428571428571,0.02285714285714291,0.9674365698933095,0.032563430106690494,1.0,0.0
D3,SYN003,PAIRED_NULL,BA,A,175,170,5,0.9714285714285714,0.02857142857142858,0.9662491113037723,0.033750888696227666,0.9980646187570902,0.0019353812429098172
D2,SYN004,PAIRED_NULL,BA,A,148,148,0,1.0,0.0,0.9999999999999998,2.220446049250313e-16,0.9999999999999999,1.1102230246251565e-16
D3,SYN004,PAIRED_NULL,BA,A,148,148,0,1.0,0.0,0.9999999999999998,2.220446049250313e-16,0.9999999999999999,1.1102230246251565e-16
D2,SYN005,PAIRED_NULL,BA,A,140,136,4,0.9714285714285714,0.02857142857142858,0.9471786444600983,0.05282135553990175,1.0,0.0
D3,SYN005,PAIRED_NULL,BA,A,140,134,6,0.9571428571428572,0.042857142857142816,0.9403308468093226,0.05966915319067745,0.9948758999288713,0.005124100071128734
D2,SYN006,PAIRED_NULL,BA,A,66,65,1,0.9848484848484849,0.015151515151515138,0.9988679258592661,0.0011320741407339074,1.0,0.0
D3,SYN006,PAIRED_NULL,BA,A,66,65,1,0.9848484848484849,0.015151515151515138,0.9988679258592661,0.0011320741407339074,1.0,0.0
D2,SYN007,PAIRED_NULL,BA,A,134,126,8,0.9402985074626866,0.05970149253731338,0.8415201921261306,0.1584798078738694,0.9999999999999998,2.220446049250313e-16
D3,SYN007,PAIRED_NULL,BA,A,134,122,12,0.9104477611940298,0.08955223880597019,0.7856321417951102,0.2143678582048898,0.929246556611091,0.07075344338890899
D2,SYN008,PAIRED_NULL,BA,A,122,121,1,0.9918032786885246,0.008196721311475419,0.9960842461778046,0.003915753822195445,1.0,0.0
D3,SYN008,PAIRED_NULL,BA,A,122,121,1,0.9918032786885246,0.008196721311475419,0.9960842461778046,0.003915753822195445,1.0,0.0
D2,SYN009,PAIRED_NULL,BA,A,84,74,10,0.8809523809523809,0.11904761904761907,0.9319361518476779,0.06806384815232214,0.9999999999999999,1.1102230246251565e-16
D3,SYN009,PAIRED_NULL,BA,A,84,70,14,0.8333333333333334,0.16666666666666663,0.6785370013999851,0.3214629986000149,0.7242839781159784,0.27571602188402156
D2,SYN010,PAIRED_NULL,BA,A,104,100,4,0.9615384615384616,0.038461538461538436,0.9984709323147237,0.0015290676852762752,1.0,0.0
D3,SYN010,PAIRED_NULL,BA,A,104,100,4,0.9615384615384616,0.038461538461538436,0.9984709323147237,0.0015290676852762752,1.0,0.0
D2,SYN011,PAIRED_NULL,BA,A,123,122,1,0.991869918699187,0.008130081300813052,0.9998234658418352,0.00017653415816476503,0.9999999999999999,1.1102230246251565e-16
D3,SYN011,PAIRED_NULL,BA,A,123,122,1,0.991869918699187,0.008130081300813052,0.9998234658418352,0.00017653415816476503,0.9999999999999999,1.1102230246251565e-16
D2,SYN012,PAIRED_NULL,BA,A,156,152,4,0.9743589743589743,0.02564102564102566,0.9247331371459001,0.07526686285409989,1.0,0.0
D3,SYN012,PAIRED_NULL,BA,A,156,150,6,0.9615384615384616,0.038461538461538436,0.9111442729869955,0.08885572701300448,0.98753186105581,0.012468138944189966
D2,SYN013,PAIRED_NULL,BA,A,127,119,8,0.937007874015748,0.06299212598425197,0.9433099027548597,0.05669009724514029,1.0,0.0
D3,SYN013,PAIRED_NULL,BA,A,127,118,9,0.9291338582677166,0.07086614173228345,0.9419002988405428,0.05809970115945717,0.9991818770662119,0.0008181229337881346
D2,SYN014,PAIRED_NULL,BA,A,125,125,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN014,PAIRED_NULL,BA,A,125,125,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN015,PAIRED_NULL,BA,A,166,154,12,0.927710843373494,0.07228915662650603,0.9934564347252597,0.006543565274740315,0.9999999999999999,1.1102230246251565e-16
D3,SYN015,PAIRED_NULL,BA,A,166,151,15,0.9096385542168675,0.09036144578313254,0.992943031930362,0.007056968069637959,0.9999999999999999,1.1102230246251565e-16
D2,SYN016,PAIRED_NULL,BA,A,103,94,9,0.912621359223301,0.08737864077669899,0.9863249430910744,0.013675056908925565,0.9999999999999999,1.1102230246251565e-16
D3,SYN016,PAIRED_NULL,BA,A,103,89,14,0.8640776699029126,0.13592233009708743,0.9244765137047004,0.07552348629529959,0.9369129887309001,0.06308701126909988
D2,SYN017,PAIRED_NULL,BA,A,168,168,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN017,PAIRED_NULL,BA,A,168,168,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN018,PAIRED_NULL,BA,A,66,64,2,0.9696969696969697,0.030303030303030276,0.9923537714752473,0.007646228524752718,1.0,0.0
D3,SYN018,PAIRED_NULL,BA,A,66,64,2,0.9696969696969697,0.030303030303030276,0.9923537714752473,0.007646228524752718,1.0,0.0
D2,SYN019,PAIRED_NULL,BA,A,76,72,4,0.9473684210526315,0.052631578947368474,0.9292565073320835,0.07074349266791646,1.0,0.0
D3,SYN019,PAIRED_NULL,BA,A,76,69,7,0.9078947368421053,0.09210526315789469,0.9197319989462344,0.08026800105376564,0.9918519209946057,0.008148079005394271
D2,SYN020,PAIRED_NULL,BA,A,105,86,19,0.819047619047619,0.18095238095238098,0.7003359895132006,0.29966401048679936,1.0,0.0
D3,SYN020,PAIRED_NULL,BA,A,105,75,30,0.7142857142857143,0.2857142857142857,0.5681626750696069,0.43183732493039306,0.8315655251650541,0.1684344748349459
D2,SYN021,PAIRED_NULL,BA,A,161,160,1,0.9937888198757764,0.006211180124223614,0.9836324193250947,0.01636758067490529,1.0,0.0
D3,SYN021,PAIRED_NULL,BA,A,161,160,1,0.9937888198757764,0.006211180124223614,0.9836324193250947,0.01636758067490529,1.0,0.0
D2,SYN022,PAIRED_NULL,BA,A,168,166,2,0.9880952380952381,0.011904761904761862,0.9678714724057523,0.03212852759424767,1.0,0.0
D3,SYN022,PAIRED_NULL,BA,A,168,164,4,0.9761904761904762,0.023809523809523836,0.9353177268128372,0.0646822731871628,0.9573446176751702,0.042655382324829794
D2,SYN023,PAIRED_NULL,BA,A,170,166,4,0.9764705882352941,0.02352941176470591,0.9893026789240247,0.010697321075975319,0.9999999999999997,3.3306690738754696e-16
D3,SYN023,PAIRED_NULL,BA,A,170,166,4,0.9764705882352941,0.02352941176470591,0.9893026789240247,0.010697321075975319,0.9999999999999997,3.3306690738754696e-16
D2,SYN024,PAIRED_NULL,BA,A,75,74,1,0.9866666666666667,0.013333333333333308,0.971645877973314,0.02835412202668597,1.0,0.0
D3,SYN024,PAIRED_NULL,BA,A,75,74,1,0.9866666666666667,0.013333333333333308,0.971645877973314,0.02835412202668597,1.0,0.0
D2,SYN025,PAIRED_NULL,BA,A,133,122,11,0.9172932330827067,0.08270676691729328,0.9070962123994989,0.09290378760050111,0.9999999999999999,1.1102230246251565e-16
D3,SYN025,PAIRED_NULL,BA,A,133,121,12,0.9097744360902256,0.09022556390977443,0.8849247799157669,0.1150752200842331,0.9787380209321686,0.02126197906783145
D2,SYN026,PAIRED_NULL,BA,A,133,127,6,0.9548872180451128,0.045112781954887216,0.9844033920050873,0.015596607994912692,1.0,0.0
D3,SYN026,PAIRED_NULL,BA,A,133,121,12,0.9097744360902256,0.09022556390977443,0.9712870914308296,0.028712908569170414,0.9825389346952312,0.017461065304768764
D2,SYN027,PAIRED_NULL,BA,A,147,147,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN027,PAIRED_NULL,BA,A,147,147,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN028,PAIRED_NULL,BA,A,175,171,4,0.9771428571428571,0.02285714285714291,0.9908363640623171,0.009163635937682879,1.0,0.0
D3,SYN028,PAIRED_NULL,BA,A,175,168,7,0.96,0.040000000000000036,0.9895865507152232,0.010413449284776832,0.9989076897040021,0.001092310295997878
D2,SYN029,PAIRED_NULL,BA,A,136,126,10,0.9264705882352942,0.07352941176470584,0.9798464785883234,0.02015352141167659,1.0,0.0
D3,SYN029,PAIRED_NULL,BA,A,136,121,15,0.8897058823529411,0.11029411764705888,0.893346321430108,0.10665367856989205,0.9052565152339953,0.09474348476600469
D2,SYN030,PAIRED_NULL,BA,A,88,88,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN030,PAIRED_NULL,BA,A,88,88,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN031,PAIRED_NULL,BA,A,87,87,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN031,PAIRED_NULL,BA,A,87,86,1,0.9885057471264368,0.011494252873563204,0.9997053505886017,0.00029464941139834,1.0,0.0
D2,SYN032,PAIRED_NULL,BA,A,169,166,3,0.9822485207100592,0.017751479289940808,0.913990910588494,0.08600908941150598,1.0,0.0
D3,SYN032,PAIRED_NULL,BA,A,169,165,4,0.9763313609467456,0.023668639053254448,0.8644294354380546,0.13557056456194538,0.949886288909791,0.05011371109020901
D2,SYN033,PAIRED_NULL,BA,A,148,147,1,0.9932432432432432,0.006756756756756799,0.9738587142297184,0.02614128577028163,1.0,0.0
D3,SYN033,PAIRED_NULL,BA,A,148,147,1,0.9932432432432432,0.006756756756756799,0.9738587142297184,0.02614128577028163,1.0,0.0
D2,SYN034,PAIRED_NULL,BA,A,118,117,1,0.9915254237288136,0.008474576271186418,0.9790939102553616,0.020906089744638368,1.0,0.0
D3,SYN034,PAIRED_NULL,BA,A,118,116,2,0.9830508474576272,0.016949152542372836,0.9674162402125462,0.03258375978745376,0.9875932763235763,0.012406723676423703
D2,SYN035,PAIRED_NULL,BA,A,136,123,13,0.9044117647058824,0.09558823529411764,0.9216604098235665,0.07833959017643355,1.0,0.0
D3,SYN035,PAIRED_NULL,BA,A,136,115,21,0.8455882352941176,0.15441176470588236,0.8779313953399458,0.1220686046600542,0.9665515242034415,0.03344847579655852
D2,SYN036,PAIRED_NULL,BA,A,129,121,8,0.937984496124031,0.06201550387596899,0.904140672226849,0.09585932777315098,1.0,0.0
D3,SYN036,PAIRED_NULL,BA,A,129,114,15,0.8837209302325582,0.11627906976744184,0.8394729866018327,0.16052701339816733,0.9282956837926294,0.07170431620737061
D2,SYN037,PAIRED_NULL,BA,A,63,62,1,0.9841269841269841,0.015873015873015928,0.9738313881402723,0.02616861185972774,1.0,0.0
D3,SYN037,PAIRED_NULL,BA,A,63,62,1,0.9841269841269841,0.015873015873015928,0.9738313881402723,0.02616861185972774,1.0,0.0
D2,SYN038,PAIRED_NULL,BA,A,93,93,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN038,PAIRED_NULL,BA,A,93,93,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN039,PAIRED_NULL,BA,A,134,121,13,0.9029850746268657,0.09701492537313428,0.9430402351148495,0.05695976488515053,0.9999999999999998,2.220446049250313e-16
D3,SYN039,PAIRED_NULL,BA,A,134,116,18,0.8656716417910447,0.13432835820895528,0.9392877638069386,0.06071223619306143,0.9946795242249964,0.005320475775003608
D2,SYN040,PAIRED_NULL,BA,A,91,88,3,0.967032967032967,0.03296703296703296,0.9983949123648568,0.0016050876351432208,1.0,0.0
D3,SYN040,PAIRED_NULL,BA,A,91,87,4,0.9560439560439561,0.04395604395604391,0.9967682970191365,0.0032317029808635045,1.0,0.0
D2,SYN041,PAIRED_NULL,BA,A,62,60,2,0.967741935483871,0.032258064516129004,0.9549337727655601,0.04506622723443987,0.9999999999999998,2.220446049250313e-16
D3,SYN041,PAIRED_NULL,BA,A,62,60,2,0.967741935483871,0.032258064516129004,0.9549337727655601,0.04506622723443987,0.9999999999999998,2.220446049250313e-16
D2,SYN042,PAIRED_NULL,BA,A,126,122,4,0.9682539682539683,0.031746031746031744,0.9141350022545851,0.0858649977454149,1.0,0.0
D3,SYN042,PAIRED_NULL,BA,A,126,121,5,0.9603174603174603,0.03968253968253965,0.910308616946579,0.08969138305342095,0.996887256983129,0.0031127430168710335
D2,SYN043,PAIRED_NULL,BA,A,110,110,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN043,PAIRED_NULL,BA,A,110,110,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN044,PAIRED_NULL,BA,A,119,117,2,0.9831932773109243,0.01680672268907568,0.9945225291744915,0.005477470825508535,1.0,0.0
D3,SYN044,PAIRED_NULL,BA,A,119,117,2,0.9831932773109243,0.01680672268907568,0.9945225291744915,0.005477470825508535,1.0,0.0
D2,SYN045,PAIRED_NULL,BA,A,79,76,3,0.9620253164556962,0.03797468354430378,0.9550523670683702,0.044947632931629844,1.0,0.0
D3,SYN045,PAIRED_NULL,BA,A,79,75,4,0.9493670886075949,0.05063291139240511,0.9547902660578449,0.045209733942155106,1.0,0.0
D2,SYN046,PAIRED_NULL,BA,A,101,98,3,0.9702970297029703,0.02970297029702973,0.9967275199120227,0.003272480087977314,0.9999999999999999,1.1102230246251565e-16
D3,SYN046,PAIRED_NULL,BA,A,101,97,4,0.9603960396039604,0.03960396039603964,0.9965599572875113,0.0034400427124886557,0.9991970269236748,0.000802973076325153
D2,SYN047,PAIRED_NULL,BA,A,156,151,5,0.967948717948718,0.03205128205128205,0.9980427203090448,0.0019572796909551604,1.0,0.0
D3,SYN047,PAIRED_NULL,BA,A,156,151,5,0.967948717948718,0.03205128205128205,0.9980427203090448,0.0019572796909551604,1.0,0.0
D2,SYN048,PAIRED_NULL,BA,A,130,121,9,0.9307692307692308,0.0692307692307692,0.9902833565828532,0.009716643417146842,0.9999999999999999,1.1102230246251565e-16
D3,SYN048,PAIRED_NULL,BA,A,130,105,25,0.8076923076923077,0.1923076923076923,0.9748651404904847,0.025134859509515328,0.9851000080278968,0.014899991972103233
D2,SYN049,PAIRED_NULL,BA,A,100,100,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN049,PAIRED_NULL,BA,A,100,99,1,0.99,0.010000000000000009,0.9997575730273823,0.00024242697261767088,1.0,0.0
D2,SYN050,PAIRED_NULL,BA,A,144,144,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN050,PAIRED_NULL,BA,A,144,144,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN051,PAIRED_NULL,BA,A,154,150,4,0.974025974025974,0.025974025974025983,0.9951091886894237,0.004890811310576337,1.0,0.0
D3,SYN051,PAIRED_NULL,BA,A,154,140,14,0.9090909090909091,0.09090909090909094,0.98103479803806,0.01896520196193996,0.9844251817649381,0.015574818235061905
D2,SYN052,PAIRED_NULL,BA,A,75,75,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN052,PAIRED_NULL,BA,A,75,74,1,0.9866666666666667,0.013333333333333308,0.9942531413249803,0.005746858675019673,0.9907624560835939,0.009237543916406077
D2,SYN053,PAIRED_NULL,BA,A,176,173,3,0.9829545454545454,0.017045454545454586,0.9977920308405537,0.0022079691594463213,0.9999999999999999,1.1102230246251565e-16
D3,SYN053,PAIRED_NULL,BA,A,176,167,9,0.9488636363636364,0.051136363636363646,0.9856059033285083,0.014394096671491718,0.992822695785692,0.007177304214307956
D2,SYN054,PAIRED_NULL,BA,A,118,115,3,0.9745762711864406,0.025423728813559365,0.9876870696830206,0.012312930316979442,1.0,0.0
D3,SYN054,PAIRED_NULL,BA,A,118,112,6,0.9491525423728814,0.05084745762711862,0.9750063224080617,0.024993677591938268,0.9845120567441249,0.015487943255875103
D2,SYN055,PAIRED_NULL,BA,A,98,95,3,0.9693877551020408,0.030612244897959218,0.9861235989405863,0.013876401059413679,1.0,0.0
D3,SYN055,PAIRED_NULL,BA,A,98,94,4,0.9591836734693877,0.04081632653061229,0.9792660578874376,0.02073394211256241,0.9951826249279528,0.004817375072047159
D2,SYN056,PAIRED_NULL,BA,A,159,136,23,0.8553459119496856,0.14465408805031443,0.9139968706209788,0.08600312937902121,1.0,0.0
D3,SYN056,PAIRED_NULL,BA,A,159,124,35,0.779874213836478,0.22012578616352196,0.8890131592160753,0.11098684078392473,0.9717798006605374,0.028220199339462626
D2,SYN057,PAIRED_NULL,BA,A,175,168,7,0.96,0.040000000000000036,0.9662656724391101,0.0337343275608899,1.0,0.0
D3,SYN057,PAIRED_NULL,BA,A,175,162,13,0.9257142857142857,0.07428571428571429,0.9031126588255787,0.09688734117442133,0.9372528059815658,0.0627471940184342
D2,SYN058,PAIRED_NULL,BA,A,70,66,4,0.9428571428571428,0.05714285714285716,0.8534661269887479,0.1465338730112521,1.0,0.0
D3,SYN058,PAIRED_NULL,BA,A,70,66,4,0.9428571428571428,0.05714285714285716,0.8534661269887479,0.1465338730112521,1.0,0.0
D2,SYN059,PAIRED_NULL,BA,A,143,136,7,0.951048951048951,0.04895104895104896,0.9806288210143436,0.019371178985656434,0.9999999999999999,1.1102230246251565e-16
D3,SYN059,PAIRED_NULL,BA,A,143,122,21,0.8531468531468531,0.14685314685314688,0.932083229432068,0.067916770567932,0.9489846930427742,0.05101530695722578
D2,SYN060,PAIRED_NULL,BA,A,140,140,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D3,SYN060,PAIRED_NULL,BA,A,140,140,0,1.0,0.0,0.9999999999999999,1.1102230246251565e-16,1.0,0.0
D2,SYN061,PAIRED_NULL,BA,A,103,101,2,0.9805825242718447,0.01941747572815533,0.9665997339543092,0.033400266045690796,1.0,0.0
D3,SYN061,PAIRED_NULL,BA,A,103,100,3,0.970873786407767,0.029126213592232997,0.9035648276229361,0.0964351723770639,0.9303895139054756,0.06961048609452436
D2,SYN062,PAIRED_NULL,BA,A,134,134,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN062,PAIRED_NULL,BA,A,134,134,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN063,PAIRED_NULL,BA,A,180,180,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN063,PAIRED_NULL,BA,A,180,180,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN064,PAIRED_NULL,BA,A,139,137,2,0.9856115107913669,0.014388489208633115,0.9703692943475541,0.029630705652445855,1.0,0.0
D3,SYN064,PAIRED_NULL,BA,A,139,136,3,0.9784172661870504,0.021582733812949617,0.9698718454396551,0.0301281545603449,1.0,0.0
D2,SYN065,PAIRED_NULL,BA,A,144,130,14,0.9027777777777778,0.09722222222222221,0.9879876023223209,0.012012397677679143,0.9999999999999999,1.1102230246251565e-16
D3,SYN065,PAIRED_NULL,BA,A,144,120,24,0.8333333333333334,0.16666666666666663,0.9783502702500909,0.021649729749909086,0.9928729559478985,0.007127044052101517
D2,SYN066,PAIRED_NULL,BA,A,146,142,4,0.9726027397260274,0.0273972602739726,0.9704233768635957,0.0295766231364043,0.9999999999999999,1.1102230246251565e-16
D3,SYN066,PAIRED_NULL,BA,A,146,138,8,0.9452054794520548,0.0547945205479452,0.8544575913010464,0.14554240869895363,0.8819050480354459,0.1180949519645541
D2,SYN067,PAIRED_NULL,BA,A,109,109,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN067,PAIRED_NULL,BA,A,109,109,0,1.0,0.0,1.0,0.0,1.0,0.0
D2,SYN068,PAIRED_NULL,BA,A,69,67,2,0.9710144927536232,0.02898550724637683,0.8976393110150239,0.10236068898497608,1.0,0.0
D3,SYN068,PAIRED_NULL,BA,A,69,66,3,0.9565217391304348,0.04347826086956519,0.8398314317536988,0.1601685682463012,0.9328015460548229,0.0671984539451771
D2,SYN069,PAIRED_NULL,BA,A,76,76,0,1.0,0.0,1.0,0.0,1.0,0.0
D3,SYN069,PAIRED_NULL,BA,A,76,76,0,1.0,0.0,1.0,0.0,1.0,0.0
