state,synthetic_species_id,world,orientation,target_fold,original_support_cells,evaluated_support_cells,zero_opportunity_truth_mass_fraction_full_domain,latent_truth_mass_fraction_retained,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,true_concentration,estimated_concentration
D3,SYN030,STRONG,BA,A,88,88,0.0,1.0,0.09555525767496263,2.8911795419854536,3.4865406263661325,3.54105465081541,3.527059554152522,0.040030716828477385,0.039728378914505494
D0,SYN031,STRONG,BA,A,87,87,0.0,1.0,0.12711920457250744,3.428279608848832,2.442385465343461,3.2368497858329914,3.1170044701687036,0.06287990265189353,0.07117708120884608
D1,SYN031,STRONG,BA,A,87,87,0.0,1.0,0.12711920457250744,3.428279608848832,2.442385465343461,3.2368497858329914,3.1170044701687036,0.06287990265189353,0.07117708120884608
D2,SYN031,STRONG,BA,A,87,87,0.0,1.0,0.12711920457250744,3.428279608848832,2.442385465343461,3.2368497858329914,3.1170044701687036,0.06287990265189353,0.07117708120884608
D3,SYN031,STRONG,BA,A,87,86,0.0,0.9996135174200073,0.12571048889625783,2.9891789578414385,2.370120069804784,3.2346763801295872,3.108128749981772,0.062928385333009,0.07148891094174799
D0,SYN032,STRONG,BA,A,169,169,0.00031741924432528954,1.0,0.15455358702719552,3.9297464248538883,4.737286100206879,4.086108800752694,4.006952088601369,0.026087011107244054,0.028034123942402827
D1,SYN032,STRONG,BA,A,169,169,0.00031741924432528954,1.0,0.15402763061113425,3.8948554361721333,4.690837001285869,4.086108800752694,4.008806294832469,0.026087011107244054,0.028017008215991648
D2,SYN032,STRONG,BA,A,169,166,0.00031741924432528954,0.9996825807556746,0.15405147132450298,3.9163475142327364,4.690593156090249,4.084221480909257,4.006952088601369,0.026103539428214674,0.028034123942402827
D3,SYN032,STRONG,BA,A,169,165,0.00031741924432528954,0.9995626319330356,0.15386123893831277,3.9107625469274114,4.65031161822773,4.083508211565867,4.006952088601369,0.026109790321517265,0.028034123942402827
D0,SYN033,STRONG,BA,A,148,148,0.00021890661564094043,1.0,0.17424754551489494,4.102620170684424,4.146750439573817,4.387215334968985,4.280284842745891,0.015946368572872266,0.017037647599757656
D1,SYN033,STRONG,BA,A,148,148,0.00021890661564094043,1.0,0.17392377156077246,4.0814455776515155,4.113184888158954,4.387215334968985,4.281400937092957,0.015946368572872266,0.01703032209684773
D2,SYN033,STRONG,BA,A,148,147,0.00021890661564094043,0.9997810933843592,0.1739426906384332,4.091367407664045,4.113695639080786,4.386111904657797,4.280284842745891,0.01595330445605538,0.017037647599757656
D3,SYN033,STRONG,BA,A,148,147,0.00021890661564094043,0.9997810933843592,0.1739426906384332,4.091367407664045,4.113695639080786,4.386111904657797,4.280284842745891,0.01595330445605538,0.017037647599757656
D0,SYN034,STRONG,BA,A,118,118,0.0003899254409479096,1.0000000000000002,0.09990844938496643,1.664519538007476,1.538766545306528,3.8130615497607536,3.8187267526346527,0.032583882262786475,0.03214761785214065
D1,SYN034,STRONG,BA,A,118,118,0.0003899254409479096,1.0000000000000002,0.09891835899650159,1.6795053979442167,1.5214856032098865,3.8130615497607536,3.820667690893347,0.032583882262786475,0.032123028966067106
D2,SYN034,STRONG,BA,A,118,117,0.0003899254409479096,0.9996100745590524,0.09893748092686547,1.6705010942201939,1.5218945672634399,3.811097002829791,3.8187267526346527,0.03260915554168771,0.03214761785214065
D3,SYN034,STRONG,BA,A,118,116,0.0003899254409479096,0.9994578575575304,0.0985556879122407,1.6760482096718519,1.4883487889114955,3.810186458490398,3.8187267526346527,0.03261906582361026,0.03214761785214065
D0,SYN035,STRONG,BA,A,136,136,0.021872885892194802,1.0,0.18056788108121877,4.879751310704792,7.670542516006905,3.8678755717325233,3.7595182739989337,0.03257655543782022,0.032985426438251926
D1,SYN035,STRONG,BA,A,136,136,0.021872885892194802,1.0,0.14623521339622547,3.4986863664061647,3.529084003059865,3.8678755717325233,3.821389146477576,0.03257655543782022,0.031717168160768625
D2,SYN035,STRONG,BA,A,136,123,0.021872885892194802,0.9781271141078053,0.14781107005895341,2.966197160514268,3.4331072763596127,3.8052941957612414,3.7595182739989337,0.03393472841759302,0.032985426438251926
D3,SYN035,STRONG,BA,A,136,115,0.021872885892194802,0.9590922734754427,0.14390904961363735,3.272126393041449,2.2593363853215607,3.7648406298351067,3.7331129388146236,0.03506210360862177,0.033832726651991975
D0,SYN036,STRONG,BA,A,129,129,0.012453242499303775,1.0,0.16670588119255286,3.3354768744295047,0.6450442337833138,3.744717520712947,3.6790253057390423,0.04142163180455592,0.04111877678046179
D1,SYN036,STRONG,BA,A,129,129,0.012453242499303775,1.0,0.14632987548412074,3.384408855461759,1.311001095290965,3.744717520712947,3.721988528773008,0.04142163180455592,0.040144989512455174
D2,SYN036,STRONG,BA,A,129,121,0.012453242499303775,0.9875467575006963,0.14724177208882322,3.0997608852251113,1.3403821274641465,3.7015879260052307,3.6790253057390423,0.04244191177415044,0.04111877678046179
D3,SYN036,STRONG,BA,A,129,114,0.012453242499303775,0.8688917349711862,0.15459027769613948,4.377427253156511,4.264349208052822,3.6999954628899308,3.653538933419389,0.042488319151221275,0.04261369361939869
D0,SYN037,STRONG,BA,A,63,63,0.011075875352572775,1.0000000000000002,0.11798735419089038,1.6294165853910374,1.600151215757203,3.1824436099301097,3.1197603515729884,0.06517502563505821,0.07204454754775512
D1,SYN037,STRONG,BA,A,63,63,0.011075875352572775,1.0000000000000002,0.09124047419417791,1.2844631619863855,0.6735289867592009,3.1824436099301097,3.1471589292390623,0.06517502563505821,0.0704850431155328
D2,SYN037,STRONG,BA,A,63,62,0.011075875352572775,0.9889241246474274,0.09172996390632178,1.4595056490694962,0.7357399264798505,3.1565159663465088,3.1197603515729884,0.06651767348415902,0.07204454754775512
D3,SYN037,STRONG,BA,A,63,62,0.011075875352572775,0.9889241246474274,0.09172996390632178,1.4595056490694962,0.7357399264798505,3.1565159663465088,3.1197603515729884,0.06651767348415902,0.07204454754775512
D0,SYN038,STRONG,BA,A,93,93,0.0,1.0,0.11670454786986728,1.4725281201172984,1.0480213968765573,3.47632273925053,3.4432020182547074,0.04741166384663321,0.048146918201793086
D1,SYN038,STRONG,BA,A,93,93,0.0,1.0,0.11670454786986728,1.4725281201172984,1.0480213968765573,3.47632273925053,3.4432020182547074,0.04741166384663321,0.048146918201793086
D2,SYN038,STRONG,BA,A,93,93,0.0,1.0,0.11670454786986727,1.4725281201173015,1.0480213968765122,3.4763227392505303,3.4432020182547074,0.04741166384663322,0.048146918201793086
D3,SYN038,STRONG,BA,A,93,93,0.0,1.0,0.11670454786986727,1.4725281201173015,1.0480213968765122,3.4763227392505303,3.4432020182547074,0.04741166384663322,0.048146918201793086
D0,SYN039,STRONG,BA,A,134,134,0.006420559614475679,1.0000000000000002,0.13163960014928275,3.2942207027236687,3.945535530190885,3.936140239962604,3.8374985883537325,0.031703150471515326,0.03288357704963302
D1,SYN039,STRONG,BA,A,134,134,0.006420559614475679,1.0000000000000002,0.11860864975535797,3.052705101382133,3.2171047991546233,3.936140239962604,3.86753331596171,0.031703150471515326,0.03246515014482561
D2,SYN039,STRONG,BA,A,134,121,0.006420559614475679,0.9935794403855244,0.11899185985653582,2.9084570756508894,3.2385045658687104,3.9066272690201505,3.837498588353733,0.03211031455134144,0.03288357704963302
D3,SYN039,STRONG,BA,A,134,116,0.006420559614475679,0.9908202752727084,0.11519154371186165,2.907269342342587,3.510327746376305,3.893961064509437,3.8304070756105304,0.032287724078399915,0.03299198459241087
D0,SYN040,STRONG,BA,A,91,91,0.0017574322024810664,0.9999999999999998,0.12093300418533674,4.914345460293356,4.457476829800303,3.616970552621839,3.6316869558119818,0.040914412995399774,0.04084397786356698
D1,SYN040,STRONG,BA,A,91,91,0.0017574322024810664,0.9999999999999998,0.11718999879939064,5.002105717132669,4.734336865415888,3.616970552621839,3.6401522745565056,0.040914412995399774,0.040700039746664855
D2,SYN040,STRONG,BA,A,91,88,0.0017574322024810664,0.9982425677975186,0.11729357821919259,5.064533671653351,4.739544642082455,3.608539960711849,3.6316869558119818,0.041057494084904084,0.04084397786356698
D3,SYN040,STRONG,BA,A,91,87,0.0017574322024810664,0.9975178522981984,0.11575658413237216,5.09151562183588,4.900648295721068,3.605184119852648,3.6316869558119818,0.04111664601149123,0.04084397786356698
D0,SYN041,STRONG,BA,A,62,62,0.0005331676208254959,1.0000000000000004,0.11037263667792316,2.2482238221482156,2.1338432784677885,3.013049637036244,2.983082165427325,0.08175106664823904,0.07601166295305221
D1,SYN041,STRONG,BA,A,62,62,0.0005331676208254959,1.0000000000000004,0.10914358836855492,2.267963242274105,2.0316044622180223,3.013049637036244,2.986290654774568,0.08175106664823904,0.07593083791884854
D2,SYN041,STRONG,BA,A,62,60,0.0005331676208254959,0.9994668323791748,0.1091726949558598,2.227402727055178,2.0326814638705155,3.009855244916538,2.983082165427325,0.08183810831244524,0.07601166295305221
D3,SYN041,STRONG,BA,A,62,60,0.0005331676208254959,0.9994668323791748,0.1091726949558598,2.227402727055178,2.0326814638705155,3.009855244916538,2.983082165427325,0.08183810831244524,0.07601166295305221
D0,SYN042,STRONG,BA,A,126,126,0.0007240281531098272,1.0,0.13943044333423477,3.699788201532742,4.355730771313202,3.859463207866643,3.7694095353640416,0.033837080142387996,0.03693014440333655
D1,SYN042,STRONG,BA,A,126,126,0.0007240281531098272,1.0,0.13810072435548193,3.710552261637025,4.402719581489901,3.859463207866643,3.773462444383232,0.033837080142387996,0.03687646537970093
D2,SYN042,STRONG,BA,A,126,122,0.0007240281531098272,0.9992759718468902,0.1381509299161495,3.7178548823251085,4.405517840063563,3.855499804896175,3.7694095353640416,0.033885915861660655,0.03693014440333655
D3,SYN042,STRONG,BA,A,126,121,0.0007240281531098272,0.9990743627229063,0.13764943069564775,3.7634230569954084,4.600376956537888,3.854359081899182,3.7652922603723638,0.03389955259867101,0.03700254785448818
D0,SYN043,STRONG,BA,A,110,110,0.0,0.9999999999999998,0.11766501777079365,5.9843024797028,9.1057680321211,3.741796400311313,3.7358973788272674,0.033811465173575216,0.032327504671388986
D1,SYN043,STRONG,BA,A,110,110,0.0,0.9999999999999998,0.11766501777079365,5.9843024797028,9.1057680321211,3.741796400311313,3.7358973788272674,0.033811465173575216,0.032327504671388986
D2,SYN043,STRONG,BA,A,110,110,0.0,0.9999999999999998,0.11766501777079365,5.984302479702785,9.105768032121048,3.7417964003113138,3.7358973788272674,0.03381146517357523,0.032327504671388986
D3,SYN043,STRONG,BA,A,110,110,0.0,0.9999999999999998,0.11766501777079365,5.984302479702785,9.105768032121048,3.7417964003113138,3.7358973788272674,0.03381146517357523,0.032327504671388986
D0,SYN044,STRONG,BA,A,119,119,0.00033806033086097566,0.9999999999999999,0.153342482709938,3.2817558297005545,3.3185172722402396,3.9009623359634475,3.797716643273793,0.02896160340040829,0.03135288967541243
D1,SYN044,STRONG,BA,A,119,119,0.00033806033086097566,0.9999999999999999,0.15277721086825313,3.3098274404023336,3.403609001864393,3.9009623359634475,3.799707834960459,0.02896160340040829,0.03133144157413244
D2,SYN044,STRONG,BA,A,119,117,0.00033806033086097566,0.9996619396691387,0.15280320526298197,3.316285064773683,3.4034921659858184,3.8990299704917355,3.7977166432737937,0.028981129853707703,0.03135288967541243
D3,SYN044,STRONG,BA,A,119,117,0.00033806033086097566,0.9996619396691387,0.15280320526298197,3.316285064773683,3.4034921659858184,3.8990299704917355,3.7977166432737937,0.028981129853707703,0.03135288967541243
D0,SYN045,STRONG,BA,A,79,79,0.0026311996950774126,1.0,0.14026884298824738,5.610642731601124,6.415985586631762,3.441312582679217,3.3350921272641454,0.04384374380233817,0.04674044381731276
D1,SYN045,STRONG,BA,A,79,79,0.0026311996950774126,1.0,0.13540529770203288,5.9841055086021,6.631600855248074,3.441312582679217,3.3475858517329176,0.04384374380233817,0.04648124117032714
D2,SYN045,STRONG,BA,A,79,76,0.0026311996950774126,0.9973688003049227,0.13558422708511314,5.741599803046383,6.634381404451589,3.4297123284031588,3.335092127264146,0.044072075486647454,0.04674044381731276
D3,SYN045,STRONG,BA,A,79,75,0.0026311996950774126,0.9969268589123964,0.1347795589951842,5.639756880053237,6.50359021506554,3.427366469387611,3.335092127264146,0.04411096226009462,0.04674044381731276
D0,SYN046,STRONG,BA,A,101,101,0.0017325084521921611,0.9999999999999997,0.14687181376031627,4.814258423767723,4.819005936633716,3.163793836256208,3.0438275600627387,0.08259312884128048,0.08799027877634645
D1,SYN046,STRONG,BA,A,101,101,0.0017325084521921611,0.9999999999999997,0.14382800447676394,4.681701741091115,4.552910210125375,3.163793836256208,3.053150075350515,0.08259312884128048,0.08768121063436904
D2,SYN046,STRONG,BA,A,101,98,0.0017325084521921611,0.9982674915478076,0.14395366893620917,4.648123342405509,4.565685166444936,3.1548034870951818,3.043827560062738,0.08287881919241927,0.08799027877634645
D3,SYN046,STRONG,BA,A,101,97,0.0017325084521921611,0.9972060788410918,0.1421324474094522,4.511462867129357,4.280245133245197,3.1498103592479643,3.0438275600627387,0.08305421036439249,0.08799027877634645
D0,SYN047,STRONG,BA,A,156,156,0.0017727364955502558,0.9999999999999998,0.15055883783605284,6.099238758748434,8.304513485882723,4.035092738771585,3.9509154578615,0.030391360205441042,0.030350470745555563
D1,SYN047,STRONG,BA,A,156,156,0.0017727364955502558,0.9999999999999998,0.1475186863434114,5.7289174689433295,7.596042610320345,4.035092738771585,3.9589109288735376,0.030391360205441042,0.030243577466326558
D2,SYN047,STRONG,BA,A,156,151,0.0017727364955502558,0.9982272635044496,0.14765003929038242,5.876904431877035,7.614439263613994,4.02727593344874,3.9509154578615,0.030498041677822378,0.030350470745555563
D3,SYN047,STRONG,BA,A,156,151,0.0017727364955502558,0.9982272635044496,0.14765003929038242,5.876904431877035,7.614439263613994,4.02727593344874,3.9509154578615,0.030498041677822378,0.030350470745555563
D0,SYN048,STRONG,BA,A,130,130,0.009712742444751076,1.0,0.13981623332948537,2.72983130510888,2.8800500142516534,3.5991289861228095,3.529303647774193,0.046579546486808454,0.04858894184227236
D1,SYN048,STRONG,BA,A,130,130,0.009712742444751076,1.0,0.12086404014399493,2.193580758718399,2.6723761695174773,3.5991289861228095,3.5670624255520202,0.046579546486808454,0.04765626069713397
D2,SYN048,STRONG,BA,A,130,121,0.009712742444751076,0.990287257555249,0.12145853177178652,2.391537797885212,2.685098027269706,3.562081659285949,3.529303647774193,0.04747796627505254,0.04858894184227236
D3,SYN048,STRONG,BA,A,130,105,0.009712742444751076,0.9807352210743974,0.1115779561949188,2.639868181090889,2.3419696513371138,3.5228839789744844,3.483217827413136,0.048382458400696465,0.049867273674095026
D0,SYN049,STRONG,BA,A,100,100,0.0,1.0,0.11018647561132404,2.9489793670341493,4.4957016545207145,3.7847570511410473,3.749121393049069,0.03069022567570615,0.031191268661171907
D1,SYN049,STRONG,BA,A,100,100,0.0,1.0,0.11018647561132404,2.9489793670341493,4.4957016545207145,3.7847570511410473,3.749121393049069,0.03069022567570615,0.031191268661171907
D2,SYN049,STRONG,BA,A,100,100,0.0,1.0,0.11018647561132404,2.9489793670341493,4.4957016545207145,3.7847570511410473,3.749121393049069,0.03069022567570615,0.031191268661171907
D3,SYN049,STRONG,BA,A,100,99,0.0,0.9998781453816155,0.10991299431538062,2.9396734195408016,4.469488598626265,3.7839980646767084,3.749121393049069,0.030697691682352448,0.031191268661171907
D0,SYN050,STRONG,BA,A,144,144,0.0,1.0,0.13727955051482016,2.7217481835946438,1.703104353188145,4.1577870793676865,4.135009385375771,0.022587478483692646,0.021756720502246075
D1,SYN050,STRONG,BA,A,144,144,0.0,1.0,0.13727955051482016,2.7217481835946438,1.703104353188145,4.1577870793676865,4.135009385375771,0.022587478483692646,0.021756720502246075
D2,SYN050,STRONG,BA,A,144,144,0.0,1.0,0.13727955051482016,2.7217481835946438,1.703104353188145,4.1577870793676865,4.135009385375771,0.022587478483692646,0.021756720502246075
D3,SYN050,STRONG,BA,A,144,144,0.0,1.0,0.13727955051482016,2.7217481835946438,1.703104353188145,4.1577870793676865,4.135009385375771,0.022587478483692646,0.021756720502246075
D0,SYN051,STRONG,BA,A,154,154,0.003496136327861025,0.9999999999999998,0.13220258519493827,3.2899244892135386,3.582128663748992,3.8464730112986003,3.8038321073614347,0.037077102059586475,0.03660494390349616
D1,SYN051,STRONG,BA,A,154,154,0.003496136327861025,0.9999999999999998,0.12530222530839755,3.488286975907689,4.346732352067216,3.8464730112986003,3.8177865840310607,0.037077102059586475,0.036355845088824765
D2,SYN051,STRONG,BA,A,154,150,0.003496136327861025,0.9965038636721388,0.12552087717402471,3.4487507552639385,4.368189245956507,3.8325369876861464,3.803832107361435,0.03733319511089276,0.03660494390349616
D3,SYN051,STRONG,BA,A,154,140,0.003496136327861025,0.9925933068651414,0.12183699047271437,3.632713479644333,4.908622924980173,3.814554832035162,3.7951313959045683,0.03762473290146588,0.03676947103172216
D0,SYN052,STRONG,BA,A,75,75,0.0,1.0,0.09809984825103298,2.6150089490861217,2.291371873195827,3.1022987390113292,3.028553355881118,0.07567962142747861,0.0811524908210645
D1,SYN052,STRONG,BA,A,75,75,0.0,1.0,0.09809984825103298,2.6150089490861217,2.291371873195827,3.1022987390113292,3.028553355881118,0.07567962142747861,0.0811524908210645
D2,SYN052,STRONG,BA,A,75,75,0.0,1.0,0.09809984825103298,2.6150089490861217,2.291371873195736,3.1022987390113292,3.028553355881118,0.07567962142747864,0.0811524908210645
D3,SYN052,STRONG,BA,A,75,74,0.0,0.961484689880814,0.09993090966262848,2.320507330780119,2.4119654897943845,3.0568370929198747,2.979439752136928,0.08025957799206333,0.08650273271570874
D0,SYN053,STRONG,BA,A,176,176,0.02554040217783806,1.0,0.20276039854552785,4.219221123226292,3.2963825310699564,4.23737504025886,4.132032411326379,0.02391140453041041,0.02569928877760586
D1,SYN053,STRONG,BA,A,176,176,0.02554040217783806,1.0,0.16700723611251575,4.296970673111904,4.456817611776121,4.23737504025886,4.146366477204065,0.02391140453041041,0.025047171311918692
D2,SYN053,STRONG,BA,A,176,173,0.02554040217783806,0.9744595978221621,0.1691949080389701,4.513826398804725,4.551318664284554,4.225265542423226,4.132032411326379,0.02450344786130625,0.02569928877760586
