layer,model,world,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_observed_map_error,geometry_observed_map_error,world0_support_dispersion,geometry_support_dispersion,observation_regime
D2_A0_REF,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,7.053392105170496,8.338996279682325,7.053392105170496,1.0,1.0,1.0,1.0,150.02881335357338,137.51791618956736,23.369301987675275,21.720973486243135,23.369301987675275,21.720973486243135,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-4.127548292524906,17.074359248316046,-4.127548292524906,1.0,1.0,1.0,1.0,117.68498311024292,97.59102631267999,21.994384324214906,22.902213158840404,21.994384324214906,22.902213158840404,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,2.3968501449510806,-0.8853900837957017,2.3968501449510806,1.0,1.0,1.0,1.0,141.76946136039024,143.0246741131257,25.82183633546108,25.20292561382555,25.82183633546108,25.20292561382555,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,11.665766104190853,24.665908696862907,11.665766104190853,0.75,0.75,1.0,1.0,134.52602084533342,101.34395537010072,36.367505331047425,32.124957221198294,36.367505331047425,32.124957221198294,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,1.2320472457854523,13.630757238080058,1.2320472457854523,0.8125,0.8125,0.9375,0.9375,118.09545354516355,101.9981489632127,30.177926955736332,29.806120637843037,30.177926955736332,29.806120637843037,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,16.416857580364752,-5.128856365222878,16.416857580364752,1.0,1.0,1.0,1.0,134.52602084533342,141.42566722834036,29.453607181298842,24.618250438064926,29.453607181298842,24.618250438064926,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,5.539750454202013,-4.6647783401022505,5.539750454202013,1.0,1.0,0.9375,0.9375,108.70050863578048,113.77114641820334,25.568675283339743,24.152234478197492,25.568675283339743,24.152234478197492,0.0,0.0,O2
D2_A0_REF,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.2000000000000002,1.9587951622241089,-0.4188169000189626,1.9587951622241089,1.0,1.0,1.0,1.0,125.97167395856837,126.49926461834364,23.426751395395,22.967869322395735,23.426751395395,22.967869322395735,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.2000000000000002,4.49537220164956,-0.8085675698278061,4.49537220164956,1.0,1.0,1.0,1.0,125.97167395856837,126.99024006136658,25.845877397197427,24.684009009411387,25.845877397197427,24.684009009411387,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.2000000000000002,-1.383845316566491,15.994696242406201,-1.383845316566491,1.0,1.0,1.0,1.0,150.02881335357338,126.03216038158277,25.456036586962657,25.808308757054792,25.456036586962657,25.808308757054792,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.2000000000000002,7.053392105170496,8.338996279682325,7.053392105170496,1.0,1.0,1.0,1.0,150.02881335357338,137.51791618956736,23.369301987675275,21.720973486243135,23.369301987675275,21.720973486243135,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.2000000000000002,-4.127548292524906,17.074359248316046,-4.127548292524906,1.0,1.0,1.0,1.0,117.68498311024292,97.59102631267999,21.994384324214906,22.902213158840404,21.994384324214906,22.902213158840404,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.2000000000000002,2.3968501449510806,-0.8853900837957017,2.3968501449510806,1.0,1.0,1.0,1.0,141.76946136039024,143.0246741131257,25.82183633546108,25.20292561382555,25.82183633546108,25.20292561382555,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,11.665766104190853,24.665908696862907,11.665766104190853,0.75,0.75,1.0,1.0,134.52602084533342,101.34395537010072,36.367505331047425,32.124957221198294,36.367505331047425,32.124957221198294,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.2000000000000002,1.2320472457854523,13.630757238080058,1.2320472457854523,0.8125,0.8125,0.9375,0.9375,118.09545354516355,101.9981489632127,30.177926955736332,29.806120637843037,30.177926955736332,29.806120637843037,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,16.416857580364752,-5.128856365222878,16.416857580364752,1.0,1.0,1.0,1.0,134.52602084533342,141.42566722834036,29.453607181298842,24.618250438064926,29.453607181298842,24.618250438064926,0.0,0.0,O3
D2_A0_REF,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.2000000000000002,5.539750454202013,-4.6647783401022505,5.539750454202013,1.0,1.0,0.9375,0.9375,108.70050863578048,113.77114641820334,25.568675283339743,24.152234478197492,25.568675283339743,24.152234478197492,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641926,3.7905209146893557,1.0,1.0,1.0,1.0,402.299028204032,440.50635604374907,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530832,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.30671470621933433,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.6478152300039,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.883215892703092,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.5785339776675,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O1
D3,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641926,3.7905209146893557,1.0,1.0,1.0,1.0,402.299028204032,440.50635604374907,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530832,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.30671470621933433,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.6478152300039,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.883215892703092,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.5785339776675,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O2
D3,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,1.8145144866684977,-0.6172162581737294,1.8076088320396324,0.8125,0.8125,0.875,0.8125,372.1662468575974,374.46331744063747,135.3380782864814,132.88234924999443,135.96179594084023,133.5041385092139,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,4.590214192105396,9.9027099339165,4.61463954400143,0.75,0.75,0.9375,0.9375,466.01029455357974,419.86264682174885,153.59531082884297,146.54495707276902,151.8853939532087,144.87643050228158,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,3.924156816514589,-9.497245869641926,3.7905209146893557,1.0,1.0,1.0,1.0,402.299028204032,440.50635604374907,138.2676114831812,132.84177358213205,138.06237687611468,132.82909360530832,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,2.492441387365413,-3.590916176570308,2.3685423538901276,0.875,0.875,0.875,0.875,404.4153534571416,418.93756980496806,155.38948602924563,151.51649416783832,155.3514376816882,151.67187308282018,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,7.157808666394289,-4.008006891231879,6.907311735763618,1.0,1.0,0.9375,0.9375,453.4663483974629,471.6413108906508,148.72809417961497,138.08242176506343,147.76645769065345,137.55976781706477,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,2.1209702757062043,0.30671470621933433,2.208328157722523,0.8125,0.8125,0.875,0.875,378.80968022784515,377.6478152300039,135.3380782864814,132.46759787431313,135.69597242454662,132.69936005659997,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,4.147175000767166,10.114282817388727,4.171845780997103,0.75,0.75,0.9375,0.9375,457.5500991731646,411.27218811154813,153.59531082884297,147.22544449579857,153.412466638694,147.01233512170407,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,4.032756453664171,-8.883215892703092,4.1630451013934335,1.0,1.0,1.0,1.0,400.96035959103705,436.5785339776675,138.2676114831812,132.69161545776592,137.47050531968267,131.74754618211082,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,1.5178591344331347,-10.968452061265436,1.6026476479241556,0.875,0.875,0.875,0.875,401.13448322489955,445.1327267186275,155.38948602924563,153.03089252160203,155.21730369795142,152.7297172310649,0.0,0.0,O3
D3,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,6.49002251772662,-7.089880271803715,6.685634054069197,1.0,1.0,0.9375,0.9375,454.0037174877296,486.1920374871476,148.72809417961497,139.0756073771723,148.60687470794016,138.67156288577817,0.0,0.0,O3
D3,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.0,-22.1849013599766,-21.6810755695854,-18.611318124228408,1.0,1.0,1.0,1.0,142.46483669178681,173.35274559501954,27.109769125731795,33.124044665192784,27.632024264463283,32.77470820448653,0.0,0.0,O1
D3,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.0,-7.133628116399684,-2.3828024121771674,-7.344118747656861,0.875,0.875,1.0,1.0,144.69822588018087,148.1460986968314,35.281404835405205,37.79824905060447,35.59466537275779,38.20877986556422,0.0,0.0,O1
D3,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.0,-13.873969966194654,8.269153026954084,-10.191275779474806,0.8125,0.8125,1.0,0.9375,144.69822588018087,132.73290815486104,34.80392509327503,39.6326112077729,35.67722755451683,39.31319220506842,0.0,0.0,O1
D3,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.0,-0.07068717245954496,-15.555841148350373,-1.528872687763038,1.0,1.0,1.0,1.0,146.76333969873662,169.59361168628593,29.18298156329337,29.203610187799853,29.11175041732684,29.55683201838709,0.0,0.0,O1
D3,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.0,-20.635499572112018,-9.652558772750359,-20.62143957758835,1.0,1.0,1.0,1.0,125.22063430330242,137.30762962503948,27.544406886475386,33.22833285167481,27.79413683005786,33.52568796258047,0.0,0.0,O1
D3,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.0,-27.436520429233514,-22.44167891389777,-27.725833830742832,1.0,1.0,1.0,1.0,136.60451428688836,167.26086076504146,27.109769125731795,34.54774647023124,27.83917911030541,35.55782365027156,0.0,0.0,O1
D3,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-13.322310959258056,-13.928866903501376,-11.13652732710661,0.875,0.9375,1.0,1.0,137.22529380011073,156.33922233146689,35.281404835405205,39.981703298372594,35.130467096084985,39.042781164380685,0.0,0.0,O1
D3,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.0,-22.46221461673508,-1.190349389965851,-21.9700591281581,0.875,0.875,0.9375,1.0,140.77624567534457,142.45197485695786,34.80392509327503,42.621657442774186,34.596996087533995,42.19797658453176,0.0,0.0,O1
D3,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,-5.241677046412113,-7.815793430412894,-4.666519700252446,1.0,1.0,1.0,1.0,140.77624567534457,151.77902623642007,29.18298156329337,30.7126592093552,28.992048622235686,30.34496828269908,0.0,0.0,O1
D3,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.0,-30.376497315124166,-9.768595394314419,-24.969135203653746,1.0,1.0,1.0,1.0,133.21038114432943,146.22316430154308,27.544406886475386,35.91143290481246,28.58073909591457,35.717102482977005,0.0,0.0,O1
D3,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.0,-22.1849013599766,-21.6810755695854,-18.611318124228408,1.0,1.0,1.0,1.0,142.46483669178681,173.35274559501954,27.109769125731795,33.124044665192784,27.632024264463283,32.77470820448653,0.0,0.0,O2
D3,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.0,-7.133628116399684,-2.3828024121771674,-7.344118747656861,0.875,0.875,1.0,1.0,144.69822588018087,148.1460986968314,35.281404835405205,37.79824905060447,35.59466537275779,38.20877986556422,0.0,0.0,O2
D3,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.0,-13.873969966194654,8.269153026954084,-10.191275779474806,0.8125,0.8125,1.0,0.9375,144.69822588018087,132.73290815486104,34.80392509327503,39.6326112077729,35.67722755451683,39.31319220506842,0.0,0.0,O2
D3,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.0,-0.07068717245954496,-15.555841148350373,-1.528872687763038,1.0,1.0,1.0,1.0,146.76333969873662,169.59361168628593,29.18298156329337,29.203610187799853,29.11175041732684,29.55683201838709,0.0,0.0,O2
D3,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.0,-20.635499572112018,-9.652558772750359,-20.62143957758835,1.0,1.0,1.0,1.0,125.22063430330242,137.30762962503948,27.544406886475386,33.22833285167481,27.79413683005786,33.52568796258047,0.0,0.0,O2
D3,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.0,-27.436520429233514,-22.44167891389777,-27.725833830742832,1.0,1.0,1.0,1.0,136.60451428688836,167.26086076504146,27.109769125731795,34.54774647023124,27.83917911030541,35.55782365027156,0.0,0.0,O2
D3,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-13.322310959258056,-13.928866903501376,-11.13652732710661,0.875,0.9375,1.0,1.0,137.22529380011073,156.33922233146689,35.281404835405205,39.981703298372594,35.130467096084985,39.042781164380685,0.0,0.0,O2
D3,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.0,-22.46221461673508,-1.190349389965851,-21.9700591281581,0.875,0.875,0.9375,1.0,140.77624567534457,142.45197485695786,34.80392509327503,42.621657442774186,34.596996087533995,42.19797658453176,0.0,0.0,O2
D3,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,-5.241677046412113,-7.815793430412894,-4.666519700252446,1.0,1.0,1.0,1.0,140.77624567534457,151.77902623642007,29.18298156329337,30.7126592093552,28.992048622235686,30.34496828269908,0.0,0.0,O2
D3,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.0,-30.376497315124166,-9.768595394314419,-24.969135203653746,1.0,1.0,1.0,1.0,133.21038114432943,146.22316430154308,27.544406886475386,35.91143290481246,28.58073909591457,35.717102482977005,0.0,0.0,O2
D3,ORACLE,STRONG,AB,1,9042101,72,28,28,16,1.0,-22.1849013599766,-21.6810755695854,-18.611318124228408,1.0,1.0,1.0,1.0,142.46483669178681,173.35274559501954,27.109769125731795,33.124044665192784,27.632024264463283,32.77470820448653,0.0,0.0,O3
D3,ORACLE,STRONG,AB,2,9042102,72,28,28,16,1.0,-7.133628116399684,-2.3828024121771674,-7.344118747656861,0.875,0.875,1.0,1.0,144.69822588018087,148.1460986968314,35.281404835405205,37.79824905060447,35.59466537275779,38.20877986556422,0.0,0.0,O3
D3,ORACLE,STRONG,AB,3,9042103,72,28,28,16,1.0,-13.873969966194654,8.269153026954084,-10.191275779474806,0.8125,0.8125,1.0,0.9375,144.69822588018087,132.73290815486104,34.80392509327503,39.6326112077729,35.67722755451683,39.31319220506842,0.0,0.0,O3
D3,ORACLE,STRONG,AB,4,9042104,72,28,28,16,1.0,-0.07068717245954496,-15.555841148350373,-1.528872687763038,1.0,1.0,1.0,1.0,146.76333969873662,169.59361168628593,29.18298156329337,29.203610187799853,29.11175041732684,29.55683201838709,0.0,0.0,O3
D3,ORACLE,STRONG,AB,5,9042105,72,28,28,16,1.0,-20.635499572112018,-9.652558772750359,-20.62143957758835,1.0,1.0,1.0,1.0,125.22063430330242,137.30762962503948,27.544406886475386,33.22833285167481,27.79413683005786,33.52568796258047,0.0,0.0,O3
D3,ORACLE,STRONG,BA,1,9042101,72,28,28,16,1.0,-27.436520429233514,-22.44167891389777,-27.725833830742832,1.0,1.0,1.0,1.0,136.60451428688836,167.26086076504146,27.109769125731795,34.54774647023124,27.83917911030541,35.55782365027156,0.0,0.0,O3
D3,ORACLE,STRONG,BA,2,9042102,72,28,28,16,1.0,-13.322310959258056,-13.928866903501376,-11.13652732710661,0.875,0.9375,1.0,1.0,137.22529380011073,156.33922233146689,35.281404835405205,39.981703298372594,35.130467096084985,39.042781164380685,0.0,0.0,O3
D3,ORACLE,STRONG,BA,3,9042103,72,28,28,16,1.0,-22.46221461673508,-1.190349389965851,-21.9700591281581,0.875,0.875,0.9375,1.0,140.77624567534457,142.45197485695786,34.80392509327503,42.621657442774186,34.596996087533995,42.19797658453176,0.0,0.0,O3
D3,ORACLE,STRONG,BA,4,9042104,72,28,28,16,1.0,-5.241677046412113,-7.815793430412894,-4.666519700252446,1.0,1.0,1.0,1.0,140.77624567534457,151.77902623642007,29.18298156329337,30.7126592093552,28.992048622235686,30.34496828269908,0.0,0.0,O3
D3,ORACLE,STRONG,BA,5,9042105,72,28,28,16,1.0,-30.376497315124166,-9.768595394314419,-24.969135203653746,1.0,1.0,1.0,1.0,133.21038114432943,146.22316430154308,27.544406886475386,35.91143290481246,28.58073909591457,35.717102482977005,0.0,0.0,O3
D3_A0_REF,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,-1.1159112444816717,-3.480714896501717,-1.1159112444816717,0.875,0.875,0.875,0.875,371.70420014773435,384.6421636131991,135.3380782864814,136.84833112014564,135.3380782864814,136.84833112014564,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,-0.2137551589201769,2.4606897326097847,-0.2137551589201769,0.875,0.875,0.9375,0.9375,458.02038637076697,446.74992575008184,153.59531082884297,153.9236287295991,153.59531082884297,153.9236287295991,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,-0.2234778413422194,1.215573958975366,-0.2234778413422194,1.0,1.0,1.0,1.0,409.2695663815572,404.2945921106116,138.2676114831812,138.57660895659927,138.2676114831812,138.57660895659927,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,-1.1814850506563834,1.2742499750524074,-1.1814850506563834,0.875,0.875,0.875,0.875,405.8480245701525,400.67650621831666,155.38948602924563,157.22538957697296,155.38948602924563,157.22538957697296,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,-0.1607905595813773,1.7699452358136734,-0.1607905595813773,0.9375,0.9375,0.9375,0.9375,453.6125795681024,445.58388532698524,148.72809417961497,148.9672349145011,148.72809417961497,148.9672349145011,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,-1.1159112444816717,-3.480714896501717,-1.1159112444816717,0.875,0.875,0.875,0.875,371.70420014773435,384.6421636131991,135.3380782864814,136.84833112014564,135.3380782864814,136.84833112014564,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,-0.2137551589201769,2.4606897326097847,-0.2137551589201769,0.875,0.875,0.9375,0.9375,458.02038637076697,446.74992575008184,153.59531082884297,153.9236287295991,153.59531082884297,153.9236287295991,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,-0.2234778413422194,1.215573958975366,-0.2234778413422194,1.0,1.0,1.0,1.0,409.2695663815572,404.2945921106116,138.2676114831812,138.57660895659927,138.2676114831812,138.57660895659927,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,-1.1814850506563834,1.2742499750524074,-1.1814850506563834,0.875,0.875,0.875,0.875,405.8480245701525,400.67650621831666,155.38948602924563,157.22538957697296,155.38948602924563,157.22538957697296,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,BA,5,9042105,72,28,28,16,0.0,-0.1607905595813773,1.7699452358136734,-0.1607905595813773,0.9375,0.9375,0.9375,0.9375,453.6125795681024,445.58388532698524,148.72809417961497,148.9672349145011,148.72809417961497,148.9672349145011,0.0,0.0,O1
D3_A0_REF,ORACLE,PAIRED_NULL,AB,1,9042101,72,28,28,16,0.0,-1.1159112444816717,-3.480714896501717,-1.1159112444816717,0.875,0.875,0.875,0.875,371.70420014773435,384.6421636131991,135.3380782864814,136.84833112014564,135.3380782864814,136.84833112014564,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,AB,2,9042102,72,28,28,16,0.0,-0.2137551589201769,2.4606897326097847,-0.2137551589201769,0.875,0.875,0.9375,0.9375,458.02038637076697,446.74992575008184,153.59531082884297,153.9236287295991,153.59531082884297,153.9236287295991,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,AB,3,9042103,72,28,28,16,0.0,-0.2234778413422194,1.215573958975366,-0.2234778413422194,1.0,1.0,1.0,1.0,409.2695663815572,404.2945921106116,138.2676114831812,138.57660895659927,138.2676114831812,138.57660895659927,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,AB,4,9042104,72,28,28,16,0.0,-1.1814850506563834,1.2742499750524074,-1.1814850506563834,0.875,0.875,0.875,0.875,405.8480245701525,400.67650621831666,155.38948602924563,157.22538957697296,155.38948602924563,157.22538957697296,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,AB,5,9042105,72,28,28,16,0.0,-0.1607905595813773,1.7699452358136734,-0.1607905595813773,0.9375,0.9375,0.9375,0.9375,453.6125795681024,445.58388532698524,148.72809417961497,148.9672349145011,148.72809417961497,148.9672349145011,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,BA,1,9042101,72,28,28,16,0.0,-1.1159112444816717,-3.480714896501717,-1.1159112444816717,0.875,0.875,0.875,0.875,371.70420014773435,384.6421636131991,135.3380782864814,136.84833112014564,135.3380782864814,136.84833112014564,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,BA,2,9042102,72,28,28,16,0.0,-0.2137551589201769,2.4606897326097847,-0.2137551589201769,0.875,0.875,0.9375,0.9375,458.02038637076697,446.74992575008184,153.59531082884297,153.9236287295991,153.59531082884297,153.9236287295991,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,BA,3,9042103,72,28,28,16,0.0,-0.2234778413422194,1.215573958975366,-0.2234778413422194,1.0,1.0,1.0,1.0,409.2695663815572,404.2945921106116,138.2676114831812,138.57660895659927,138.2676114831812,138.57660895659927,0.0,0.0,O2
D3_A0_REF,ORACLE,PAIRED_NULL,BA,4,9042104,72,28,28,16,0.0,-1.1814850506563834,1.2742499750524074,-1.1814850506563834,0.875,0.875,0.875,0.875,405.8480245701525,400.67650621831666,155.38948602924563,157.22538957697296,155.38948602924563,157.22538957697296,0.0,0.0,O2
