synthetic_species_id,world,orientation,target_fold,D3_support_cells,legal_target_fold_plots_in_support,plots_per_occupied_cell,target_fold_TI_sum_in_support,kish_effective_plot_information,mean_expected_total_tree_count,latent_concentration_D3,two_panel_plot_fraction,three_panel_plot_fraction,dominant_panel_role,E1_hellinger,E4_hellinger,E0_test_appearance_count,E5_test_appearance_count,individual_gain_missing_semantics,E0_individual_gain_pp_mean_over_test_appearances,E5_individual_gain_pp_mean_over_MC_and_test_appearances,E5_minus_E0_individual_gain_pp
SYN034,PAIRED_NULL,AB,B,116,5852,50.44827586206897,33521218.520604,4521.996209180426,2056.239990234375,0.034203065173734115,0.0,1.0,3_PANEL,0.08705368098249218,0.005732240218770938,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.30421550044778084,-5.029461393114877,-4.725245892667096
SYN034,PAIRED_NULL,BA,A,116,3879,33.439655172413794,33353531.613440182,2980.100075256354,1334.2900390625,0.034203065173734115,1.0,0.0,2_PANEL,0.10325754178289512,0.00716694906930412,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.30421550044778084,-4.013167496246995,-3.708951995799214
SYN035,STRONG,AB,B,115,1347,11.71304347826087,14429725.14450515,963.2213059288229,1522.9749755859375,0.03506210360862177,0.0,1.0,3_PANEL,0.11577042726426572,0.006626167533290292,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN035,STRONG,BA,A,115,857,7.452173913043478,14601062.933510689,590.451274562943,933.3499755859375,0.03506210360862177,1.0,0.0,2_PANEL,0.14390904961363735,0.009174836894427565,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN035,PAIRED_NULL,AB,B,115,1347,11.71304347826087,14429725.14450515,963.2213059288229,1462.8050537109375,0.0379836324348605,0.0,1.0,3_PANEL,0.11245014456693438,0.007314832825983893,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN035,PAIRED_NULL,BA,A,115,857,7.452173913043478,14601062.933510689,590.451274562943,849.1749877929688,0.0379836324348605,1.0,0.0,2_PANEL,0.16926839597493581,0.009060278910489224,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN036,STRONG,AB,B,114,1825,16.00877192982456,19745882.71769081,1507.9961526689845,1359.56494140625,0.042488319151221275,0.0,1.0,3_PANEL,0.11956244091877255,0.007509669129979036,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-14.864848825840493,-48.843085038099396,-33.978236212258906
SYN036,STRONG,BA,A,114,1229,10.780701754385966,19785104.519411173,1023.2437363617192,980.7999877929688,0.042488319151221275,1.0,0.0,2_PANEL,0.15459027769613948,0.009702624507667927,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-14.864848825840493,-69.26142624434578,-54.39657741850529
SYN036,PAIRED_NULL,AB,B,114,1825,16.00877192982456,19745882.71769081,1507.9961526689845,1343.4849853515625,0.05295875969503855,0.0,1.0,3_PANEL,0.11966504929884621,0.0074145519884806915,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.0011376066477677693,-2.1314804914371868,-2.130342884789419
SYN036,PAIRED_NULL,BA,A,114,1229,10.780701754385966,19785104.519411173,1023.2437363617192,855.5250244140625,0.05295875969503855,1.0,0.0,2_PANEL,0.1771694286889606,0.010235336399113289,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.0011376066477677693,-1.2312007459188106,-1.2300631392710428
SYN037,STRONG,AB,B,62,1938,31.258064516129032,21664578.758568406,1489.3918455152973,1456.5450439453125,0.06651767348415902,0.0,1.0,3_PANEL,0.08544472371594783,0.005029936734543141,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN037,STRONG,BA,A,62,1319,21.274193548387096,22044756.11088868,1019.0064169721354,975.2100219726562,0.06651767348415902,1.0,0.0,2_PANEL,0.09172996390632178,0.005940627271309845,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN037,PAIRED_NULL,AB,B,62,1938,31.258064516129032,21664578.758568406,1489.3918455152973,1463.6800537109375,0.0680027357654704,0.0,1.0,3_PANEL,0.0860260428152654,0.005102033646278839,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN037,PAIRED_NULL,BA,A,62,1319,21.274193548387096,22044756.11088868,1019.0064169721354,846.0599975585938,0.0680027357654704,1.0,0.0,2_PANEL,0.10214922052390683,0.006710778093544296,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN038,STRONG,AB,B,93,3057,32.87096774193548,30611157.970410928,2495.746494046563,1616.60498046875,0.04741166384663322,0.0,1.0,3_PANEL,0.07656536965188562,0.006457221557389583,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,31.327894451309263,24.259826947283447,-7.068067504025816
SYN038,STRONG,BA,A,93,1994,21.440860215053764,30235122.462196767,1631.9979674881354,1075.574951171875,0.04741166384663322,1.0,0.0,2_PANEL,0.11670454786986727,0.006605969720683395,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,31.327894451309263,11.932040508875193,-19.39585394243407
SYN038,PAIRED_NULL,AB,B,93,3057,32.87096774193548,30611157.970410928,2495.746494046563,1647.780029296875,0.047411663846633235,0.0,1.0,3_PANEL,0.10102009717097854,0.006553040220055143,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.08517835177503894,0.9706414232764132,1.0558197750514522
SYN038,PAIRED_NULL,BA,A,93,1994,21.440860215053764,30235122.462196767,1631.9979674881354,1147.10498046875,0.047411663846633235,1.0,0.0,2_PANEL,0.11105967217250756,0.006896134563515306,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.08517835177503894,1.1223864843908848,1.2075648361659237
SYN039,STRONG,AB,B,116,3796,32.724137931034484,33057460.225282665,3029.252600036421,1723.06494140625,0.032287724078399915,0.0,1.0,3_PANEL,0.10397384904674278,0.00665201527287035,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-27.662017963057522,-82.34203703752773,-54.68001907447021
SYN039,STRONG,BA,A,116,2561,22.07758620689655,32925095.49471712,2030.7645188412885,1193.030029296875,0.032287724078399915,1.0,0.0,2_PANEL,0.11519154371186165,0.008115716283686625,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-27.662017963057522,-99.40653423454656,-71.74451627148903
SYN039,PAIRED_NULL,AB,B,116,3796,32.724137931034484,33057460.225282665,3029.252600036421,1976.7750244140625,0.035077936437503725,0.0,1.0,3_PANEL,0.11207704496218987,0.006020530058261643,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.600015942215829,9.09220453077937,11.6922204729952
SYN039,PAIRED_NULL,BA,A,116,2561,22.07758620689655,32925095.49471712,2030.7645188412885,1230.9849853515625,0.035077936437503725,1.0,0.0,2_PANEL,0.14396496212783977,0.008588811269907383,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.600015942215829,5.073307989221543,7.673323931437372
SYN040,STRONG,AB,B,87,1720,19.770114942528735,21535318.7719972,1429.7862477418687,1350.2950439453125,0.04111664601149123,0.0,1.0,3_PANEL,0.11975608569875412,0.00693222017701322,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-15.038388720155076,-20.141837640158652,-5.103448920003576
SYN040,STRONG,BA,A,87,1089,12.517241379310345,21047572.03883817,874.6322330540343,872.6649780273438,0.04111664601149123,1.0,0.0,2_PANEL,0.11575658413237216,0.008253275379289477,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-15.038388720155076,-46.304845534932504,-31.266456814777428
SYN040,PAIRED_NULL,AB,B,87,1720,19.770114942528735,21535318.7719972,1429.7862477418687,1247.0999755859375,0.041176522023798394,0.0,1.0,3_PANEL,0.1109109092887033,0.006460078723733128,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.2845191608939019,-6.104544105661862,-6.389063266555764
SYN040,PAIRED_NULL,BA,A,87,1089,12.517241379310345,21047572.03883817,874.6322330540343,806.7050170898438,0.041176522023798394,1.0,0.0,2_PANEL,0.1303380320212891,0.008004216632264574,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.2845191608939019,-4.118835162235439,-4.403354323129341
SYN041,STRONG,AB,B,60,2678,44.63333333333333,22339780.43738727,1960.2271796443517,1652.614990234375,0.08183810831244524,0.0,1.0,3_PANEL,0.0690643502934633,0.004928485387693429,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN041,STRONG,BA,A,60,1734,28.9,22052552.29312518,1166.8223308001425,1096.5799560546875,0.08183810831244524,1.0,0.0,2_PANEL,0.1091726949558598,0.006281284400797768,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN041,PAIRED_NULL,AB,B,60,2678,44.63333333333333,22339780.43738727,1960.2271796443517,2534.43505859375,0.08746513719803022,0.0,1.0,3_PANEL,0.07695393661261732,0.005030827108317524,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN041,PAIRED_NULL,BA,A,60,1734,28.9,22052552.29312518,1166.8223308001425,1560.14501953125,0.08746513719803022,1.0,0.0,2_PANEL,0.10826859037940052,0.005805926505509754,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN042,STRONG,AB,B,121,4797,39.64462809917355,48815923.87909286,4061.4372549873765,1673.0150146484375,0.03389955259867101,0.0,1.0,3_PANEL,0.13171659465948926,0.006853277246282846,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN042,STRONG,BA,A,121,3215,26.570247933884296,49216484.19044613,2641.4479506266266,1101.300048828125,0.03389955259867101,1.0,0.0,2_PANEL,0.13764943069564775,0.00907427031361125,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN042,PAIRED_NULL,AB,B,121,4797,39.64462809917355,48815923.87909286,4061.4372549873765,1677.31005859375,0.033471385977793276,0.0,1.0,3_PANEL,0.1168735420875377,0.007106668556583574,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN042,PAIRED_NULL,BA,A,121,3215,26.570247933884296,49216484.19044613,2641.4479506266266,1008.364990234375,0.033471385977793276,1.0,0.0,2_PANEL,0.1431387562557076,0.008454751451852831,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN043,STRONG,AB,B,110,3479,31.62727272727273,35767545.25839804,2650.3444620927703,1430.0350341796875,0.03381146517357523,0.0,1.0,3_PANEL,0.09955223499839683,0.00705172300267855,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,34.340442319370396,40.106848332787756,5.76640601341736
SYN043,STRONG,BA,A,110,2381,21.645454545454545,36413811.92346966,1795.8460971632662,969.655029296875,0.03381146517357523,1.0,0.0,2_PANEL,0.11766501777079365,0.008248805359908185,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,34.340442319370396,35.45509320056933,1.1146508811989335
SYN043,PAIRED_NULL,AB,B,110,3479,31.62727272727273,35767545.25839804,2650.3444620927703,2137.675048828125,0.03381146517357522,0.0,1.0,3_PANEL,0.11029375227374906,0.007422137409544918,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.9321722500766334,-0.30076169433146616,0.6314105557451672
SYN043,PAIRED_NULL,BA,A,110,2381,21.645454545454545,36413811.92346966,1795.8460971632662,1437.530029296875,0.03381146517357522,1.0,0.0,2_PANEL,0.12295748876198431,0.00861997217164747,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.9321722500766334,-0.08861759886496073,0.8435546512116727
SYN044,STRONG,AB,B,117,2496,21.333333333333332,31122181.347334728,2234.1966426456174,1375.2750244140625,0.028981129853707703,0.0,1.0,3_PANEL,0.12588725577945467,0.006840845205993899,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,7.333134246092238,1.3114801330903052,-6.021654113001933
SYN044,STRONG,BA,A,117,1627,13.905982905982906,31085006.108163867,1427.5124487089026,918.52001953125,0.028981129853707703,1.0,0.0,2_PANEL,0.15280320526298197,0.009771128413212983,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,7.333134246092238,-4.913143918909395,-12.246278165001634
SYN044,PAIRED_NULL,AB,B,117,2496,21.333333333333332,31122181.347334728,2234.1966426456174,1443.925048828125,0.029260802411296305,0.0,1.0,3_PANEL,0.11795661882323481,0.0068669124782625565,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.26556573133895217,-0.09188922779409524,0.17367650354485692
SYN044,PAIRED_NULL,BA,A,117,1627,13.905982905982906,31085006.108163867,1427.5124487089026,951.02001953125,0.029260802411296305,1.0,0.0,2_PANEL,0.14434643240649642,0.008294744567569763,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.26556573133895217,0.8299531023021584,1.0955188336411106
SYN045,STRONG,AB,B,75,1456,19.413333333333334,17808123.834435686,1217.6766468753096,1267.3599853515625,0.04411096226009462,0.0,1.0,3_PANEL,0.10151066194904963,0.006320412816250356,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,15.866808197892848,-29.318609623247585,-45.18541782114043
SYN045,STRONG,BA,A,75,930,12.4,17617486.934096493,770.8820282522807,804.0999755859375,0.04411096226009462,1.0,0.0,2_PANEL,0.1347795589951842,0.008451020048175488,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,15.866808197892848,-57.325768046759755,-73.1925762446526
SYN045,PAIRED_NULL,AB,B,75,1456,19.413333333333334,17808123.834435686,1217.6766468753096,1512.3599853515625,0.046210025408605776,0.0,1.0,3_PANEL,0.09716537614724037,0.005819590743581198,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.7299374727763477,-1.6293153743318676,-2.3592528471082153
SYN045,PAIRED_NULL,BA,A,75,930,12.4,17617486.934096493,770.8820282522807,898.3900146484375,0.046210025408605776,1.0,0.0,2_PANEL,0.13391105788756447,0.007173173073994725,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.7299374727763477,-0.6041865234849984,-1.334123996261346
SYN046,STRONG,AB,B,97,1932,19.917525773195877,23455936.79085965,1639.8495852190415,1185.469970703125,0.08305421036439249,0.0,1.0,3_PANEL,0.11500644604290604,0.006309111335899109,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,57.40306344494351,64.89222567915621,7.489162234212699
SYN046,STRONG,BA,A,97,1226,12.639175257731958,22941806.596463323,1031.4955905741374,777.9650268554688,0.08305421036439249,1.0,0.0,2_PANEL,0.1421324474094522,0.008976497592648352,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,57.40306344494351,50.15614062348692,-7.246922821456593
SYN046,PAIRED_NULL,AB,B,97,1932,19.917525773195877,23455936.79085965,1639.8495852190415,1538.4949951171875,0.08315694910602474,0.0,1.0,3_PANEL,0.1278409617974026,0.007556943816447703,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.8311162097528249,4.128526658553427,4.9596428683062515
SYN046,PAIRED_NULL,BA,A,97,1226,12.639175257731958,22941806.596463323,1031.4955905741374,1021.344970703125,0.08315694910602474,1.0,0.0,2_PANEL,0.15170108623973286,0.007906301230523285,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.8311162097528249,5.695805063096203,6.526921272849028
SYN047,STRONG,AB,B,151,5617,37.19867549668874,54563198.386026315,4767.829546716296,1676.5899658203125,0.030498041677822378,0.0,1.0,3_PANEL,0.10804921741575994,0.007317092288822311,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-15.65592441733125,-43.72199457170646,-28.06607015437521
SYN047,STRONG,BA,A,151,3734,24.728476821192054,54718689.67515069,3192.706923290124,1098.2249755859375,0.030498041677822378,1.0,0.0,2_PANEL,0.14765003929038242,0.010966809294940939,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-15.65592441733125,-74.29007948755121,-58.63415507021996
SYN047,PAIRED_NULL,AB,B,151,5617,37.19867549668874,54563198.386026315,4767.829546716296,1661.6600341796875,0.030509051684665996,0.0,1.0,3_PANEL,0.11922493380121874,0.007371425669671211,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.141242863764213,15.808272841567886,18.9495157053321
SYN047,PAIRED_NULL,BA,A,151,3734,24.728476821192054,54718689.67515069,3192.706923290124,1101.81494140625,0.030509051684665996,1.0,0.0,2_PANEL,0.1451670352395778,0.008761534182480345,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-3.141242863764213,9.763291479036392,12.904534342800606
SYN048,STRONG,AB,B,105,3450,32.857142857142854,19551916.30125093,2796.7399930707247,2970.43994140625,0.048382458400696465,0.0,1.0,3_PANEL,0.09160651994371247,0.005136085237693361,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,12.405763148297268,-19.196128233789427,-31.601891382086695
SYN048,STRONG,BA,A,105,2336,22.247619047619047,19948054.000408713,1891.3513365728654,1911.1949462890625,0.048382458400696465,1.0,0.0,2_PANEL,0.1115779561949188,0.006160748182554469,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,12.405763148297268,-22.958311159475397,-35.36407430777267
SYN048,PAIRED_NULL,AB,B,105,3450,32.857142857142854,19551916.30125093,2796.7399930707247,2381.0849609375,0.04896031772297519,0.0,1.0,3_PANEL,0.09445941716265494,0.00597742236277457,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.1249697843441915,16.21453860402845,18.339508388372643
SYN048,PAIRED_NULL,BA,A,105,2336,22.247619047619047,19948054.000408713,1891.3513365728654,1618.800048828125,0.04896031772297519,1.0,0.0,2_PANEL,0.096275319482387,0.007117199838515816,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-2.1249697843441915,10.570503016922384,12.695472801266575
SYN049,STRONG,AB,B,99,4406,44.505050505050505,41955926.632106006,3757.1054400602447,1681.4200439453125,0.030697691682352448,0.0,1.0,3_PANEL,0.09392160975789585,0.005756843060700924,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,4.134712019078839,-20.349169722994844,-24.483881742073685
SYN049,STRONG,BA,A,99,2883,29.12121212121212,42318027.61467173,2443.914718585924,1085.6800537109375,0.030697691682352448,1.0,0.0,2_PANEL,0.10991299431538062,0.007244243497167706,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,4.134712019078839,-38.610673353400905,-42.745385372479745
SYN049,PAIRED_NULL,AB,B,99,4406,44.505050505050505,41955926.632106006,3757.1054400602447,1760.2750244140625,0.03070505256618282,0.0,1.0,3_PANEL,0.08607003744878677,0.006247160660295298,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.8237115959791728,3.765198278134321,5.588909874113494
SYN049,PAIRED_NULL,BA,A,99,2883,29.12121212121212,42318027.61467173,2443.914718585924,1126.5050048828125,0.03070505256618282,1.0,0.0,2_PANEL,0.12117182263365874,0.008155169495184937,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.8237115959791728,2.1902152134406947,4.013926809419868
SYN050,STRONG,AB,B,144,5730,39.791666666666664,57845878.2474766,4932.6929625086195,1632.800048828125,0.022587478483692646,0.0,1.0,3_PANEL,0.10990067779371694,0.007389191723874381,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,4.116939619212829,-20.35690309687078,-24.47384271608361
SYN050,STRONG,BA,A,144,3791,26.32638888888889,58064641.37700915,3257.4321652519657,1092.300048828125,0.022587478483692646,1.0,0.0,2_PANEL,0.13727955051482016,0.008729787895452533,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,4.116939619212829,-39.092267667771125,-43.209207286983954
SYN050,PAIRED_NULL,AB,B,144,5730,39.791666666666664,57845878.2474766,4932.6929625086195,1616.75,0.02258747848369265,0.0,1.0,3_PANEL,0.1199234105424957,0.007660588256276834,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.4712646656649389,-4.85241368234942,-5.323678348014359
SYN050,PAIRED_NULL,BA,A,144,3791,26.32638888888889,58064641.37700915,3257.4321652519657,1056.324951171875,0.02258747848369265,1.0,0.0,2_PANEL,0.1522260802063569,0.00916960889706314,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,0.4712646656649389,-2.390900721150663,-2.862165386815602
SYN051,STRONG,AB,B,140,6366,45.47142857142857,36332961.154495,4968.72118617713,2960.965087890625,0.03762473290146588,0.0,1.0,3_PANEL,0.09367920565769279,0.0062343985908776475,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN051,STRONG,BA,A,140,4269,30.492857142857144,36688463.42737695,3340.6686793192102,1974.530029296875,0.03762473290146588,1.0,0.0,2_PANEL,0.12183699047271437,0.006889457480503082,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN051,PAIRED_NULL,AB,B,140,6366,45.47142857142857,36332961.154495,4968.72118617713,2432.675048828125,0.03848195200186116,0.0,1.0,3_PANEL,0.1018167257717042,0.005778807774848612,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN051,PAIRED_NULL,BA,A,140,4269,30.492857142857144,36688463.42737695,3340.6686793192102,1653.4100341796875,0.03848195200186116,1.0,0.0,2_PANEL,0.11191148814612677,0.005990032926178205,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN052,STRONG,AB,B,74,1316,17.783783783783782,13909997.092248779,980.6845030478543,1445.5150146484375,0.08025957799206333,0.0,1.0,3_PANEL,0.0837891343862736,0.004938249938105696,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,16.41624674147029,16.83572090300347,0.41947416153318073
SYN052,STRONG,BA,A,74,852,11.513513513513514,13571540.936906137,615.7285734335492,1039.0,0.08025957799206333,1.0,0.0,2_PANEL,0.09993090966262848,0.007509587549320379,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,16.41624674147029,8.590243090002883,-7.826003651467406
SYN052,PAIRED_NULL,AB,B,74,1316,17.783783783783782,13909997.092248779,980.6845030478543,1389.510009765625,0.07652360847109312,0.0,1.0,3_PANEL,0.08365085103704514,0.0049796778037853465,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.2392361718976914,-9.73973606744877,-8.50049989555108
SYN052,PAIRED_NULL,BA,A,74,852,11.513513513513514,13571540.936906137,615.7285734335492,952.5050048828125,0.07652360847109312,1.0,0.0,2_PANEL,0.1037976781602757,0.00759952141253548,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-1.2392361718976914,-8.392250871079419,-7.153014699181727
SYN053,STRONG,AB,B,167,4686,28.059880239520957,50740240.82942943,4056.709528325583,1563.7249755859375,0.02468142194378149,0.0,1.0,3_PANEL,0.13470124438292483,0.00894710839266316,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,24.801609761144103,31.326833478467268,6.525223717323165
SYN053,STRONG,BA,A,167,3114,18.646706586826348,50579106.56729345,2643.5456690313304,1042.135009765625,0.02468142194378149,1.0,0.0,2_PANEL,0.16850152047362904,0.010150934017404275,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,24.801609761144103,17.988842081365533,-6.81276767977857
SYN053,PAIRED_NULL,AB,B,167,4686,28.059880239520957,50740240.82942943,4056.709528325583,1521.9649658203125,0.024485742829024153,0.0,1.0,3_PANEL,0.1329657182531015,0.007528029918879251,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.015915451958294264,12.260187144287718,12.276102596246012
SYN053,PAIRED_NULL,BA,A,167,3114,18.646706586826348,50579106.56729345,2643.5456690313304,1060.8900146484375,0.024485742829024153,1.0,0.0,2_PANEL,0.1920719078164013,0.011118907611335717,2,400,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.015915451958294264,9.900883963627518,9.916799415585812
SYN054,STRONG,AB,B,112,2696,24.071428571428573,29651831.35257404,2349.371066004651,1442.43994140625,0.05831421592866574,0.0,1.0,3_PANEL,0.10957163185334765,0.007550809113280932,4,800,OBSERVED_IN_FROZEN_TEST_SPLITS,0.04126631019456073,-56.10699809021551,-56.14826440041007
SYN054,STRONG,BA,A,112,1784,15.928571428571429,29469423.128468346,1522.1443471429936,963.3699951171875,0.05831421592866574,1.0,0.0,2_PANEL,0.12676912286008402,0.009104688375317322,4,800,OBSERVED_IN_FROZEN_TEST_SPLITS,0.04126631019456073,-65.18515990372524,-65.2264262139198
SYN054,PAIRED_NULL,AB,B,112,2696,24.071428571428573,29651831.35257404,2349.371066004651,1373.85498046875,0.060826191905946674,0.0,1.0,3_PANEL,0.11058466031430449,0.007547280725370542,4,800,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6931818295658144,-0.33912690802783246,0.35405492153798196
SYN054,PAIRED_NULL,BA,A,112,1784,15.928571428571429,29469423.128468346,1522.1443471429936,956.4249877929688,0.060826191905946674,1.0,0.0,2_PANEL,0.13408427496449687,0.009572867010921257,4,800,OBSERVED_IN_FROZEN_TEST_SPLITS,-0.6931818295658144,-0.6353686603395743,0.057813169226240135
SYN055,STRONG,AB,B,94,1834,19.51063829787234,22643439.603660036,1547.6526136542527,1200.68505859375,0.0535253948797829,0.0,1.0,3_PANEL,0.10169335702055667,0.006993185351569905,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,35.74722439568893,2.7982026975688687,-32.94902169812006
SYN055,STRONG,BA,A,94,1183,12.585106382978724,22611109.812165253,987.8500812971174,776.0499877929688,0.0535253948797829,1.0,0.0,2_PANEL,0.13002828741506067,0.008861120567921267,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,35.74722439568893,5.7720457801364935,-29.975178615552437
SYN055,PAIRED_NULL,AB,B,94,1834,19.51063829787234,22643439.603660036,1547.6526136542527,1295.93505859375,0.05524856103685409,0.0,1.0,3_PANEL,0.11150936264422115,0.006660374191798937,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-8.00457612168175,24.470227110280078,32.47480323196183
SYN055,PAIRED_NULL,BA,A,94,1183,12.585106382978724,22611109.812165253,987.8500812971174,843.5050048828125,0.05524856103685409,1.0,0.0,2_PANEL,0.13290366144975838,0.007732772734622072,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,-8.00457612168175,15.724149393082389,23.728725514764136
SYN056,STRONG,AB,B,124,769,6.201612903225806,8398179.038645497,556.0324434195891,1492.75,0.04504605229390319,0.0,1.0,3_PANEL,0.12616848121338112,0.007342910324671422,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,26.430248287347144,16.22511374645944,-10.205134540887705
SYN056,STRONG,BA,A,124,515,4.153225806451613,8946896.302564936,331.90724301253584,866.135009765625,0.04504605229390319,1.0,0.0,2_PANEL,0.15718119166678118,0.009068562758298773,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,26.430248287347144,12.180865678969129,-14.249382608378015
SYN056,PAIRED_NULL,AB,B,124,769,6.201612903225806,8398179.038645497,556.0324434195891,1534.7550048828125,0.048788170976779635,0.0,1.0,3_PANEL,0.11383952550919213,0.007111226709281315,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,7.452684438409516,-31.9067009656254,-39.35938540403492
SYN056,PAIRED_NULL,BA,A,124,515,4.153225806451613,8946896.302564936,331.90724301253584,858.7650146484375,0.048788170976779635,1.0,0.0,2_PANEL,0.13872091108537973,0.010557543459267734,1,200,OBSERVED_IN_FROZEN_TEST_SPLITS,7.452684438409516,-18.395007855108112,-25.84769229351763
SYN057,STRONG,AB,B,162,3183,19.64814814814815,23485705.563051354,2224.490065772088,1696.5050048828125,0.027109629667413485,0.0,1.0,3_PANEL,0.12059809594895524,0.00711079891185712,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
SYN057,STRONG,BA,A,162,2049,12.648148148148149,23260279.45389993,1336.238704107553,1079.9300537109375,0.027109629667413485,1.0,0.0,2_PANEL,0.1469450515996902,0.011237777756232971,0,0,NO_FROZEN_TEST_APPEARANCE,nan,nan,nan
