K,block,start_realization,end_realization,orientation,strong_gain_pp,paired_null_gain_pp,separation_pp,strong_geometry_coverage,paired_null_geometry_coverage,STRONG_hellinger_median,PAIRED_NULL_hellinger_median,STRONG_sliced_wasserstein_km_median,PAIRED_NULL_sliced_wasserstein_km_median,STRONG_geometry_coverage_crosscheck,PAIRED_NULL_geometry_coverage_crosscheck,BA_minus_AB_separation_pp
1,138,138,138,AB,-3.4039177397714844,3.6656715510977973,-8.408983279339445,1.0,0.8125,0.10668152107330042,0.11234469198955892,3.226239873542487,3.7815712259546848,1.0,0.8125,-11.51587954869077
1,138,138,138,BA,-15.44779246983278,3.841914374682955,-19.924862828030214,1.0,0.875,0.132509269581765,0.13506201521867292,3.702254486132315,4.2828924175752014,1.0,0.875,-11.51587954869077
1,139,139,139,AB,-4.744567823008939,3.932838558444026,-8.677406381452965,1.0,0.875,0.10861786064786344,0.10930807009629188,2.9865436798432032,3.6531739474089413,1.0,0.875,-19.41566667085715
1,139,139,139,BA,-27.362001801380835,3.2299150453208063,-28.093073052310114,0.9375,0.875,0.13140792062017,0.13431534205153595,4.128463083117185,4.526964051869692,0.9375,0.875,-19.41566667085715
1,140,140,140,AB,-7.856590113765673,4.137821224276666,-11.99441133804234,1.0,0.875,0.10668843473439017,0.10903217890313098,3.205986834189283,3.568425105606713,1.0,0.875,-7.408862109633699
1,140,140,140,BA,-16.681410185889277,4.373202007498704,-19.40327344767604,0.9375,0.875,0.12767948038556282,0.1362897239968876,3.7387954224844213,4.267737379276621,0.9375,0.875,-7.408862109633699
1,141,141,141,AB,-11.801627502242274,2.594669628919175,-14.402706141656541,1.0,0.8125,0.11110336287760875,0.11181432302349095,3.086623824990136,3.5069944573772927,1.0,0.8125,-14.318592349869622
1,141,141,141,BA,-27.957475647779344,3.0389688737803056,-28.721298491526163,1.0,0.875,0.13606913088673028,0.1329218854810968,3.9416092885100045,4.566050595689412,1.0,0.875,-14.318592349869622
1,142,142,142,AB,-7.260817241334416,3.083624979367145,-9.960382010730415,1.0,0.8125,0.10737525466840533,0.11198364489930682,2.755346455710135,4.01948418968226,1.0,0.8125,-19.06874041805181
1,142,142,142,BA,-24.718072259165137,3.1198984667437917,-29.029122428782223,0.9375,0.875,0.13141394784757934,0.13346451760846595,3.5222745099985318,4.369650650675824,0.9375,0.875,-19.06874041805181
1,143,143,143,AB,-3.6889951322706875,4.028120229456576,-7.8227806907396396,1.0,0.8125,0.11089681780937537,0.1110976946044077,2.9489308940443166,3.883794436859512,1.0,0.8125,-11.972080971373261
1,143,143,143,BA,-16.074892337900533,3.7199693242123693,-19.7948616621129,0.9375,0.875,0.13627051143461472,0.1381612616681295,3.596924749415586,4.297356363790035,0.9375,0.875,-11.972080971373261
1,144,144,144,AB,-9.284741660662212,4.308864107170016,-11.022311139223525,1.0,0.875,0.1093903733593243,0.1106167974776753,2.865244263994525,3.292456146230485,1.0,0.875,-14.763318339691875
1,144,144,144,BA,-23.860829168644063,3.5076738758080976,-25.7856294789154,0.9375,0.875,0.13264652899495505,0.13572535592336848,3.7089838289483295,4.431649979699667,0.9375,0.875,-14.763318339691875
1,145,145,145,AB,-5.694782955465541,2.6724150529243693,-8.361984314242768,1.0,0.875,0.10835230965769113,0.11071343872298592,3.005109508244456,3.531958225232931,1.0,0.875,-21.940260865377777
1,145,145,145,BA,-28.902195729676183,3.8175161079206426,-30.302245179620545,0.9375,0.875,0.13287047772613955,0.13589998639345946,3.5128106075704144,4.414318075878157,0.9375,0.875,-21.940260865377777
1,146,146,146,AB,-12.399172611011837,4.054000972104337,-16.453173583116175,0.9375,0.8125,0.110651634505433,0.11302153131517806,2.9219959523693158,3.831694665965766,0.9375,0.8125,-16.52565327079241
1,146,146,146,BA,-30.68484394121435,3.7508016479125272,-32.978826853908586,0.9375,0.875,0.1343228275791593,0.1385852576170583,3.305776627024282,4.3678020532333175,0.9375,0.875,-16.52565327079241
1,147,147,147,AB,-10.17131979431578,3.313038004964336,-13.484357799280115,1.0,0.875,0.11010592290449654,0.10947521205347233,2.784262233172223,3.266804820668882,1.0,0.875,-6.256397017149318
1,147,147,147,BA,-14.826335357075445,4.189624855815502,-19.740754816429433,0.9375,0.875,0.1317432937593628,0.13628472361230293,4.169527140959383,4.534988840241958,0.9375,0.875,-6.256397017149318
1,148,148,148,AB,-15.513532308186228,4.893565178333127,-18.64198422838239,1.0,0.875,0.10817404812610332,0.11094986466712772,3.0699242440942958,3.6620687325739585,1.0,0.875,-9.98702544631459
1,148,148,148,BA,-23.78178454485236,3.8017377992972694,-28.62900967469698,0.9375,0.8125,0.1358261086035019,0.13293355556713848,3.59589467923749,4.481498699905743,0.9375,0.8125,-9.98702544631459
1,149,149,149,AB,-6.763454464957719,4.596172611922943,-11.359627076880662,1.0,0.8125,0.10862624271468804,0.11163825708435535,3.2112873813530642,3.6546925521005784,1.0,0.8125,-14.45475539067583
1,149,149,149,BA,-21.723951547626143,3.2695969337584967,-25.81438246755649,0.9375,0.9375,0.1344013427523137,0.13355498528358922,3.683252929058995,4.391361835492337,0.9375,0.9375,-14.45475539067583
1,150,150,150,AB,-7.063119391501623,4.092584365745471,-12.412487253399718,1.0,0.875,0.11259005514763903,0.10736973176352135,2.953185145499461,3.4025215746682282,1.0,0.875,-14.932664529856854
1,150,150,150,BA,-22.204512424578677,4.9146610501555195,-27.345151783256572,0.9375,0.875,0.13526860280510505,0.13397544583428167,3.9858294043063633,4.684188283024025,0.9375,0.875,-14.932664529856854
1,151,151,151,AB,-11.985306193157777,3.3159989526953906,-14.475605040364947,1.0,0.8125,0.11029066261380605,0.10795946009470798,3.05224469138252,3.7888889457511628,1.0,0.8125,-10.461663298547084
1,151,151,151,BA,-24.57006826345742,3.403761646552454,-24.93726833891203,0.9375,0.875,0.13216774952837024,0.1356257156547745,4.093863363378283,4.53734284862059,0.9375,0.875,-10.461663298547084
1,152,152,152,AB,-15.238144178230113,4.915284159586859,-20.15396042192777,1.0,0.8125,0.11076375190919616,0.11088985268627305,2.8549337238913406,3.791848219328799,1.0,0.8125,-4.2903344160678145
1,152,152,152,BA,-24.468588674280763,0.23762728352196852,-24.444294837995585,0.9375,0.875,0.13397437576821253,0.13459866177063828,3.606032345273062,4.539811705329994,0.9375,0.875,-4.2903344160678145
1,153,153,153,AB,-11.820563291222912,4.625908483430933,-15.332799149181907,1.0,0.875,0.10875440506961837,0.10919499298217973,2.9105642877606073,3.3749974266918583,1.0,0.875,-5.187528636024355
1,153,153,153,BA,-17.250721025488886,3.2696067597173784,-20.520327785206263,1.0,0.875,0.13610986007709971,0.1344796966757617,3.6321467533861376,4.370527008177543,1.0,0.875,-5.187528636024355
1,154,154,154,AB,-14.755547901767505,3.5464535043061076,-18.302001406073614,1.0,0.875,0.10647111726901842,0.11120679956798821,2.8274372857635672,3.690854550898062,1.0,0.875,-12.276416851227395
1,154,154,154,BA,-26.086076589060255,4.09822973920947,-30.57841825730101,0.9375,0.875,0.13356160444848436,0.13588268495293393,3.6226156833755434,4.316861757509992,0.9375,0.875,-12.276416851227395
1,155,155,155,AB,-14.668797222880976,3.476602057359151,-18.145399280240127,1.0,0.875,0.10730899459714083,0.11091379822123631,2.8213937657177963,3.9819038271458553,1.0,0.875,-6.48341253448697
1,155,155,155,BA,-24.35866210667457,2.782662749655869,-24.628811814727097,0.9375,0.875,0.13369530225928178,0.13562840361757061,3.78176471774944,4.627859813126577,0.9375,0.875,-6.48341253448697
1,156,156,156,AB,-9.57614737923008,2.8813613822007755,-14.729170750914918,1.0,0.875,0.10764594922575035,0.11378806416212622,3.210846542001559,3.9007666520920408,1.0,0.875,-11.766150862940151
1,156,156,156,BA,-22.227686944190683,3.949601641568247,-26.49532161385507,1.0,0.875,0.13153130833178972,0.13456828484973454,3.9165843450566324,4.218535906297465,1.0,0.875,-11.766150862940151
1,157,157,157,AB,-7.298442963859967,3.3198798193062675,-11.767875968742686,1.0,0.875,0.11031134701974049,0.11163723027979869,3.202919941841354,3.7912389120667234,1.0,0.875,-14.88913004697837
1,157,157,157,BA,-23.51509692721368,1.7769508109560117,-26.657006015721056,0.9375,0.9375,0.1352151966086509,0.13460159922088255,3.672475560733937,4.353911166391291,0.9375,0.9375,-14.88913004697837
1,158,158,158,AB,-7.765412494794949,3.4743060067764797,-11.23971850157143,0.9375,0.8125,0.10366741693964637,0.11399474405726572,2.733406879841212,3.515964407843236,0.9375,0.8125,-12.072703700124409
1,158,158,158,BA,-24.090963362105885,2.619706569256298,-23.31242220169584,0.9375,0.875,0.13438317679114076,0.13379559961575463,3.766117964769182,4.425083857016235,0.9375,0.875,-12.072703700124409
1,159,159,159,AB,-6.130255281321989,4.252233500862039,-10.382488782184028,1.0,0.875,0.11043069149585366,0.11272139261654561,2.985175147896557,3.597136077038135,1.0,0.875,-15.559510300039198
1,159,159,159,BA,-21.976890115699124,3.0660559613669927,-25.941999082223226,0.9375,0.9375,0.13796393438796967,0.13868755518954987,3.6479801777104037,4.887706864656984,0.9375,0.9375,-15.559510300039198
1,160,160,160,AB,-3.60801733286434,4.471073208320644,-8.44438582433872,1.0,0.8125,0.10741064755767696,0.10905746223365068,3.0183728880420597,3.559505063427353,1.0,0.8125,-17.853784783084357
1,160,160,160,BA,-22.12098996476236,3.9208173847724677,-26.298170607423078,1.0,0.875,0.13209278000860908,0.13708155070084804,3.573741974596568,4.487866646435814,1.0,0.875,-17.853784783084357
1,161,161,161,AB,-8.76046823137096,4.6144789324364766,-13.533226442990767,1.0,0.8125,0.10854846248913773,0.11186783972101194,2.9571711799616778,3.64152947759822,1.0,0.8125,-13.586560503928546
1,161,161,161,BA,-23.2394402504194,3.8803466964999136,-27.119786946919312,0.9375,0.8125,0.1359212963066848,0.1349140752187631,3.57037812727866,4.391831222903491,0.9375,0.8125,-13.586560503928546
1,162,162,162,AB,-10.800098138892952,4.113088470388674,-14.12148731307198,1.0,0.875,0.10958946895807012,0.11370016330115079,2.844824784033687,3.5656499366482803,1.0,0.875,-4.925678176035644
1,162,162,162,BA,-16.8477250560447,1.9898012624326566,-19.047165489107623,0.9375,0.8125,0.13256691192456072,0.13991279219127212,4.111017668985134,4.559541211288738,0.9375,0.8125,-4.925678176035644
1,163,163,163,AB,-7.144579638630698,4.0133821597872315,-11.874120293770027,1.0,0.875,0.10871380927619155,0.11013951223499191,2.921708455439054,3.6828887362234086,1.0,0.875,-11.498566968887637
1,163,163,163,BA,-19.104646547853253,3.3428657605214576,-23.372687262657664,0.9375,0.875,0.13512342093123292,0.1380657039956696,3.7050575231235854,4.759481017238739,0.9375,0.875,-11.498566968887637
1,164,164,164,AB,-6.276671829212968,4.167510048597461,-10.44418187781043,1.0,0.875,0.10979421169780575,0.10919027311914292,3.049737868013243,3.5288521793496934,1.0,0.875,-18.147753982058944
1,164,164,164,BA,-26.57544292161696,3.708872393913617,-28.591935859869373,1.0,0.875,0.1316820251324124,0.13345014380308196,3.684078435866205,4.402966003246726,1.0,0.875,-18.147753982058944
1,165,165,165,AB,-12.54150416410537,3.4750981973990647,-14.732600725435082,1.0,0.875,0.1091951058754326,0.11360163245112664,2.721306095783289,3.878126357371475,1.0,0.875,-15.304962754565716
1,165,165,165,BA,-26.948203064271183,4.0743429725915705,-30.0375634800008,0.9375,0.875,0.1337339212813055,0.134465474193062,4.000166347854231,4.659177756056677,0.9375,0.875,-15.304962754565716
1,166,166,166,AB,-14.441110768741964,4.691351035478546,-17.728797365071312,1.0,0.875,0.10778494203531779,0.11344783717164889,2.937585158921382,4.274307555446895,1.0,0.875,-9.431393951428621
1,166,166,166,BA,-23.007250238540028,4.144469941585393,-27.160191316499933,0.9375,0.875,0.13505224698005347,0.13727596137425144,3.604082402124747,4.387080051683061,0.9375,0.875,-9.431393951428621
1,167,167,167,AB,-3.2421056311496965,4.723074400134583,-8.141365100583288,1.0,0.875,0.10840635697754639,0.11113613575637593,2.788884611033029,3.640402242667215,1.0,0.875,-19.337148959653334
1,167,167,167,BA,-26.14954380778395,2.903242166223127,-27.478514060236623,0.9375,0.875,0.13564047823331932,0.13368721364746303,3.5369127201771375,4.273836187544846,0.9375,0.875,-19.337148959653334
1,168,168,168,AB,-15.469480672959028,3.0465915542937627,-18.202075484815616,1.0,0.875,0.11103279415830722,0.11128006635079524,2.8822386844451855,3.449976025254414,1.0,0.875,-5.2398435308151505
1,168,168,168,BA,-21.181422415379906,2.260496600250861,-23.441919015630766,0.9375,0.875,0.13341560120140566,0.13780150260819185,4.140435442903423,4.7231971332686005,0.9375,0.875,-5.2398435308151505
1,169,169,169,AB,-5.1688330296304095,3.9486992759616997,-9.598060298224718,1.0,0.875,0.10679696229043475,0.11122359990410433,3.098114371201496,3.2421684731753824,1.0,0.875,-15.016535064769533
1,169,169,169,BA,-20.116064625026876,4.175548829807951,-24.61459536299425,1.0,0.8125,0.1342513083242069,0.13597578273154007,4.032026781245445,4.585869194898088,1.0,0.8125,-15.016535064769533
1,170,170,170,AB,-15.54861607287102,3.693536240340587,-18.389926113367977,1.0,0.8125,0.10622566368884448,0.10872751261075031,2.7591350478670416,3.4668570700526224,1.0,0.8125,-0.08783605626350521
1,170,170,170,BA,-14.926053938461894,3.1313692797657873,-18.477762169631482,0.9375,0.875,0.13882085329991947,0.13362988005830936,3.4119440971213733,4.27348384588153,0.9375,0.875,-0.08783605626350521
1,171,171,171,AB,-5.504560492450615,2.012731014541629,-6.339039213814518,1.0,0.875,0.11195716663809999,0.11155063541772406,2.909577817226085,3.4719872389476567,1.0,0.875,-24.35100479123809
1,171,171,171,BA,-26.141076736283235,4.4923072078512485,-30.69004400505261,0.9375,0.875,0.13471263719293777,0.13530306032058803,3.6953247382419363,4.586029378766522,0.9375,0.875,-24.35100479123809
1,172,172,172,AB,-12.758295168262649,4.057496803553523,-17.9732158484476,1.0,0.875,0.10852946282900235,0.11189594046313697,3.0505505078197297,3.593504299085933,1.0,0.875,-11.53880871177051
1,172,172,172,BA,-24.588516830747764,4.422797290672519,-29.512024560218112,0.9375,0.875,0.13446236281701196,0.13522618241706913,3.527854397937795,4.2191412637583365,0.9375,0.875,-11.53880871177051
1,173,173,173,AB,-12.325601922028781,3.867672993215914,-18.36377982978154,1.0,0.875,0.1099877249211833,0.10821565901722537,3.2716691232049637,3.5498296386004586,1.0,0.875,-9.813024698401101
1,173,173,173,BA,-23.956975571985126,4.033139869727346,-28.17680452818264,0.9375,0.8125,0.13125461273488243,0.13505511549977522,3.5776192716739734,4.650473154679576,0.9375,0.8125,-9.813024698401101
1,174,174,174,AB,-10.25266080703107,2.1622347457282216,-12.414895552759292,1.0,0.875,0.10770362145475369,0.1144765228075946,2.9652713501762995,3.6426080112743473,1.0,0.875,-17.39979984042884
1,174,174,174,BA,-27.986042655526056,4.040142736341429,-29.814695393188135,0.9375,0.875,0.13722456786872872,0.13498127735652882,3.7518674384373742,4.644446278958845,0.9375,0.875,-17.39979984042884
1,175,175,175,AB,-10.085767665032053,3.2727290961633466,-13.019333747225044,1.0,0.875,0.10678069462867978,0.11157765283433987,2.9310711153668603,3.6146598963128493,1.0,0.875,-7.889671431730974
1,175,175,175,BA,-15.831848639779931,3.1013282879482382,-20.90900517895602,0.9375,0.875,0.13538582030892782,0.13459545816173107,3.7231953108506,4.344676360214811,0.9375,0.875,-7.889671431730974
1,176,176,176,AB,-13.902441140371197,2.6064929804215606,-15.851670414415903,1.0,0.875,0.10949921769136106,0.11273454950105713,3.079816312376795,3.2563991543949706,1.0,0.875,-14.18965161969562
1,176,176,176,BA,-26.828102923438404,3.885351911538836,-30.041322034111523,0.9375,0.9375,0.1308673066922735,0.13632725827115766,3.613634391001442,4.503987598777135,0.9375,0.9375,-14.18965161969562
1,177,177,177,AB,-7.868864376229193,3.9521010920439843,-12.56443390142205,1.0,0.875,0.10741048583253365,0.1117808276824694,2.95871282775363,3.726941982202586,1.0,0.875,-11.712240914375833
1,177,177,177,BA,-21.56719318968161,2.70948162611627,-24.276674815797882,0.9375,0.875,0.13135730369757925,0.135719032161851,3.5254612786005852,4.142085494710141,0.9375,0.875,-11.712240914375833
1,178,178,178,AB,-15.065135592228543,4.716749795280661,-16.95075916083549,1.0,0.8125,0.1081104368776366,0.1127791129195413,2.8998585698918986,3.6678866997823087,1.0,0.8125,-8.70369896527161
1,178,178,178,BA,-21.000162884569495,4.381074182674449,-25.654458126107098,0.9375,0.8125,0.1347945970732434,0.13270507318966213,3.7884606818861943,4.651815038480099,0.9375,0.8125,-8.70369896527161
1,179,179,179,AB,-9.30359306986573,3.72924546385219,-14.092401425810838,1.0,0.875,0.10877480980188972,0.11272551998965291,2.9531872094107916,3.3555647208992037,1.0,0.875,-10.926566040476228
1,179,179,179,BA,-23.29556107589583,4.726239119512833,-25.018967466287066,1.0,0.875,0.1375887884162469,0.1337312135405691,3.484421438251779,4.753849002789718,1.0,0.875,-10.926566040476228
1,180,180,180,AB,-9.807345456034973,2.64750643592884,-13.250566995776238,1.0,0.875,0.11146502279997042,0.11252342375440044,2.921222380703611,3.6091255366310078,1.0,0.875,-12.157909640782451
1,180,180,180,BA,-20.50441362390772,4.0003902695879,-25.40847663655869,0.9375,0.875,0.1314350471262735,0.13850130220939297,3.3985776456475225,4.616530233654341,0.9375,0.875,-12.157909640782451
1,181,181,181,AB,-9.633363941066088,4.102209486970634,-15.494906408421524,1.0,0.875,0.10865468190724799,0.11138595939334753,3.106614055596467,3.3434268614930254,1.0,0.875,-9.342652026231423
1,181,181,181,BA,-23.11411794955356,3.78179784708546,-24.837558434652948,1.0,0.875,0.1337493020526765,0.1360174819841601,3.5917478441097455,4.111937771839514,1.0,0.875,-9.342652026231423
1,182,182,182,AB,-5.820809477967726,3.8427446434618084,-9.663554121429534,1.0,0.8125,0.10865877401117202,0.10990105988510238,2.996548855558447,3.4657729211804744,1.0,0.8125,-19.037516587237317
1,182,182,182,BA,-25.536576480463253,3.251926464727101,-28.70107070866685,0.9375,0.875,0.1341012153982401,0.13721217719468082,3.6889689029929937,4.426300484791247,0.9375,0.875,-19.037516587237317
1,183,183,183,AB,-11.741186884099077,3.334236851521909,-15.075423735620987,1.0,0.8125,0.11159745831257664,0.11093421063057513,3.167612024777554,3.6074458787480586,1.0,0.8125,-14.963546201876142
1,183,183,183,BA,-23.398658527599398,3.6796771922380525,-30.03896993749713,1.0,0.875,0.13208481840992514,0.13412014885884443,3.8781792655402993,4.533665071145769,1.0,0.875,-14.963546201876142
1,184,184,184,AB,-4.629669613355123,4.76790424604792,-10.376074897326864,1.0,0.875,0.1084967099558257,0.10973586934140914,2.9058550350328685,3.9017010955840075,1.0,0.875,-9.605262694972991
1,184,184,184,BA,-15.710626536283463,3.964947320474579,-19.981337592299855,0.9375,0.875,0.135236768170409,0.13604895948173623,4.022296411301902,3.8836527802142893,0.9375,0.875,-9.605262694972991
1,185,185,185,AB,-12.332198629824186,3.3601141904955063,-16.810573808317503,1.0,0.875,0.10708409346646994,0.11190714809407706,3.1953737242612448,3.2592927933370377,1.0,0.875,-7.825515242583663
1,185,185,185,BA,-23.39293764579124,2.5844123207104497,-24.636089050901166,0.9375,0.875,0.1348945816760967,0.13556510968993712,3.9504535184982803,4.210164824027585,0.9375,0.875,-7.825515242583663
1,186,186,186,AB,-3.8554240276550664,3.233553438005816,-7.298083759611242,1.0,0.8125,0.10974987267566431,0.11198682918937808,2.838291089309214,3.7953585129285456,1.0,0.8125,-22.900950199086815
1,186,186,186,BA,-28.31702311042704,1.8820108482710156,-30.199033958698056,0.9375,0.875,0.13330026579324714,0.13342165519472005,3.760538226955501,5.116576898172714,0.9375,0.875,-22.900950199086815
1,187,187,187,AB,-13.969791124986177,4.692461440658931,-18.589276675025957,1.0,0.875,0.10850648065724638,0.10954880370131126,2.8800315603951367,3.5348662772876307,1.0,0.875,-4.392088882113523
1,187,187,187,BA,-18.932975817284987,4.0483897398544935,-22.98136555713948,1.0,0.875,0.13725371653841245,0.13531525210010856,3.707504106716164,4.1919322766558835,1.0,0.875,-4.392088882113523
1,188,188,188,AB,-7.978937862209057,2.6484832422473876,-10.627421104456445,1.0,0.875,0.10780011624676378,0.10980655386271146,2.81452192410296,3.8558171522526408,1.0,0.875,-21.316879924735247
1,188,188,188,BA,-26.91848645263252,4.0070902213592605,-31.944301029191692,0.9375,0.875,0.1296535663147102,0.13740356585092836,3.651213390123025,4.70809673357228,0.9375,0.875,-21.316879924735247
1,189,189,189,AB,-6.3291976841461555,3.29469964701472,-9.623897331160876,1.0,0.8125,0.10841342590703874,0.10972852235741481,3.04941006274243,3.494276563379033,1.0,0.8125,-17.954173077756376
1,189,189,189,BA,-24.201851313752847,4.04405699411754,-27.578070408917252,0.9375,0.875,0.1341619934103735,0.13969009309203737,3.8414705516071144,4.562395496788622,0.9375,0.875,-17.954173077756376
1,190,190,190,AB,-8.055088030262757,4.6273582876156265,-12.682446317878384,1.0,0.8125,0.1078965423250517,0.10823931045755672,2.9279685621317246,3.349625758136292,1.0,0.8125,-11.959625706402687
1,190,190,190,BA,-21.72531149859564,4.210225202032546,-24.64207202428107,0.9375,0.8125,0.13044518870080363,0.1347102747883251,3.6081634002145018,4.701621312140464,0.9375,0.8125,-11.959625706402687
1,191,191,191,AB,-15.103486365363269,4.084288497088164,-18.19135709490365,0.9375,0.875,0.10903771430878126,0.11258431822700013,3.0667869103922234,3.7489824249778376,0.9375,0.875,-5.556169486369807
1,191,191,191,BA,-23.77120119753707,4.1190459295411745,-23.74752658127346,0.9375,0.875,0.13534343854947017,0.13404990124176,3.6275564103078377,4.857385583654422,0.9375,0.875,-5.556169486369807
1,192,192,192,AB,-12.525723584553388,3.6191842010911226,-14.431951032099155,1.0,0.8125,0.10823759982564624,0.11373279673644972,3.020368805951419,3.745154709714518,1.0,0.8125,-19.526521830677524
1,192,192,192,BA,-29.39137651738965,3.4499513505072814,-33.95847286277668,0.9375,0.875,0.1317837311803461,0.13406479078323563,3.7074037156878323,4.349167937671499,0.9375,0.875,-19.526521830677524
1,193,193,193,AB,-6.855192591323699,3.357519169244191,-11.009270761554681,1.0,0.875,0.11036571274311024,0.11218016436733348,3.053672119892912,3.583852468162544,1.0,0.875,-16.203428487263224
1,193,193,193,BA,-22.920850079728144,4.291849169089763,-27.212699248817906,1.0,0.875,0.13650479265165333,0.1391818459077606,3.4305423610439867,4.41096971311902,1.0,0.875,-16.203428487263224
1,194,194,194,AB,-9.4554408762233,4.458602055656705,-13.914042931880005,1.0,0.8125,0.10970122733492423,0.11105662988985393,2.883227420150684,3.6492497754285402,1.0,0.8125,-14.150087247529125
1,194,194,194,BA,-24.64073500673014,3.4233951726789913,-28.06413017940913,0.9375,0.875,0.13011701201296,0.1356394797952976,3.550069469285151,4.2356837212540235,0.9375,0.875,-14.150087247529125
1,195,195,195,AB,-3.92241487281148,4.4208799750160255,-8.45526118613829,1.0,0.875,0.10721108261153348,0.11257448038154755,2.876340527784997,4.001733883803563,1.0,0.875,-20.238948709727058
1,195,195,195,BA,-27.1725025819373,2.4913370221325257,-28.69420989586535,0.9375,0.875,0.13081695271636007,0.1394223657289486,3.8158186944426564,4.714149183296218,0.9375,0.875,-20.238948709727058
1,196,196,196,AB,-8.495063278248779,3.893958945991456,-12.995209327925098,1.0,0.875,0.11132823491963,0.11207797672832534,3.0237573982900314,3.6670154992237673,1.0,0.875,-16.833560927283223
1,196,196,196,BA,-25.656687502650893,4.115933359093898,-29.82877025520832,0.9375,0.875,0.1345666983212237,0.13294082477446512,3.48259428978026,4.457187966260879,0.9375,0.875,-16.833560927283223
1,197,197,197,AB,-16.025587896895015,2.649737358347669,-20.80257804682085,0.9375,0.8125,0.10825062903322212,0.11088645456734993,2.8571775345697334,3.494058470620911,0.9375,0.8125,-2.030973591521633
1,197,197,197,BA,-19.32885471216103,3.5046969261814547,-22.833551638342485,0.9375,0.875,0.13276487842746826,0.1362737382132882,3.6901927239843655,4.828990467737808,0.9375,0.875,-2.030973591521633
1,198,198,198,AB,-11.91232238025769,4.44841977342307,-17.162252529838796,1.0,0.875,0.10769566797051977,0.11112514330346666,3.0861647692640917,3.6896308216505314,1.0,0.875,-4.433044397691049
1,198,198,198,BA,-20.15601148245111,2.9024465071265215,-21.595296927529844,1.0,0.9375,0.1352309065033155,0.1367220183125804,3.6664532597854183,4.4903375398153855,1.0,0.9375,-4.433044397691049
1,199,199,199,AB,-13.503507241514457,4.303864367927679,-15.531285802387462,1.0,0.8125,0.10554584445487328,0.10993024256535966,3.1111036404010988,3.661370377984863,1.0,0.8125,-10.72850695074229
1,199,199,199,BA,-20.735931642766666,3.4701829829985202,-26.25979275312975,0.9375,0.8125,0.1365842597114536,0.14098344874872157,3.5299722081241924,5.032179997934578,0.9375,0.8125,-10.72850695074229
1,200,200,200,AB,-8.272074534790907,3.1189877162332653,-11.391062251024172,1.0,0.8125,0.11041211034143014,0.10968727030231164,3.0160691788999108,3.6262314712391492,1.0,0.8125,-12.283959039425712
1,200,200,200,BA,-19.98624648599462,3.6887748044552633,-23.675021290449884,0.9375,0.875,0.13252706014905846,0.13628105762613882,3.6865915602635035,4.4162009561345235,0.9375,0.875,-12.283959039425712
2,1,1,2,AB,0.6281737610176298,4.411617922823653,-3.957920325174407,1.0,0.875,0.07543889179784227,0.07901631155286923,2.1428268853641375,2.8377266565726447,1.0,0.875,-2.2855200031550647
2,1,1,2,BA,-1.9681208850606642,2.6891528492207675,-6.243440328329472,1.0,0.875,0.09807229003867732,0.0989222820634254,2.763208248794598,3.022908036380584,1.0,0.875,-2.2855200031550647
2,2,3,4,AB,-1.9180193965311203,3.9034129874122865,-5.821432383943407,0.9375,0.8125,0.07713967892101435,0.07815125014105233,2.197637589372338,2.7221604424267287,0.9375,0.8125,-4.056483357788251
2,2,3,4,BA,-5.921954901283771,3.955960840447887,-9.877915741731657,1.0,0.875,0.09511766752149566,0.10008588559165703,2.5497850063080576,3.2004752346580236,1.0,0.875,-4.056483357788251
2,3,5,6,AB,-2.2774487127624807,4.142668204842335,-5.826523911235505,0.9375,0.875,0.07656955424618818,0.07750560823026764,2.154330532285279,2.4349289296815186,0.9375,0.875,-1.7193771208441806
2,3,5,6,BA,-3.517785963456062,4.028115068623623,-7.545901032079685,1.0,0.875,0.09410931885930471,0.09904297693606451,2.629417819768509,3.087532476624833,1.0,0.875,-1.7193771208441806
2,4,7,8,AB,-0.2741969215501982,4.668156104030031,-4.942353025580228,1.0,0.875,0.07841574742337898,0.07805479727517507,2.0183544643211087,2.5183450056304957,1.0,0.875,-2.681361660486253
2,4,7,8,BA,-4.612878528418166,3.040833063126915,-7.6237146860664815,1.0,0.875,0.09516131954638796,0.09609709731547811,2.631856400071578,3.3463727430081,1.0,0.875,-2.681361660486253
2,5,9,10,AB,0.22010515493214017,3.582085893002405,-3.361980738070265,0.9375,0.875,0.07671687847767729,0.07980562225410902,2.0952610001031777,2.481940773348239,0.9375,0.875,-6.922594400893939
2,5,9,10,BA,-5.906837103010341,4.377738035953863,-10.284575138964204,1.0,0.875,0.09674839119072212,0.09621654662074344,2.5739489382134573,2.8965181610531454,1.0,0.875,-6.922594400893939
2,6,11,12,AB,-0.33095015744469997,3.9964135394114764,-4.327363696856176,1.0,0.875,0.07812690285808138,0.08032148969169284,2.0972040443911384,2.427596781762769,1.0,0.875,-4.683667332794977
2,6,11,12,BA,-4.7775231959446165,3.9856704690684235,-9.011031029651154,1.0,0.8125,0.09656532592146361,0.09702793589235545,2.596337276881421,3.0957893388845745,1.0,0.8125,-4.683667332794977
2,7,13,14,AB,0.3536172589081611,3.887418625129068,-3.533801366220907,0.9375,0.875,0.07648712322268675,0.076312527737227,2.131162411956862,2.4931364318732228,0.9375,0.875,-7.400044157127134
