state,world,orientation,metric,n,mean,sd,mcse,q05,median,q95,min,max
E2,STRONG,BA,relative_rmse,72,4.585068788290139e-16,1.5369038209391853e-16,1.8112585230293557e-17,2.5832652314817213e-16,4.249232809853217e-16,7.733810060539762e-16,2.078813609241405e-16,9.194854077553593e-16
E2,STRONG,BA,entropy_bias,72,0.0,4.830373241001365e-16,5.692649457290179e-17,-8.881784197001252e-16,0.0,8.881784197001252e-16,-1.3322676295501878e-15,8.881784197001252e-16
E2,STRONG,BA,concentration_bias,72,-4.336808689942018e-19,1.1483809620758667e-17,1.3533799427822948e-18,-1.7000290064572708e-17,0.0,1.3877787807814457e-17,-2.7755575615628914e-17,4.163336342344337e-17
E3,PAIRED_NULL,AB,hellinger_distance,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,AB,sliced_wasserstein_km,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,AB,cell_mass_correlation,72,1.0,9.40949126648639e-17,1.1089191803413538e-17,0.9999999999999998,1.0,1.0,0.9999999999999998,1.0
E3,PAIRED_NULL,AB,relative_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,AB,relative_rmse,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,AB,entropy_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,AB,concentration_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,hellinger_distance,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,sliced_wasserstein_km,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,cell_mass_correlation,72,1.0,9.40949126648639e-17,1.1089191803413538e-17,0.9999999999999998,1.0,1.0,0.9999999999999998,1.0
E3,PAIRED_NULL,BA,relative_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,relative_rmse,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,entropy_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,PAIRED_NULL,BA,concentration_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,hellinger_distance,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,sliced_wasserstein_km,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,cell_mass_correlation,72,1.0,8.436707332883718e-17,9.942754943280582e-18,0.9999999999999998,1.0,1.0,0.9999999999999998,1.0
E3,STRONG,AB,relative_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,relative_rmse,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,entropy_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,AB,concentration_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,hellinger_distance,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,sliced_wasserstein_km,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,cell_mass_correlation,72,1.0,8.436707332883718e-17,9.942754943280582e-18,0.9999999999999998,1.0,1.0,0.9999999999999998,1.0
E3,STRONG,BA,relative_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,relative_rmse,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,entropy_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E3,STRONG,BA,concentration_bias,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E4,PAIRED_NULL,AB,hellinger_distance,72,0.006874429048194977,0.001229834726711678,0.000144937412499422,0.004946145487692459,0.007108947632932445,0.00868379106960069,0.004196167694507067,0.009526782425160881
E4,PAIRED_NULL,AB,sliced_wasserstein_km,72,0.2879880349538897,0.17390410316789062,0.020494795104363406,0.09402435853867976,0.25885593165359055,0.5862588799296837,0.06346158362321569,1.1574714785129232
E4,PAIRED_NULL,AB,cell_mass_correlation,72,0.99993872425035,3.834924265106538e-05,4.519501588656118e-06,0.9998711833442575,0.9999472607776287,0.9999866166758541,0.9998140630632141,0.9999907493339383
E4,PAIRED_NULL,AB,relative_bias,72,3.927550604260315e-17,1.257711253349774e-16,1.482226926697095e-17,-1.4190038033490284e-16,3.0899761915836876e-17,2.777292285038869e-16,-2.013363434305582e-16,3.275916864164952e-16
E4,PAIRED_NULL,AB,relative_rmse,72,0.018704367490570598,0.004055018754763077,0.0004778885432219336,0.012168143773284835,0.018757480624172387,0.025041222677868832,0.01021587975286561,0.02575511091876467
E4,PAIRED_NULL,AB,entropy_bias,72,-0.0005673974094680956,0.002181603354273809,0.0002571044209443881,-0.004920752911932524,-0.0005858245569527742,0.0025582270171274034,-0.006509764222320857,0.005700201955171291
E4,PAIRED_NULL,AB,concentration_bias,72,5.0936366177561006e-05,0.00014956611574914688,1.762653578032564e-05,-0.00010353608376631114,1.4192976349731642e-05,0.0003494513828609373,-0.0002470381715757308,0.0006756633258102607
E4,PAIRED_NULL,BA,hellinger_distance,72,0.008635936682945843,0.0014779037832764181,0.00017417263118266817,0.006113073191251972,0.008521781360880106,0.010784175245203408,0.0056394026058233454,0.012355157743244104
E4,PAIRED_NULL,BA,sliced_wasserstein_km,72,0.33235021161927586,0.19590275387560505,0.02308736095309326,0.11754331018781562,0.27452146465973903,0.7628800600137109,0.05971771374655454,1.090490528071565
E4,PAIRED_NULL,BA,cell_mass_correlation,72,0.9999028579865522,6.315299875422514e-05,7.442652278563031e-06,0.9997970017447956,0.9999184151837446,0.9999779960296106,0.9996642626932781,0.9999899860662933
E4,PAIRED_NULL,BA,relative_bias,72,3.2636179457708204e-17,1.294403402443129e-16,1.5254690390974605e-17,-2.0707990443930012e-16,3.417947348760553e-17,2.486217883044401e-16,-2.505591220614e-16,3.543985851311993e-16
E4,PAIRED_NULL,BA,relative_rmse,72,0.023237076573457374,0.005413754127591099,0.000638017042549388,0.015099722911527842,0.0235415189225267,0.03109102924398196,0.013102694659292423,0.03847843109067552
E4,PAIRED_NULL,BA,entropy_bias,72,-0.00032004066616914747,0.002406175336543195,0.0002835704828655861,-0.003774206492703125,-0.0007118207255438769,0.00368927657109528,-0.006105045680719012,0.004205393552287884
E4,PAIRED_NULL,BA,concentration_bias,72,2.250381099617197e-05,0.00015432551157749925,1.818743595775546e-05,-0.00020766821926175935,1.1797409734483344e-05,0.0002742402585646914,-0.00029085439228065946,0.0005472103472212858
E4,STRONG,AB,hellinger_distance,72,0.006723321520811563,0.0011440334526523586,0.00013482563537912365,0.004933855890420176,0.0069064447284604095,0.008468395026620263,0.004160459261792519,0.008977584807400617
E4,STRONG,AB,sliced_wasserstein_km,72,0.22187381716659538,0.10915580574389126,0.012864135074564503,0.0693487720207186,0.20861577976422208,0.42213191695048263,0.048134572070692314,0.528083154736147
