layer,model,world,observation_regime,orientation,replicate,split_seed,n_species,n_train,n_calibration,n_test,world0_gamma,latent_truth_geometry_gain_pct,predictive_set_gain_pct,observed_map_error_gain_pct,geometry_latent_truth_coverage,geometry_observed_map_coverage,world0_latent_truth_coverage,world0_observed_map_coverage,world0_set_diameter,geometry_set_diameter,world0_latent_truth_error,geometry_latent_truth_error,world0_support_dispersion,geometry_support_dispersion,source
L2,M2,PAIRED_NULL,O1,BA,4,9042104,72,28,28,16,0.4,40.95359172719936,33.300796090089236,44.48105861445402,0.8125,0.9375,0.8125,0.8125,559.3996437366093,373.1151090471954,195.6793489861248,115.54162730790563,100.80355346330101,72.66486626412278,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O1,BA,5,9042105,72,28,28,16,0.4,43.360001419823185,57.60891638316138,50.61558241644421,1.0,1.0,1.0,1.0,892.1301851256123,378.18365274765546,167.25938384221786,94.73571263344468,96.4463028258397,71.55270268413798,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,AB,1,9042101,72,28,28,16,0.2,56.16469134785003,56.23904324836142,61.854301349683944,0.9375,1.0,1.0,1.0,984.9757905208378,431.0348297039341,265.1163697454497,116.21457896529301,139.51712651841112,64.32416485231208,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,AB,2,9042102,72,28,28,16,0.4,34.37422580676279,50.451155276385705,41.444932155864656,0.6875,0.9375,0.9375,0.9375,762.6494801910682,377.88400672532396,220.79446583659183,144.89807758108603,103.13692283400638,73.30373013517931,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,AB,3,9042103,72,28,28,16,0.2,50.519824547301646,42.87632851311837,58.4234785188803,1.0,1.0,1.0,1.0,985.6234472056292,563.0243000794219,255.1825008335801,126.26474913703888,140.16478320320243,94.89419970270305,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,AB,4,9042104,72,28,28,16,0.4,38.42860849041653,48.10120844752413,41.97903773087196,0.6875,0.75,0.875,0.875,784.0043117508725,406.88876351800843,256.0316444057937,157.64224616551581,139.41504766207396,92.73697694306838,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,AB,5,9042105,72,28,28,16,0.4,44.10213632321153,37.027029696965336,49.85067320426519,1.0,1.0,1.0,1.0,849.1112704255861,534.7105881648247,235.2658492015829,131.50858366473955,142.28397000680997,81.78903104715951,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,BA,1,9042101,72,28,28,16,0.2,57.236796053380374,65.16833543575245,63.08458512476288,0.8125,1.0,1.0,1.0,959.4757354268173,334.20136973921626,249.70687701877804,106.7826610882747,148.55837342843512,56.68663582290781,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,BA,2,9042102,72,28,28,16,0.4,31.41739927013693,46.00582181936327,41.71064212097983,0.8125,0.875,0.9375,1.0,717.0104801954865,387.14391625059,197.3776036982767,135.36669387456055,104.03425628713111,51.40459861493834,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,BA,3,9042103,72,28,28,16,0.2,51.49743381889776,50.25772666720742,58.99794027118953,0.9375,1.0,1.0,1.0,1036.2856483148782,515.4720396932884,245.24885658865583,118.95198897530932,134.4860781880302,89.21530699080282,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,BA,4,9042104,72,28,28,16,0.2,45.72385470773048,48.837758801625306,48.828272494237716,0.75,0.8125,0.875,0.875,760.0181078451592,388.84229748706383,270.7375572694229,146.94590994429336,148.13823697356378,106.80069855442375,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O2,BA,5,9042105,72,28,28,16,0.4,43.421989098726016,53.89844614551822,48.25404769437267,0.9375,0.9375,1.0,1.0,937.2623849178008,432.0925231406802,223.64115816355897,126.53171884551378,114.1447924942313,80.53693260674868,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,AB,1,9042101,72,28,28,16,0.4,43.60321446554852,41.035509589224404,47.816799968657584,0.9375,1.0,1.0,1.0,805.9658469956347,475.2336545658673,206.4917243910907,116.45469495123406,128.97567001640653,76.74437027116151,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,AB,2,9042102,72,28,28,16,0.4,29.786557233603272,28.94286439377927,38.53412123333755,0.875,0.9375,0.875,0.9375,687.53299673505,488.5412538275376,219.39371035713154,154.04387725467876,104.32745793929894,87.23648564545883,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,AB,3,9042103,72,28,28,16,0.4,39.14632110935082,39.39419694595137,46.36755804328019,0.9375,0.9375,0.9375,1.0,876.5230538216028,531.2238357224533,231.57921073770115,140.9244692798204,124.33519697778385,94.85045359358242,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,AB,4,9042104,72,28,28,16,0.4,45.07261084593381,28.684149468564556,48.242525804526636,0.875,0.9375,0.8125,0.8125,638.2968502099459,455.2068276425854,246.10912949656594,135.1813193022635,114.08019489216139,51.525091388035904,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,AB,5,9042105,72,28,28,16,0.4,47.45380499082118,41.90413982660338,53.80671061609797,1.0,1.0,1.0,1.0,882.2912861900782,512.5747119470504,215.4274614966526,113.19893402135469,141.18574131337638,104.65868258310206,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,BA,1,9042101,72,28,28,16,0.4,50.127320050852255,44.79261215842596,55.25784670956624,1.0,1.0,1.0,1.0,838.4915477404419,462.9092807798827,225.91884467058907,112.6717823473751,105.54336281844414,84.8723682634269,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,BA,2,9042102,72,28,28,16,0.4,28.502738835693556,34.11022415715858,37.63620286839028,0.75,0.9375,0.875,0.9375,637.1099277136914,419.7903032430403,206.85469389004732,147.89544072119378,93.24166865972401,55.94935888135315,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,BA,3,9042103,72,28,28,16,0.4,39.7780234482881,38.53064692487592,48.074287156284925,1.0,1.0,1.0,1.0,891.0733256284116,547.7370086887785,209.54696892646479,126.19332649171864,98.73246026912759,93.19832784387462,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,BA,4,9042104,72,28,28,16,0.4,41.16646510699851,33.17640651481121,46.49716499041421,0.8125,0.875,0.875,0.9375,660.2271950998105,441.18753693216166,231.0738284773355,135.9489015058076,116.35893604584314,94.58822373370431,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
L2,M2,PAIRED_NULL,O3,BA,5,9042105,72,28,28,16,0.4,46.45569500150224,49.63071451818385,53.297467330834706,1.0,0.9375,1.0,1.0,915.1628423159426,460.9609846696201,224.82402110752125,120.38045957169814,122.82197695665863,69.42563094197018,D10A_FROZEN_LEAKAGE_AUDIT_REFERENCE_DIRECT_COPY
