world,observation_regime,orientation,replicate,split_seed,l2_model,l0_latent_truth_geometry_gain_pct,l1_latent_truth_geometry_gain_pct,l2_latent_truth_geometry_gain_pct,comparator_component_latent_truth_geometry_gain_pct,abundance_observation_increment_latent_truth_geometry_gain_pct,support_recovery_increment_latent_truth_geometry_gain_pct,l0_predictive_set_gain_pct,l1_predictive_set_gain_pct,l2_predictive_set_gain_pct,comparator_component_predictive_set_gain_pct,abundance_observation_increment_predictive_set_gain_pct,support_recovery_increment_predictive_set_gain_pct,l0_observed_map_error_gain_pct,l1_observed_map_error_gain_pct,l2_observed_map_error_gain_pct,comparator_component_observed_map_error_gain_pct,abundance_observation_increment_observed_map_error_gain_pct,support_recovery_increment_observed_map_error_gain_pct,interpretation_scope
PAIRED_NULL,O2,AB,5,9042105,M0,-0.7259338177271845,7.085364935100259,-3.685489272499668,-0.7259338177271845,7.811298752827443,-10.770854207599927,0.6652237974442362,-22.15925380847179,-32.511260743634615,0.6652237974442362,-22.824477605916027,-10.352006935162827,-0.7259338177271845,10.310599119004662,0.9565996303811686,-0.7259338177271845,11.036532936731847,-9.353999488623494,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,5,9042105,M1,-0.7259338177271845,7.085364935100259,69.47462631319615,-0.7259338177271845,7.811298752827443,62.389261378095895,0.6652237974442362,-22.15925380847179,69.49997328417977,0.6652237974442362,-22.824477605916027,91.65922709265156,-0.7259338177271845,10.310599119004662,74.5542481480423,-0.7259338177271845,11.036532936731847,64.24364902903764,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,AB,5,9042105,M2,-0.7259338177271845,7.085364935100259,44.10213632321153,-0.7259338177271845,7.811298752827443,37.01677138811127,0.6652237974442362,-22.15925380847179,37.027029696965336,0.6652237974442362,-22.824477605916027,59.186283505437125,-0.7259338177271845,10.310599119004662,49.85067320426519,-0.7259338177271845,11.036532936731847,39.54007408526053,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,1,9042101,M0,-1.0611817430399872,1.1477772868491931,-5.886387427634303,-1.0611817430399872,2.20895902988918,-7.034164714483496,0.8657599999049954,-1.606095001551323,1.46561510128573,0.8657599999049954,-2.4718550014563183,3.071710102837053,-1.0611817430399872,1.635034569774674,-0.9954786430039632,-1.0611817430399872,2.696216312814661,-2.630513212778637,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,1,9042101,M1,-1.0611817430399872,1.1477772868491931,68.58158678664913,-1.0611817430399872,2.20895902988918,67.43380949979993,0.8657599999049954,-1.606095001551323,70.29393122080486,0.8657599999049954,-2.4718550014563183,71.90002622235619,-1.0611817430399872,1.635034569774674,72.78165151207675,-1.0611817430399872,2.696216312814661,71.14661694230207,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,1,9042101,M2,-1.0611817430399872,1.1477772868491931,57.236796053380374,-1.0611817430399872,2.20895902988918,56.08901876653118,0.8657599999049954,-1.606095001551323,65.16833543575245,0.8657599999049954,-2.4718550014563183,66.77443043730378,-1.0611817430399872,1.635034569774674,63.08458512476288,-1.0611817430399872,2.696216312814661,61.44955055498821,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,2,9042102,M0,0.07903020637063185,3.3428602825614493,-13.14589899776331,0.07903020637063185,3.2638300761908177,-16.488759280324757,-4.156639385155877,7.174272125379627,-28.545468874899115,-4.156639385155877,11.330911510535504,-35.719741000278745,0.07903020637063185,4.074071156830498,-8.492751805860898,0.07903020637063185,3.995040950459866,-12.566822962691397,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,2,9042102,M1,0.07903020637063185,3.3428602825614493,53.77647199320465,0.07903020637063185,3.2638300761908177,50.433611710643206,-4.156639385155877,7.174272125379627,61.768685133810635,-4.156639385155877,11.330911510535504,54.594413008431005,0.07903020637063185,4.074071156830498,62.05979321538844,0.07903020637063185,3.995040950459866,57.98572205855794,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,2,9042102,M2,0.07903020637063185,3.3428602825614493,31.41739927013693,0.07903020637063185,3.2638300761908177,28.07453898757548,-4.156639385155877,7.174272125379627,46.00582181936327,-4.156639385155877,11.330911510535504,38.831549693983646,0.07903020637063185,4.074071156830498,41.71064212097983,0.07903020637063185,3.995040950459866,37.63657096414933,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,3,9042103,M0,0.00927655422760851,6.737663048850251,2.4606245864593155,0.00927655422760851,6.728386494622643,-4.277038462390935,0.8796376374226401,-6.623111727603238,-40.05561922067756,0.8796376374226401,-7.502749365025878,-33.432507493074326,0.00927655422760851,6.39685226827999,18.787444829425826,0.00927655422760851,6.387575714052382,12.390592561145837,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,3,9042103,M1,0.00927655422760851,6.737663048850251,68.80643522186725,0.00927655422760851,6.728386494622643,62.068772173016995,0.8796376374226401,-6.623111727603238,62.25307764339135,0.8796376374226401,-7.502749365025878,68.87618937099458,0.00927655422760851,6.39685226827999,75.82822018351115,0.00927655422760851,6.387575714052382,69.43136791523116,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,3,9042103,M2,0.00927655422760851,6.737663048850251,51.49743381889776,0.00927655422760851,6.728386494622643,44.75977077004751,0.8796376374226401,-6.623111727603238,50.25772666720742,0.8796376374226401,-7.502749365025878,56.88083839481066,0.00927655422760851,6.39685226827999,58.99794027118953,0.00927655422760851,6.387575714052382,52.601088002909535,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,4,9042104,M0,-0.626901413650428,3.183541260891803,-12.323996763584534,-0.626901413650428,3.8104426745422306,-15.507538024476336,0.7559535452712589,10.407638139535294,-1.5064698786798358,0.7559535452712589,9.651684594264035,-11.91410801821513,-0.626901413650428,4.466719307683009,-5.441517960547619,-0.626901413650428,5.093620721333437,-9.908237268230629,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,4,9042104,M1,-0.626901413650428,3.183541260891803,59.63358133115393,-0.626901413650428,3.8104426745422306,56.450040070262126,0.7559535452712589,10.407638139535294,66.40261472641441,0.7559535452712589,9.651684594264035,55.99497658687912,-0.626901413650428,4.466719307683009,63.835088004771784,-0.626901413650428,5.093620721333437,59.368368697088776,DIAGNOSTIC_NOT_CAUSAL
PAIRED_NULL,O2,BA,4,9042104,M2,-0.626901413650428,3.183541260891803,45.72385470773048,-0.626901413650428,3.8104426745422306,42.54031344683868,0.7559535452712589,10.407638139535294,48.837758801625306,0.7559535452712589,9.651684594264035,38.43012066209001,-0.626901413650428,4.466719307683009,48.828272494237716,-0.626901413650428,5.093620721333437,44.36155318655471,DIAGNOSTIC_NOT_CAUSAL
