target_id,route,reference_strength,statecd,target_df,candidate_pool_df,nc1_available,nc1_pool_df,candidate_scalar_abs_log_error,nc1_scalar_abs_log_error,candidate_better_scalar,candidate_domain_tv,nc1_domain_tv,candidate_better_domain_profile,candidate_domain_cov_relative_frobenius,nc1_domain_cov_relative_frobenius,candidate_better_domain_cov,candidate_generic_joint_relative_frobenius,nc1_generic_joint_relative_frobenius,candidate_better_generic_joint,uncentered_centered_ratio,nc1_fixed_definition,nc2_definition,candidate_domain_pred_min_eigenvalue,candidate_domain_pred_psd_tolerance,candidate_domain_pred_psd_status,candidate_domain_pred_effective_rank,nc1_domain_pred_min_eigenvalue,nc1_domain_pred_psd_tolerance,nc1_domain_pred_psd_status,nc1_domain_pred_effective_rank,candidate_generic_pred_min_eigenvalue,candidate_generic_pred_psd_tolerance,candidate_generic_pred_psd_status,candidate_generic_pred_effective_rank,nc1_generic_pred_min_eigenvalue,nc1_generic_pred_psd_tolerance,nc1_generic_pred_psd_status,nc1_generic_pred_effective_rank,eigensolver_status,regularization_applied
P::49::492201::B::1882403659290487,LEVEL1,R5,49,119,39,YES,3333,nan,nan,-1,0.48095238095238096,1.0,1,0.9628379273419438,1.0506708308642905,1,inf,inf,0,1.597738323898848,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.6310278886892384e-17,1e-10,NUMERIC_TOLERANCE,2.9816773828661454,0.0,1e-10,PASS,57.46020220394813,-5.047451811703454e-13,8.440739149543781e-07,NUMERIC_TOLERANCE,2.694569077934529,0.0,2.130436100556547e-06,PASS,52.77879823568522,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403660290487,LEVEL1,R4,49,23,135,YES,3333,0.7090660893803774,1.7214767750259512,1,0.41304347826086957,1.0,1,0.7026106503366615,1.038700991909488,1,0.8367383714014721,2.2490604933645986,1,3.7324445622128146,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.7426163092158705e-17,1e-10,NUMERIC_TOLERANCE,5.275625574628125,-1.745035523083206e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,-4.20727744880147e-45,2.030770740260521e-07,NUMERIC_TOLERANCE,2.3696207503845494,0.0,2.1304361005565464e-06,PASS,52.778798235685215,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403661290487,LEVEL1,R3,49,11,32,YES,3333,3.5376617498738163,0.8115859970137876,0,0.4362745098039216,1.0,1,0.6056011942982333,1.027322037600813,1,0.9876832556375134,1.0061621826772316,1,0.9697534177316492,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-8.123049066096037e-18,1e-10,NUMERIC_TOLERANCE,2.5566490720245194,0.0,1e-10,PASS,57.46020220394813,0.0,5.467439955637766e-08,PASS,1.939274595656307,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403662290487,LEVEL1,R3,49,15,28,YES,3333,3.0201733774697788,3.0874885640548735,1,0.24583333333333332,1.0,1,0.6835620072455965,1.0440570181869933,1,36.75847429483719,10.4379730504031,0,1.883618982587911,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.2344108553126162e-16,1e-10,NUMERIC_TOLERANCE,1.5991645724376815,-1.745035523083206e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,0.0,1.326737765653895e-06,PASS,1.5636798443130486,0.0,2.1304361005565464e-06,PASS,52.778798235685215,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403663290487,LEVEL1,R3,49,17,26,YES,3333,2.467568576636148,2.488930452518151,1,0.3531746031746032,1.0,1,0.9321463788499811,1.1147968801718389,1,22.213018777930458,6.065732206912235,0,1.8635989591373459,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.1791289051375876e-17,1e-10,NUMERIC_TOLERANCE,2.4518687657733444,0.0,1e-10,PASS,57.46020220394813,-9.094947017729282e-13,1.4066273022676376e-06,NUMERIC_TOLERANCE,1.551243000462405,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403664290487,LEVEL1,R4,49,21,45,YES,3333,1.4774634818185022,1.088118775873325,0,0.456439393939394,1.0,1,0.7881243702785414,1.0599146524959362,1,0.911487910829571,1.2543811568047891,1,1.4578330617922166,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.3877787807814457e-17,1e-10,NUMERIC_TOLERANCE,2.7939972498940784,0.0,1e-10,PASS,57.46020220394813,0.0,8.370134093715432e-08,PASS,2.4900511546600534,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403665290487,LEVEL1,R2,49,5,61,YES,3333,0.14269397026743744,1.7039820429579735,1,0.45833333333333337,1.0,1,0.8821756047436953,1.063287276786945,1,0.5247114133232337,1.998795614019419,1,2.0396187498394216,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,2.833833428333987e-17,1e-10,PASS,2.803022279213967,0.0,1e-10,PASS,57.46020220394812,0.0,2.370115091399838e-07,PASS,2.4744069076481803,0.0,2.130436100556546e-06,PASS,52.7787982356852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403666290487,LEVEL1,R4,49,30,36,YES,3333,nan,nan,-1,0.6716294458229942,1.0,1,0.9783331075447211,1.034487396078033,1,inf,inf,0,1.1674973682407535,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,0.0,1e-10,PASS,1.6770150726964106,0.0,1e-10,PASS,57.46020220394812,0.0,4.295448601690488e-07,PASS,2.428566185996487,0.0,2.1304361005565456e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403667290487,LEVEL1,R3,49,10,56,YES,3333,0.5812946313640479,1.3666639989165854,1,0.36671802773497686,1.0,1,0.713171485639398,1.0266536126213326,1,0.9978941291984338,1.7063724788831383,1,2.254978663975705,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.1663714658975985e-17,1e-10,NUMERIC_TOLERANCE,2.8098621834571134,0.0,1e-10,PASS,57.46020220394813,0.0,2.268387059367958e-07,PASS,2.026250136483127,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403668290487,LEVEL1,R2,49,6,65,YES,3333,0.8568660132034134,0.11634989205998045,0,0.3078470824949698,1.0,1,0.6354995429093654,1.0355184395255517,1,0.8368995159196748,1.018767470050789,1,1.75624943233617,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.3798120285260673e-17,1e-10,NUMERIC_TOLERANCE,3.530683973252763,0.0,1e-10,PASS,57.46020220394812,2.2737367544313442e-13,5.993599664103095e-07,PASS,3.8985507359988434,0.0,2.1304361005565456e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403669290487,LEVEL1,R2,49,6,65,YES,3333,0.37366888694344674,1.2117122591155924,1,0.5070422535211268,1.0,1,0.8271942459442414,1.0219752518471306,1,0.8439248364713159,1.0228237833307139,1,1.621942130672659,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,6.548987432929333e-19,1e-10,PASS,3.6449142305062234,0.0,1e-10,PASS,57.46020220394812,-1.1368683773667716e-13,6.56635642960769e-07,NUMERIC_TOLERANCE,4.011344839656451,0.0,2.130436100556546e-06,PASS,52.7787982356852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403670290487,LEVEL1,R3,49,15,56,YES,3333,0.8513628422587777,0.2631278175578262,0,0.23790322580645162,1.0,1,0.4950321093031364,1.0367922700221184,1,0.8685357464698643,1.0805618235524852,1,2.2122519850243156,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,7.117130034205425e-17,1e-10,PASS,3.3879902497833703,-1.745035523083206e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,2.458033776520059e-13,5.613675421065318e-07,PASS,2.274537710543395,0.0,2.1304361005565464e-06,PASS,52.778798235685215,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403671290487,LEVEL1,R2,49,7,64,YES,3333,1.1594617555716646,0.0993634526180581,0,0.3857142857142857,1.0,1,0.7307185789653502,1.0249660251048531,1,0.9799514787218023,1.0529281544491802,1,2.1531943950954533,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,8.342814452598156e-17,1e-10,PASS,3.5414691262835336,0.0,1e-10,PASS,57.46020220394813,-2.2737367545317963e-13,7.033581162377067e-07,NUMERIC_TOLERANCE,3.1251481482700854,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403672290487,LEVEL1,R3,49,18,53,YES,3333,nan,nan,-1,0.35682426404995543,1.0,1,0.7277943140217774,1.0343983860219956,1,inf,inf,0,1.4587546447436042,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-4.799344147195192e-17,1e-10,NUMERIC_TOLERANCE,3.463199096460584,-1.745035523083206e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,-6.821210263357225e-13,9.673564271148855e-07,NUMERIC_TOLERANCE,3.404163404905042,0.0,2.1304361005565464e-06,PASS,52.778798235685215,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403673290487,LEVEL1,R3,49,9,62,YES,3333,0.4668182759923665,1.2831270984467895,1,0.20588235294117646,1.0,1,0.40777601581606737,1.034066508229999,1,1.5994909144608558,1.5290986468274927,0,1.9079513905667427,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,7.390142580153673e-18,1e-10,PASS,3.5019787223156555,-1.745035523083206e-18,1e-10,NUMERIC_TOLERANCE,57.460202203948114,-8.526512829148733e-13,7.706445053656576e-07,NUMERIC_TOLERANCE,3.1771479486807572,0.0,2.1304361005565464e-06,PASS,52.778798235685215,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403674290487,LEVEL1,R3,49,10,61,YES,3333,1.5354310343620043,2.2830670813440923,1,0.2496607869742198,1.0,1,0.4692793856052701,1.0313807771882921,1,5.322429841554576,3.837066129270583,0,1.7383534184938563,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,5.409373423825636e-17,1e-10,PASS,3.555256498533504,0.0,1e-10,PASS,57.46020220394812,5.684341886077193e-13,8.275127450241762e-07,PASS,3.3855434201766506,0.0,2.1304361005565456e-06,PASS,52.77879823568518,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403675290487,LEVEL1,R4,49,20,23,YES,3333,2.614415383594924,1.2797586001841865,0,0.06285714285714285,1.0,1,0.22758264633346187,1.039132147672473,1,0.9538795765992821,1.0025729789333302,1,1.0796377803160793,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.79291005501638e-17,1e-10,PASS,1.8274542510915959,0.0,1e-10,PASS,57.46020220394813,0.0,2.4390490769369406e-07,PASS,1.166142937782483,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403676290487,LEVEL1,R3,49,9,34,YES,3333,1.7918808876688546,1.0050824211510447,0,0.17777777777777776,1.0,1,0.5356138785909291,1.0315084692078627,1,6.357389573698506,1.3187449853813145,0,1.636141996641936,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.5070066122538657e-17,1e-10,NUMERIC_TOLERANCE,1.7627344061710335,0.0,1e-10,PASS,57.46020220394813,0.0,3.613785928024563e-06,PASS,2.1666446116314075,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::49::492201::B::1882403677290487,LEVEL1,R3,49,14,29,YES,3333,2.5765970626605816,1.6236145123307137,0,0.09032258064516126,1.0,1,0.22050622034424266,1.0438215533665591,1,18.240665712055012,2.166983682508771,0,1.335851933875264,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.7274317080510044e-17,1e-10,PASS,1.8283341694063606,0.0,1e-10,PASS,57.46020220394813,0.0,4.270727749903807e-06,PASS,2.1563686531483492,0.0,2.1304361005565464e-06,PASS,52.778798235685194,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511845290487,LEVEL1,R1,4,3,323,YES,2220,1.7200599337094602,3.4642332018714987,1,0.7652439024390244,1.0,1,0.9286729797412214,1.020026025357627,1,2.2675610991223687,8.810056441547967,1,1.4172803719785605,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,2.19177412332713e-17,1e-10,PASS,10.183274327596228,-1.9805556361158513e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,-4.929391935635907e-14,2.4684085575406535e-07,NUMERIC_TOLERANCE,7.183019241449816,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511846290487,LEVEL1,R5,4,218,28,YES,2220,0.0,nan,-1,0.5657376791056526,1.0,1,1.1338919425262222,1.0619745773662754,0,0.0,inf,1,nan,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.960595112858846e-17,1e-10,NUMERIC_TOLERANCE,2.4621432233806178,0.0,1e-10,PASS,57.4000518039715,0.0,1e-10,PASS,0.0,0.0,2.192416969325792e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511847290487,LEVEL1,R4,4,28,218,YES,2220,0.0,nan,-1,0.5657376791056526,1.0,1,0.8307204035937585,1.033726459886958,1,0.0,inf,1,nan,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.54973111840495e-17,1e-10,PASS,6.597867350867539,0.0,1e-10,PASS,57.400051803971486,0.0,1e-10,PASS,0.0,0.0,2.1924169693257913e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511848290487,LEVEL1,R2,4,7,243,YES,2220,3.4249883987516747,0.3591899205687122,0,0.7692307692307693,1.0,1,0.998291746442409,1.0251346143348778,1,0.9940257173739999,1.016740167954125,1,1.264800096696921,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-4.3828872822726517e-17,1e-10,NUMERIC_TOLERANCE,7.586066814585849,-1.9805556361158513e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,2.5767080545824825,5.4024923614513206e-08,PASS,5.554722171404152,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511849290487,LEVEL1,R5,4,70,180,YES,2220,nan,nan,-1,0.4075321494182486,1.0,1,0.6674499367236618,1.0505145753417238,1,inf,inf,0,1.7067215733260237,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-4.1723825549593394e-17,1e-10,NUMERIC_TOLERANCE,7.93884894457076,-1.0403490646635647e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,3.485747321798497,1.7109102662676104e-07,PASS,4.142151224431156,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511850290487,LEVEL1,R4,4,24,226,YES,2220,0.31119041352356475,2.745450161162816,1,0.28086956521739126,1.0,1,0.49762482840492583,1.0507790793133713,1,1.228027667942816,5.975030746070448,1,1.8649156445008537,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.3244108359731783e-17,1e-10,NUMERIC_TOLERANCE,7.825890218696459,-1.5146875151259463e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-1.9882221491469133e-26,1.2690457236015486e-07,NUMERIC_TOLERANCE,3.8719951005450937,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511851290487,LEVEL1,R4,4,23,227,YES,2220,1.0322026436502052,1.5818727124334988,1,0.2554112554112554,1.0,1,0.4918482700402121,1.0600136286878266,1,0.8229755963388602,2.433125209896176,1,1.955573887882788,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,1.150880606093363e-16,1e-10,PASS,7.608131452726402,0.0,1e-10,PASS,57.4000518039715,2.7588166661208615,1.080487134174241e-07,PASS,3.5667676229600107,0.0,2.1924169693257913e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511852290487,LEVEL1,R5,4,126,124,YES,2220,1.185886964331474,3.2153095800964184,1,0.39603838582677164,1.0,1,0.7477863360655221,1.0663895430909707,1,5.900444461287443,16.580477809744714,1,1.9831024786585194,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-8.404852237531198e-18,1e-10,NUMERIC_TOLERANCE,6.160662970311137,-1.0403490646635647e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,0.0,2.1010973097559645e-07,PASS,3.3488713429932777,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511853290487,LEVEL1,R4,4,40,746,YES,2220,1.293849524112393,0.31887465480290256,0,0.7953551647070256,1.0,1,0.973770054733961,1.0418917422910539,1,0.9541875209236594,1.0247168138580067,1,2.234491400780966,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-5.118243985110622e-19,1e-10,NUMERIC_TOLERANCE,20.942266176188532,-1.5146875151259463e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,0.0,4.3600910432856517e-07,PASS,11.036612760659036,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511854290487,LEVEL1,R5,4,171,615,YES,2220,1.9315724469614333,0.38056733492090816,0,0.5864241381888881,1.0,1,0.9074285816952874,1.090910691947933,1,0.8993012278297379,1.1745466578977624,1,3.6267537336171567,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,5.2334147731824376e-18,1e-10,PASS,19.48867404254481,0.0,1e-10,PASS,57.40005180397149,-1.285881742482859e-13,2.8260291766085563e-07,NUMERIC_TOLERANCE,6.646035868531563,0.0,2.1924169693257917e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511855290487,LEVEL1,R1,4,3,783,YES,2220,nan,nan,-1,0.8810126582278481,1.0,1,0.9691400254794437,1.0200260253576272,1,inf,inf,0,2.501553974103842,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.954221235915171e-18,1e-10,NUMERIC_TOLERANCE,21.213448726042746,-1.9805556361158513e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,-3.886000979326487e-14,5.543489728976842e-07,NUMERIC_TOLERANCE,10.29665198028906,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511856290487,LEVEL1,R4,4,39,747,YES,2220,0.8916940208821403,0.6636432948763721,0,0.6029177718832891,1.0,1,0.9073503664425685,1.0584400783146257,1,0.9574789588024823,1.1185407055276702,1,2.5683850261585834,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-8.115804773229473e-18,1e-10,NUMERIC_TOLERANCE,21.008315758776362,-3.230352749789545e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-1.7355030152948502e-13,5.149692222863837e-07,NUMERIC_TOLERANCE,9.274557507721896,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511857290487,LEVEL1,R5,4,140,646,YES,2220,nan,nan,-1,0.4793370477773071,1.0,1,0.8106805565792877,1.1006556037679474,1,inf,inf,0,2.325254768667428,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-6.207002972156206e-18,1e-10,NUMERIC_TOLERANCE,20.215931736535484,0.0,1e-10,PASS,57.40005180397151,0.0,6.719121451685552e-07,PASS,10.296651980289063,0.0,2.1924169693257913e-06,PASS,50.04651120805853,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511858290487,LEVEL1,R4,4,36,750,YES,2220,0.5498616988680927,2.0166573355620683,1,0.5167267663965154,1.0,1,0.792491707892542,1.0786344469856575,1,1.76450240357293,3.8970966713828563,1,2.5445157597709294,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-5.797976798669951e-18,1e-10,NUMERIC_TOLERANCE,21.113523506527148,-2.106763545256729e-18,1e-10,NUMERIC_TOLERANCE,57.400051803971486,-3.0996429245920186e-14,5.69584381879424e-07,NUMERIC_TOLERANCE,10.24085994984253,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511859290487,LEVEL1,R5,4,313,473,YES,2220,nan,nan,-1,0.6332669851380043,1.0,1,1.0513192194043397,1.0971669322194655,1,inf,inf,0,1.9606215289210045,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.2532967668410386e-17,1e-10,NUMERIC_TOLERANCE,16.639380177360547,0.0,1e-10,PASS,57.40005180397148,-1.1235588708288592e-14,9.176643673972234e-07,NUMERIC_TOLERANCE,10.296651980289052,0.0,2.1924169693257913e-06,PASS,50.046511208058504,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511860290487,LEVEL1,R4,4,44,742,YES,2220,0.3751702125277723,1.8438615169887933,1,0.4622162883845127,1.0,1,0.7499275217653584,1.0830399659723535,1,2.11514625139752,3.7182663808063343,1,2.5620387758706746,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-9.80312447510936e-18,1e-10,NUMERIC_TOLERANCE,21.215613028421018,0.0,1e-10,PASS,57.40005180397148,-9.173516742930698e-14,5.731632095249519e-07,NUMERIC_TOLERANCE,10.014137123222616,0.0,2.192416969325792e-06,PASS,50.04651120805855,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511861290487,LEVEL1,R2,4,6,193,YES,2220,0.1680008858576003,0.8099439475874214,1,0.8140703517587939,1.0,1,1.0191037172176367,1.0243852654893513,1,0.9557865465901476,1.0137581487881349,1,1.3056713441010568,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,2.813855654923995e-18,1e-10,PASS,6.691210675994383,-1.9805556361158513e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397148,9.79361653381901e-16,7.591051103060045e-07,PASS,4.805351521370868,0.0,2.1924169693257913e-06,PASS,50.046511208058526,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511862290487,LEVEL1,R5,4,84,115,YES,2220,0.7442992641697652,0.285139954402354,0,0.6124453087019932,1.0,1,0.931499537248981,1.0512131197122085,1,1.0273672552053386,1.126119990844637,1,1.9137896752564545,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-1.0184728941452495e-17,1e-10,NUMERIC_TOLERANCE,5.797957469301672,-1.5146875151259463e-18,1e-10,NUMERIC_TOLERANCE,57.40005180397151,-5.76822976235512e-13,6.518924075886211e-07,NUMERIC_TOLERANCE,3.546510912683379,0.0,2.1924169693257913e-06,PASS,50.04651120805852,EXACT_SYMMETRIC_EIGENSOLVER,NONE
P::4::42301::A::1882511863290487,LEVEL1,R4,4,47,152,YES,2220,0.5456540006000595,0.25916668703221607,0,0.7666139240506329,1.0,1,1.0505206624607972,1.039569739717397,0,1.001507557990987,1.0831039681383374,1,1.525624553703242,PREDECLARED_DIFFERENT_STATE_INCOMPATIBLE_POOL,UNCENTERED_POOLING_OVER_WITHIN_STRATUM_CENTERED_POOLING,-2.222707183562973e-17,1e-10,NUMERIC_TOLERANCE,5.938012997273963,-2.4879283715211506e-18,1e-10,NUMERIC_TOLERANCE,57.400051803971515,-5.778440200778891e-13,6.964892764084975e-07,NUMERIC_TOLERANCE,3.7974643293769534,0.0,2.192416969325792e-06,PASS,50.04651120805855,EXACT_SYMMETRIC_EIGENSOLVER,NONE
