analysis_species_id,analysis_species_name,plant_locality_id,plant_name_id,continent_code_l1,continent,region_code_l2,region,area_code_l3,area,introduced,extinct,location_doubtful,distribution_flags_valid_binary,confirmed_current_native_flag,native_historical_extinct_flag,native_location_doubtful_flag,introduced_audit_flag,distribution_evidence_class,query_provenance
173316,Quercus incana,198474,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ARK,Arkansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198475,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198476,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198477,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198478,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MSI,Mississippi,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198479,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,NCA,North Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198480,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,SCA,South Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173316,Quercus incana,198481,173316,7,NORTHERN AMERICA,78,Southeastern U.S.A.,VRG,Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173428,Quercus kelloggii,72486,173428,7,NORTHERN AMERICA,73,Northwestern U.S.A.,ORE,Oregon,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173428,Quercus kelloggii,72487,173428,7,NORTHERN AMERICA,76,Southwestern U.S.A.,CAL,California,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173428,Quercus kelloggii,4871928,173428,7,NORTHERN AMERICA,79,Mexico,MXN,Mexico Northwest,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173471,Quercus laceyi,72502,173471,7,NORTHERN AMERICA,77,South-Central U.S.A.,TEX,Texas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173471,Quercus laceyi,72503,173471,7,NORTHERN AMERICA,79,Mexico,MXE,Mexico Northeast,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198561,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198562,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198563,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198564,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198565,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MSI,Mississippi,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198566,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,NCA,North Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198567,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,SCA,South Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173479,Quercus laevis,198568,173479,7,NORTHERN AMERICA,78,Southeastern U.S.A.,VRG,Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173674,Quercus lobata,72518,173674,7,NORTHERN AMERICA,76,Southwestern U.S.A.,CAL,California,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,72547,173817,7,NORTHERN AMERICA,77,South-Central U.S.A.,TEX,Texas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198686,173817,7,NORTHERN AMERICA,71,Western Canada,SAS,Saskatchewan,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198687,173817,7,NORTHERN AMERICA,71,Western Canada,MAN,Manitoba,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198688,173817,7,NORTHERN AMERICA,72,Eastern Canada,NBR,New Brunswick,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198689,173817,7,NORTHERN AMERICA,72,Eastern Canada,ONT,Ontario,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198690,173817,7,NORTHERN AMERICA,72,Eastern Canada,QUE,Québec,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198691,173817,7,NORTHERN AMERICA,73,Northwestern U.S.A.,MNT,Montana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198692,173817,7,NORTHERN AMERICA,73,Northwestern U.S.A.,WYO,Wyoming,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198693,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,CNT,Connecticut,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198694,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,INI,Indiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198695,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,MAI,Maine,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198696,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,MAS,Massachusetts,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198697,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,MIC,Michigan,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198698,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWY,New York,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198699,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,OHI,Ohio,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198700,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,PEN,Pennsylvania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198701,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,VER,Vermont,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198702,173817,7,NORTHERN AMERICA,75,Northeastern U.S.A.,WVA,West Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198703,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198704,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ARK,Arkansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198705,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,KTY,Kentucky,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198706,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198707,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MRY,Maryland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198708,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,TEN,Tennessee,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,198709,173817,7,NORTHERN AMERICA,78,Southeastern U.S.A.,VRG,Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228060,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,ILL,Illinois,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228061,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,IOW,Iowa,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228062,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,KAN,Kansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228063,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,MIN,Minnesota,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228064,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,MSO,Missouri,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228065,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,NDA,North Dakota,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228066,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,NEB,Nebraska,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228067,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,OKL,Oklahoma,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228068,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,SDA,South Dakota,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,228069,173817,7,NORTHERN AMERICA,74,North-Central U.S.A.,WIS,Wisconsin,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173817,Quercus macrocarpa,965669,173817,7,NORTHERN AMERICA,71,Western Canada,ABT,Alberta,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,72555,173871,7,NORTHERN AMERICA,77,South-Central U.S.A.,TEX,Texas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198756,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,ILL,Illinois,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198757,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,IOW,Iowa,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198758,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,KAN,Kansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198759,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,MSO,Missouri,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198760,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,NEB,Nebraska,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198761,173871,7,NORTHERN AMERICA,74,North-Central U.S.A.,OKL,Oklahoma,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198762,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,INI,Indiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198763,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWJ,New Jersey,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198764,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWY,New York,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198765,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,OHI,Ohio,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198766,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,PEN,Pennsylvania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,198767,173871,7,NORTHERN AMERICA,75,Northeastern U.S.A.,WVA,West Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228080,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228081,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ARK,Arkansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228082,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,DEL,Delaware,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228083,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228084,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228085,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,KTY,Kentucky,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228086,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228087,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MRY,Maryland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228088,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MSI,Mississippi,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228089,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,NCA,North Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228090,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,SCA,South Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228091,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,TEN,Tennessee,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228092,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,VRG,Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173871,Quercus marilandica,228093,173871,7,NORTHERN AMERICA,78,Southeastern U.S.A.,WDC,District of Columbia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,72561,173929,7,NORTHERN AMERICA,77,South-Central U.S.A.,TEX,Texas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198780,173929,7,NORTHERN AMERICA,74,North-Central U.S.A.,ILL,Illinois,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198781,173929,7,NORTHERN AMERICA,74,North-Central U.S.A.,MSO,Missouri,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198782,173929,7,NORTHERN AMERICA,75,Northeastern U.S.A.,INI,Indiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198783,173929,7,NORTHERN AMERICA,75,Northeastern U.S.A.,NWJ,New Jersey,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198784,173929,7,NORTHERN AMERICA,75,Northeastern U.S.A.,PEN,Pennsylvania,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198786,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198787,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ARK,Arkansas,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198788,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,DEL,Delaware,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198789,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198790,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198791,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,KTY,Kentucky,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198792,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,LOU,Louisiana,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198793,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MRY,Maryland,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198794,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MSI,Mississippi,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198795,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,NCA,North Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198796,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,SCA,South Carolina,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198797,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,TEN,Tennessee,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,198798,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,VRG,Virginia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173929,Quercus michauxii,527168,173929,7,NORTHERN AMERICA,78,Southeastern U.S.A.,WDC,District of Columbia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173948,Quercus minima,198802,173948,7,NORTHERN AMERICA,78,Southeastern U.S.A.,ALA,Alabama,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173948,Quercus minima,198803,173948,7,NORTHERN AMERICA,78,Southeastern U.S.A.,FLA,Florida,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173948,Quercus minima,198804,173948,7,NORTHERN AMERICA,78,Southeastern U.S.A.,GEO,Georgia,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
173948,Quercus minima,198805,173948,7,NORTHERN AMERICA,78,Southeastern U.S.A.,MSI,Mississippi,0,0,0,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,WCVP_ACCEPTED_ANALYSIS_SPECIES_ID_ONLY
