analysis_species_id,analysis_species_name,analysis_species_authors,analysis_species_rank,component_fia_code_count,component_fia_codes,component_fia_names,diameter_basis_composition,confirmed_native_CONUS,core_eligibility_status,grain_km,census_view,fold_scope,n_unique_physical_plot_lineages,n_primary_measurements,n_sampled_cells,n_positive_plots,n_detected_cells,n_qualifying_tree_rows,n_dbh_tree_rows,n_drc_tree_rows,n_unclassified_diameter_basis_tree_rows,n_confirmed_native_state_tree_rows,n_explicit_introduced_state_tree_rows,n_no_confirmed_native_or_introduced_state_tree_rows,n_connected_components_detection_support,largest_component_fraction,spatial_span_km,sampling_frame_note,threshold_role
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,86744,86744,2007,3387,805,6720,6720,0,0,6720,0,0,40,0.9180124223602485,3662.3080154459976,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,A,43415,43415,1933,1658,609,3317,3317,0,0,3317,0,0,72,0.2627257799671593,3292.795165205391,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,B,43329,43329,1921,1729,625,3403,3403,0,0,3403,0,0,56,0.2736,3662.3080154459976,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,86744,86744,966,3387,467,6720,6720,0,0,6720,0,0,16,0.9635974304068522,3678.0599505717687,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,A,43415,43415,948,1658,388,3317,3317,0,0,3317,0,0,14,0.961340206185567,3294.8823954733193,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
144637,Ostrya virginiana,(Mill.) K.Koch,Species,1,701,Ostrya virginiana,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,B,43329,43329,940,1729,387,3403,3403,0,0,3403,0,0,14,0.6692506459948321,3678.0599505717687,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,4234,925,12610,12610,0,0,12610,0,0,46,0.7967567567567567,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,2113,722,6248,6248,0,0,6248,0,0,64,0.7825484764542936,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,2121,740,6362,6362,0,0,6362,0,0,78,0.7662162162162162,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,4234,329,12610,12610,0,0,12610,0,0,5,0.9756838905775076,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,2113,283,6248,6248,0,0,6248,0,0,6,0.9752650176678446,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,2121,296,6362,6362,0,0,6362,0,0,7,0.9594594594594594,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,4234,169,12610,12610,0,0,12610,0,0,1,1.0,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,2113,150,6248,6248,0,0,6248,0,0,4,0.9666666666666667,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,2121,157,6362,6362,0,0,6362,0,0,3,0.9745222929936306,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,44046,44046,2925,4234,925,12610,12610,0,0,12610,0,0,46,0.7967567567567567,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,A,22040,22040,2828,2113,722,6248,6248,0,0,6248,0,0,64,0.7825484764542936,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,B,22006,22006,2838,2121,740,6362,6362,0,0,6362,0,0,78,0.7662162162162162,1835.2452152232952,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,44046,44046,790,4234,329,12610,12610,0,0,12610,0,0,5,0.9756838905775076,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,A,22040,22040,778,2113,283,6248,6248,0,0,6248,0,0,6,0.9752650176678446,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,B,22006,22006,782,2121,296,6362,6362,0,0,6362,0,0,7,0.9594594594594594,1850.6755523321747,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,44046,44046,374,4234,169,12610,12610,0,0,12610,0,0,1,1.0,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,A,22040,22040,371,2113,150,6248,6248,0,0,6248,0,0,4,0.9666666666666667,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2387656,Oxydendrum arboreum,(L.) DC.,Species,1,711,Oxydendrum arboreum,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,B,22006,22006,372,2121,157,6362,6362,0,0,6362,0,0,3,0.9745222929936306,1815.5577655365307,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,227,178,399,399,0,0,0,399,0,94,0.10112359550561797,1921.0999453438128,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,109,99,193,193,0,0,0,193,0,70,0.0707070707070707,1852.3633552842703,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,118,100,206,206,0,0,0,206,0,66,0.1,1851.5196461285523,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,227,122,399,399,0,0,0,399,0,35,0.48360655737704916,1900.6577808748211,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,109,79,193,193,0,0,0,193,0,29,0.379746835443038,1817.9658962697843,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,118,77,206,206,0,0,0,206,0,37,0.23376623376623376,1830.9833423600555,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,227,92,399,399,0,0,0,399,0,11,0.8152173913043478,1935.523185084591,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,109,62,193,193,0,0,0,193,0,19,0.6612903225806451,1852.3633552842703,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,118,65,206,206,0,0,0,206,0,14,0.5384615384615384,1830.9833423600553,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,A,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2542391,Paulownia tomentosa,(Thunb.) Steud.,Species,1,712,Paulownia tomentosa,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,75,WCVP_CONFIRMED_NATIVE_STATE,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,213,145,588,588,0,0,572,0,16,65,0.22758620689655173,2276.2359280180076,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,104,76,261,261,0,0,260,0,1,39,0.23684210526315788,2225.561726845607,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,109,88,327,327,0,0,312,0,15,58,0.22727272727272727,2150.581316760657,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,213,100,588,588,0,0,572,0,16,24,0.26,2311.384866265244,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,A,57920,57920,2846,104,58,261,261,0,0,260,0,1,19,0.3103448275862069,2241.093483101497,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,ALL_CONUS_OBSERVED,B,57805,57805,2830,109,71,327,327,0,0,312,0,15,28,0.19718309859154928,2150.581316760657,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,ALL,115725,115725,1441,213,66,588,588,0,0,572,0,16,15,0.30303030303030304,2295.784179752095,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,A,57920,57920,1411,104,41,261,261,0,0,260,0,1,14,0.34146341463414637,2250.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,ALL_CONUS_OBSERVED,B,57805,57805,1397,109,49,327,327,0,0,312,0,15,15,0.2857142857142857,2145.052446911264,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,2640,210,142,572,572,0,0,572,0,0,65,0.2323943661971831,2170.973284036448,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,2518,103,75,260,260,0,0,260,0,0,38,0.24,2121.9095173922947,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,25,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,2490,107,86,312,312,0,0,312,0,0,57,0.23255813953488372,2136.147232753398,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,744,210,99,572,572,0,0,572,0,0,23,0.26262626262626265,2191.460700081113,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,727,103,57,260,260,0,0,260,0,0,18,0.3157894736842105,2121.9095173922947,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,50,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,719,107,69,312,312,0,0,312,0,0,29,0.2028985507246377,2150.581316760657,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,ALL,35086,35086,362,210,65,572,572,0,0,572,0,0,14,0.3076923076923077,2205.816175477911,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,A,17553,17553,356,103,40,260,260,0,0,260,0,0,13,0.35,2163.3307652783933,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2529931,Persea borbonia,(L.) Spreng.,Species,1,721,Persea borbonia,DBH_ONLY,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,75,WCVP_CONFIRMED_NATIVE_STATE,B,17533,17533,354,107,48,312,312,0,0,312,0,0,16,0.2916666666666667,2145.052446911264,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2541602,Phellodendron amurense,Rupr.,Species,1,6516,Phellodendron amurense,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,ALL,115725,115725,10051,1,1,3,3,0,0,0,3,0,1,1.0,0.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2541602,Phellodendron amurense,Rupr.,Species,1,6516,Phellodendron amurense,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,A,57920,57920,9235,1,1,3,3,0,0,0,3,0,1,1.0,0.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2541602,Phellodendron amurense,Rupr.,Species,1,6516,Phellodendron amurense,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,25,ALL_CONUS_OBSERVED,B,57805,57805,9171,0,0,0,0,0,0,0,0,0,0,,,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
2541602,Phellodendron amurense,Rupr.,Species,1,6516,Phellodendron amurense,DBH_ONLY,FALSE,CONUS_NONNATIVE_CORE_INELIGIBLE,50,ALL_CONUS_OBSERVED,ALL,115725,115725,2970,1,1,3,3,0,0,0,3,0,1,1.0,0.0,cells with >=1 qualifying primary FIA measurement; unsampled political cells are not zeros,CENSUS_ONLY_NOT_FINAL_SELECTION
