analysis_species_id,analysis_species_name,fia_state_code,fia_state_ab,fia_state_name,wcvp_area_code_l3,wcvp_area_name,state_identity_mapping_type,wcvp_level3_rows,confirmed_current_native_rows,explicit_introduced_rows,native_historical_extinct_rows,native_location_doubtful_rows,state_evidence_class,qualifying_tree_rows,qualifying_tree_rows_fold_A,qualifying_tree_rows_fold_B,positive_primary_plots,positive_primary_plots_fold_A,positive_primary_plots_fold_B,confirmed_native_CONUS,core_eligibility_status,status_inference_from_alias
117869,Magnolia tripetala,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,1,1,0,1,1,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,46,SD,South Dakota,SDA,South Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,47,TN,Tennessee,TEN,Tennessee,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,6,5,1,2,1,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,48,TX,Texas,TEX,Texas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,49,UT,Utah,UTA,Utah,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,50,VT,Vermont,VER,Vermont,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,51,VA,Virginia,VRG,Virginia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,6,3,3,4,1,3,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,53,WA,Washington,WAS,Washington,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,54,WV,West Virginia,WVA,West Virginia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,2,0,2,2,0,2,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,55,WI,Wisconsin,WIS,Wisconsin,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117869,Magnolia tripetala,56,WY,Wyoming,WYO,Wyoming,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,1,AL,Alabama,ALA,Alabama,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,1706,755,951,383,186,197,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,4,AZ,Arizona,ARI,Arizona,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,5,AR,Arkansas,ARK,Arkansas,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,64,49,15,19,10,9,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,6,CA,California,CAL,California,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,8,CO,Colorado,COL,Colorado,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,9,CT,Connecticut,CNT,Connecticut,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,10,DE,Delaware,DEL,Delaware,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,10,1,9,5,1,4,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,12,FL,Florida,FLA,Florida,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,1989,1048,941,440,215,225,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,13,GA,Georgia,GEO,Georgia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,958,493,465,284,157,127,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,16,ID,Idaho,IDA,Idaho,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,17,IL,Illinois,ILL,Illinois,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,18,IN,Indiana,INI,Indiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,19,IA,Iowa,IOW,Iowa,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,20,KS,Kansas,KAN,Kansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,21,KY,Kentucky,KTY,Kentucky,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,22,LA,Louisiana,LOU,Louisiana,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,244,116,128,86,41,45,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,23,ME,Maine,MAI,Maine,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,24,MD,Maryland,MRY,Maryland,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,31,24,7,10,7,3,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,25,MA,Massachusetts,MAS,Massachusetts,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,26,MI,Michigan,MIC,Michigan,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,27,MN,Minnesota,MIN,Minnesota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,28,MS,Mississippi,MSI,Mississippi,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,1558,731,827,349,171,178,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,29,MO,Missouri,MSO,Missouri,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,30,MT,Montana,MNT,Montana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,31,NE,Nebraska,NEB,Nebraska,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,32,NV,Nevada,NEV,Nevada,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,33,NH,New Hampshire,NWH,New Hampshire,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,34,NJ,New Jersey,NWJ,New Jersey,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,54,31,23,24,14,10,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,35,NM,New Mexico,NWM,New Mexico,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,36,NY,New York,NWY,New York,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,37,NC,North Carolina,NCA,North Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,255,141,114,103,57,46,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,38,ND,North Dakota,NDA,North Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,39,OH,Ohio,OHI,Ohio,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,40,OK,Oklahoma,OKL,Oklahoma,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,41,OR,Oregon,ORE,Oregon,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,70,35,35,31,16,15,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,46,SD,South Dakota,SDA,South Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,47,TN,Tennessee,TEN,Tennessee,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,16,0,16,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,48,TX,Texas,TEX,Texas,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,172,67,105,54,17,37,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,49,UT,Utah,UTA,Utah,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,50,VT,Vermont,VER,Vermont,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,51,VA,Virginia,VRG,Virginia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,33,12,21,15,7,8,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,53,WA,Washington,WAS,Washington,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,54,WV,West Virginia,WVA,West Virginia,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,55,WI,Wisconsin,WIS,Wisconsin,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
117883,Magnolia virginiana,56,WY,Wyoming,WYO,Wyoming,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,1,AL,Alabama,ALA,Alabama,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,1,1,0,1,1,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,4,AZ,Arizona,ARI,Arizona,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,5,AR,Arkansas,ARK,Arkansas,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,2,1,1,2,1,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,6,CA,California,CAL,California,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,8,CO,Colorado,COL,Colorado,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,9,CT,Connecticut,CNT,Connecticut,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,10,DE,Delaware,DEL,Delaware,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,12,FL,Florida,FLA,Florida,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,13,GA,Georgia,GEO,Georgia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,3,1,2,3,1,2,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,16,ID,Idaho,IDA,Idaho,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,17,IL,Illinois,ILL,Illinois,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,18,IN,Indiana,INI,Indiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,19,IA,Iowa,IOW,Iowa,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,20,KS,Kansas,KAN,Kansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,21,KY,Kentucky,KTY,Kentucky,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,2,2,0,1,1,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,22,LA,Louisiana,LOU,Louisiana,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,23,ME,Maine,MAI,Maine,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,24,MD,Maryland,MRY,Maryland,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,25,MA,Massachusetts,MAS,Massachusetts,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,26,MI,Michigan,MIC,Michigan,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,27,MN,Minnesota,MIN,Minnesota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,28,MS,Mississippi,MSI,Mississippi,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,29,MO,Missouri,MSO,Missouri,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,30,MT,Montana,MNT,Montana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,31,NE,Nebraska,NEB,Nebraska,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,32,NV,Nevada,NEV,Nevada,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,33,NH,New Hampshire,NWH,New Hampshire,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,34,NJ,New Jersey,NWJ,New Jersey,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,35,NM,New Mexico,NWM,New Mexico,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,36,NY,New York,NWY,New York,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,37,NC,North Carolina,NCA,North Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,38,ND,North Dakota,NDA,North Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,39,OH,Ohio,OHI,Ohio,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,40,OK,Oklahoma,OKL,Oklahoma,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,41,OR,Oregon,ORE,Oregon,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
2950397,Malus angustifolia,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
