FIA_SPCD,accepted_scientific_name,direction,fold,stress_tier,conservative_envelope_tv,AB_fold_discrepancy_tv,stress_to_fold_discrepancy_ratio,stress_minus_fold_discrepancy,comparison_class
691,Nyssa aquatica,BA,A,E_P95,1.0,0.5649913626121272,1.7699385622050845,0.43500863738787277,STRESS_GT_FOLD_DISCREPANCY
691,Nyssa aquatica,AB,B,E_EMPIRICAL_MAX,1.0,0.5649913626121272,1.7699385622050845,0.43500863738787277,STRESS_GT_FOLD_DISCREPANCY
691,Nyssa aquatica,BA,A,E_EMPIRICAL_MAX,1.0,0.5649913626121272,1.7699385622050845,0.43500863738787277,STRESS_GT_FOLD_DISCREPANCY
692,Nyssa ogeche,AB,B,E_OBSERVED,0.0,0.6229778505336615,0.0,-0.6229778505336615,STRESS_LT_FOLD_DISCREPANCY
692,Nyssa ogeche,BA,A,E_OBSERVED,0.0,0.6229778505336615,0.0,-0.6229778505336615,STRESS_LT_FOLD_DISCREPANCY
692,Nyssa ogeche,AB,B,E_P95,0.09261156421587981,0.6229778505336615,0.14865948145113983,-0.5303662863177817,STRESS_LT_FOLD_DISCREPANCY
692,Nyssa ogeche,BA,A,E_P95,1.0,0.6229778505336615,1.605193505906141,0.3770221494663385,STRESS_GT_FOLD_DISCREPANCY
692,Nyssa ogeche,AB,B,E_EMPIRICAL_MAX,1.0,0.6229778505336615,1.605193505906141,0.3770221494663385,STRESS_GT_FOLD_DISCREPANCY
692,Nyssa ogeche,BA,A,E_EMPIRICAL_MAX,1.0,0.6229778505336615,1.605193505906141,0.3770221494663385,STRESS_GT_FOLD_DISCREPANCY
694,Nyssa biflora,AB,B,E_OBSERVED,0.0,0.36622842694913194,0.0,-0.36622842694913194,STRESS_LT_FOLD_DISCREPANCY
694,Nyssa biflora,BA,A,E_OBSERVED,0.0,0.36622842694913194,0.0,-0.36622842694913194,STRESS_LT_FOLD_DISCREPANCY
694,Nyssa biflora,AB,B,E_P95,0.09261156421587981,0.36622842694913194,0.2528792343821614,-0.27361686273325214,STRESS_LT_FOLD_DISCREPANCY
694,Nyssa biflora,BA,A,E_P95,1.0,0.36622842694913194,2.7305362621097053,0.6337715730508681,STRESS_GT_FOLD_DISCREPANCY
694,Nyssa biflora,AB,B,E_EMPIRICAL_MAX,1.0,0.36622842694913194,2.7305362621097053,0.6337715730508681,STRESS_GT_FOLD_DISCREPANCY
694,Nyssa biflora,BA,A,E_EMPIRICAL_MAX,1.0,0.36622842694913194,2.7305362621097053,0.6337715730508681,STRESS_GT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,AB,B,E_OBSERVED,0.0,0.21732491252959366,0.0,-0.21732491252959366,STRESS_LT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,BA,A,E_OBSERVED,0.0,0.21732491252959366,0.0,-0.21732491252959366,STRESS_LT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,AB,B,E_P95,0.09261156421587981,0.21732491252959366,0.4261433405766063,-0.12471334831371385,STRESS_LT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,BA,A,E_P95,1.0,0.21732491252959366,4.601405280049647,0.7826750874704064,STRESS_GT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,AB,B,E_EMPIRICAL_MAX,1.0,0.21732491252959366,4.601405280049647,0.7826750874704064,STRESS_GT_FOLD_DISCREPANCY
711,Oxydendrum arboreum,BA,A,E_EMPIRICAL_MAX,1.0,0.21732491252959366,4.601405280049647,0.7826750874704064,STRESS_GT_FOLD_DISCREPANCY
721,Persea borbonia,AB,B,E_OBSERVED,0.0,0.5921604183762088,0.0,-0.5921604183762088,STRESS_LT_FOLD_DISCREPANCY
721,Persea borbonia,BA,A,E_OBSERVED,0.0,0.5921604183762088,0.0,-0.5921604183762088,STRESS_LT_FOLD_DISCREPANCY
721,Persea borbonia,AB,B,E_P95,0.09261156421587981,0.5921604183762088,0.1563960733306599,-0.499548854160329,STRESS_LT_FOLD_DISCREPANCY
721,Persea borbonia,BA,A,E_P95,1.0,0.5921604183762088,1.6887315817935746,0.4078395816237912,STRESS_GT_FOLD_DISCREPANCY
721,Persea borbonia,AB,B,E_EMPIRICAL_MAX,1.0,0.5921604183762088,1.6887315817935746,0.4078395816237912,STRESS_GT_FOLD_DISCREPANCY
721,Persea borbonia,BA,A,E_EMPIRICAL_MAX,1.0,0.5921604183762088,1.6887315817935746,0.4078395816237912,STRESS_GT_FOLD_DISCREPANCY
722,Planera aquatica,AB,B,E_OBSERVED,0.0,0.7404502523578109,0.0,-0.7404502523578109,STRESS_LT_FOLD_DISCREPANCY
722,Planera aquatica,BA,A,E_OBSERVED,0.0,0.7404502523578109,0.0,-0.7404502523578109,STRESS_LT_FOLD_DISCREPANCY
722,Planera aquatica,AB,B,E_P95,0.09261156421587981,0.7404502523578109,0.1250746608850188,-0.6478386881419311,STRESS_LT_FOLD_DISCREPANCY
722,Planera aquatica,BA,A,E_P95,1.0,0.7404502523578109,1.350529622774395,0.2595497476421891,STRESS_GT_FOLD_DISCREPANCY
722,Planera aquatica,AB,B,E_EMPIRICAL_MAX,1.0,0.7404502523578109,1.350529622774395,0.2595497476421891,STRESS_GT_FOLD_DISCREPANCY
722,Planera aquatica,BA,A,E_EMPIRICAL_MAX,1.0,0.7404502523578109,1.350529622774395,0.2595497476421891,STRESS_GT_FOLD_DISCREPANCY
806,Quercus coccinea,AB,B,E_OBSERVED,0.0,0.30206961695990914,0.0,-0.30206961695990914,STRESS_LT_FOLD_DISCREPANCY
806,Quercus coccinea,BA,A,E_OBSERVED,0.0,0.30206961695990914,0.0,-0.30206961695990914,STRESS_LT_FOLD_DISCREPANCY
806,Quercus coccinea,AB,B,E_P95,0.09261156421587981,0.30206961695990914,0.3065901335855677,-0.20945805274402934,STRESS_LT_FOLD_DISCREPANCY
806,Quercus coccinea,BA,A,E_P95,1.0,0.30206961695990914,3.310495143683122,0.6979303830400909,STRESS_GT_FOLD_DISCREPANCY
806,Quercus coccinea,AB,B,E_EMPIRICAL_MAX,1.0,0.30206961695990914,3.310495143683122,0.6979303830400909,STRESS_GT_FOLD_DISCREPANCY
806,Quercus coccinea,BA,A,E_EMPIRICAL_MAX,1.0,0.30206961695990914,3.310495143683122,0.6979303830400909,STRESS_GT_FOLD_DISCREPANCY
807,Quercus douglasii,AB,B,E_OBSERVED,0.0,0.326020554603741,0.0,-0.326020554603741,STRESS_LT_FOLD_DISCREPANCY
807,Quercus douglasii,BA,A,E_OBSERVED,0.0,0.326020554603741,0.0,-0.326020554603741,STRESS_LT_FOLD_DISCREPANCY
807,Quercus douglasii,AB,B,E_P95,0.09261156421587981,0.326020554603741,0.2840666421429893,-0.23340899038786123,STRESS_LT_FOLD_DISCREPANCY
807,Quercus douglasii,BA,A,E_P95,1.0,0.326020554603741,3.067291267004443,0.673979445396259,STRESS_GT_FOLD_DISCREPANCY
807,Quercus douglasii,AB,B,E_EMPIRICAL_MAX,1.0,0.326020554603741,3.067291267004443,0.673979445396259,STRESS_GT_FOLD_DISCREPANCY
807,Quercus douglasii,BA,A,E_EMPIRICAL_MAX,1.0,0.326020554603741,3.067291267004443,0.673979445396259,STRESS_GT_FOLD_DISCREPANCY
812,Quercus falcata,AB,B,E_OBSERVED,0.0,0.2949401957855577,0.0,-0.2949401957855577,STRESS_LT_FOLD_DISCREPANCY
812,Quercus falcata,BA,A,E_OBSERVED,0.0,0.2949401957855577,0.0,-0.2949401957855577,STRESS_LT_FOLD_DISCREPANCY
812,Quercus falcata,AB,B,E_P95,0.09261156421587981,0.2949401957855577,0.31400116206342704,-0.2023286315696779,STRESS_LT_FOLD_DISCREPANCY
812,Quercus falcata,BA,A,E_P95,1.0,0.2949401957855577,3.390517855108059,0.7050598042144423,STRESS_GT_FOLD_DISCREPANCY
812,Quercus falcata,AB,B,E_EMPIRICAL_MAX,1.0,0.2949401957855577,3.390517855108059,0.7050598042144423,STRESS_GT_FOLD_DISCREPANCY
812,Quercus falcata,BA,A,E_EMPIRICAL_MAX,1.0,0.2949401957855577,3.390517855108059,0.7050598042144423,STRESS_GT_FOLD_DISCREPANCY
813,Quercus pagoda,AB,B,E_OBSERVED,0.0,0.3877161824433162,0.0,-0.3877161824433162,STRESS_LT_FOLD_DISCREPANCY
813,Quercus pagoda,BA,A,E_OBSERVED,0.0,0.3877161824433162,0.0,-0.3877161824433162,STRESS_LT_FOLD_DISCREPANCY
813,Quercus pagoda,AB,B,E_P95,0.09261156421587981,0.3877161824433162,0.23886432501284505,-0.2951046182274364,STRESS_LT_FOLD_DISCREPANCY
813,Quercus pagoda,BA,A,E_P95,1.0,0.3877161824433162,2.579206247462212,0.6122838175566838,STRESS_GT_FOLD_DISCREPANCY
813,Quercus pagoda,AB,B,E_EMPIRICAL_MAX,1.0,0.3877161824433162,2.579206247462212,0.6122838175566838,STRESS_GT_FOLD_DISCREPANCY
813,Quercus pagoda,BA,A,E_EMPIRICAL_MAX,1.0,0.3877161824433162,2.579206247462212,0.6122838175566838,STRESS_GT_FOLD_DISCREPANCY
817,Quercus imbricaria,AB,B,E_OBSERVED,0.0,0.48489513680205837,0.0,-0.48489513680205837,STRESS_LT_FOLD_DISCREPANCY
817,Quercus imbricaria,BA,A,E_OBSERVED,0.0,0.48489513680205837,0.0,-0.48489513680205837,STRESS_LT_FOLD_DISCREPANCY
817,Quercus imbricaria,AB,B,E_P95,0.09261156421587981,0.48489513680205837,0.19099297391733847,-0.3922835725861786,STRESS_LT_FOLD_DISCREPANCY
817,Quercus imbricaria,BA,A,E_P95,1.0,0.48489513680205837,2.062301566056364,0.5151048631979416,STRESS_GT_FOLD_DISCREPANCY
817,Quercus imbricaria,AB,B,E_EMPIRICAL_MAX,1.0,0.48489513680205837,2.062301566056364,0.5151048631979416,STRESS_GT_FOLD_DISCREPANCY
817,Quercus imbricaria,BA,A,E_EMPIRICAL_MAX,1.0,0.48489513680205837,2.062301566056364,0.5151048631979416,STRESS_GT_FOLD_DISCREPANCY
819,Quercus laevis,AB,B,E_OBSERVED,0.0,0.4690033143979371,0.0,-0.4690033143979371,STRESS_LT_FOLD_DISCREPANCY
819,Quercus laevis,BA,A,E_OBSERVED,0.0,0.4690033143979371,0.0,-0.4690033143979371,STRESS_LT_FOLD_DISCREPANCY
819,Quercus laevis,AB,B,E_P95,0.09261156421587981,0.4690033143979371,0.1974646263102979,-0.3763917501820573,STRESS_LT_FOLD_DISCREPANCY
819,Quercus laevis,BA,A,E_P95,1.0,0.4690033143979371,2.1321810940370587,0.5309966856020629,STRESS_GT_FOLD_DISCREPANCY
819,Quercus laevis,AB,B,E_EMPIRICAL_MAX,1.0,0.4690033143979371,2.1321810940370587,0.5309966856020629,STRESS_GT_FOLD_DISCREPANCY
819,Quercus laevis,BA,A,E_EMPIRICAL_MAX,1.0,0.4690033143979371,2.1321810940370587,0.5309966856020629,STRESS_GT_FOLD_DISCREPANCY
820,Quercus laurifolia,AB,B,E_OBSERVED,0.0,0.32567806450872944,0.0,-0.32567806450872944,STRESS_LT_FOLD_DISCREPANCY
820,Quercus laurifolia,BA,A,E_OBSERVED,0.0,0.32567806450872944,0.0,-0.32567806450872944,STRESS_LT_FOLD_DISCREPANCY
820,Quercus laurifolia,AB,B,E_P95,0.09261156421587981,0.32567806450872944,0.28436537276644697,-0.23306650029284964,STRESS_LT_FOLD_DISCREPANCY
820,Quercus laurifolia,BA,A,E_P95,1.0,0.32567806450872944,3.0705168968271,0.6743219354912706,STRESS_GT_FOLD_DISCREPANCY
820,Quercus laurifolia,AB,B,E_EMPIRICAL_MAX,1.0,0.32567806450872944,3.0705168968271,0.6743219354912706,STRESS_GT_FOLD_DISCREPANCY
820,Quercus laurifolia,BA,A,E_EMPIRICAL_MAX,1.0,0.32567806450872944,3.0705168968271,0.6743219354912706,STRESS_GT_FOLD_DISCREPANCY
821,Quercus lobata,AB,B,E_OBSERVED,0.0,0.8238468283076338,0.0,-0.8238468283076338,STRESS_LT_FOLD_DISCREPANCY
821,Quercus lobata,BA,A,E_OBSERVED,0.0,0.8238468283076338,0.0,-0.8238468283076338,STRESS_LT_FOLD_DISCREPANCY
821,Quercus lobata,AB,B,E_P95,0.09261156421587981,0.8238468283076338,0.11241357135054429,-0.731235264091754,STRESS_LT_FOLD_DISCREPANCY
821,Quercus lobata,BA,A,E_P95,1.0,0.8238468283076338,1.2138178671564765,0.17615317169236622,STRESS_GT_FOLD_DISCREPANCY
821,Quercus lobata,AB,B,E_EMPIRICAL_MAX,1.0,0.8238468283076338,1.2138178671564765,0.17615317169236622,STRESS_GT_FOLD_DISCREPANCY
821,Quercus lobata,BA,A,E_EMPIRICAL_MAX,1.0,0.8238468283076338,1.2138178671564765,0.17615317169236622,STRESS_GT_FOLD_DISCREPANCY
822,Quercus lyrata,AB,B,E_OBSERVED,0.0,0.5274976537568068,0.0,-0.5274976537568068,STRESS_LT_FOLD_DISCREPANCY
822,Quercus lyrata,BA,A,E_OBSERVED,0.0,0.5274976537568068,0.0,-0.5274976537568068,STRESS_LT_FOLD_DISCREPANCY
822,Quercus lyrata,AB,B,E_P95,0.09261156421587981,0.5274976537568068,0.17556772728050216,-0.434886089540927,STRESS_LT_FOLD_DISCREPANCY
822,Quercus lyrata,BA,A,E_P95,1.0,0.5274976537568068,1.8957430291453614,0.4725023462431932,STRESS_GT_FOLD_DISCREPANCY
822,Quercus lyrata,AB,B,E_EMPIRICAL_MAX,1.0,0.5274976537568068,1.8957430291453614,0.4725023462431932,STRESS_GT_FOLD_DISCREPANCY
822,Quercus lyrata,BA,A,E_EMPIRICAL_MAX,1.0,0.5274976537568068,1.8957430291453614,0.4725023462431932,STRESS_GT_FOLD_DISCREPANCY
824,Quercus marilandica,AB,B,E_OBSERVED,0.0,0.4188379864199515,0.0,-0.4188379864199515,STRESS_LT_FOLD_DISCREPANCY
824,Quercus marilandica,BA,A,E_OBSERVED,0.0,0.4188379864199515,0.0,-0.4188379864199515,STRESS_LT_FOLD_DISCREPANCY
824,Quercus marilandica,AB,B,E_P95,0.09261156421587981,0.4188379864199515,0.22111548431288183,-0.3262264222040717,STRESS_LT_FOLD_DISCREPANCY
824,Quercus marilandica,BA,A,E_P95,1.0,0.4188379864199515,2.3875580353815886,0.5811620135800485,STRESS_GT_FOLD_DISCREPANCY
824,Quercus marilandica,AB,B,E_EMPIRICAL_MAX,1.0,0.4188379864199515,2.3875580353815886,0.5811620135800485,STRESS_GT_FOLD_DISCREPANCY
824,Quercus marilandica,BA,A,E_EMPIRICAL_MAX,1.0,0.4188379864199515,2.3875580353815886,0.5811620135800485,STRESS_GT_FOLD_DISCREPANCY
827,Quercus nigra,AB,B,E_OBSERVED,0.0,0.21970860420380892,0.0,-0.21970860420380892,STRESS_LT_FOLD_DISCREPANCY
827,Quercus nigra,BA,A,E_OBSERVED,0.0,0.21970860420380892,0.0,-0.21970860420380892,STRESS_LT_FOLD_DISCREPANCY
827,Quercus nigra,AB,B,E_P95,0.09261156421587981,0.21970860420380892,0.4215199698322706,-0.1270970399879291,STRESS_LT_FOLD_DISCREPANCY
827,Quercus nigra,BA,A,E_P95,1.0,0.21970860420380892,4.55148310474162,0.7802913957961911,STRESS_GT_FOLD_DISCREPANCY
827,Quercus nigra,AB,B,E_EMPIRICAL_MAX,1.0,0.21970860420380892,4.55148310474162,0.7802913957961911,STRESS_GT_FOLD_DISCREPANCY
827,Quercus nigra,BA,A,E_EMPIRICAL_MAX,1.0,0.21970860420380892,4.55148310474162,0.7802913957961911,STRESS_GT_FOLD_DISCREPANCY
828,Quercus texana,AB,B,E_OBSERVED,0.0,0.5723689625929858,0.0,-0.5723689625929858,STRESS_LT_FOLD_DISCREPANCY
828,Quercus texana,BA,A,E_OBSERVED,0.0,0.5723689625929858,0.0,-0.5723689625929858,STRESS_LT_FOLD_DISCREPANCY
828,Quercus texana,AB,B,E_P95,0.09261156421587981,0.5723689625929858,0.16180395910414927,-0.47975739837710596,STRESS_LT_FOLD_DISCREPANCY
828,Quercus texana,BA,A,E_P95,1.0,0.5723689625929858,1.7471247837578934,0.42763103740701425,STRESS_GT_FOLD_DISCREPANCY
828,Quercus texana,AB,B,E_EMPIRICAL_MAX,1.0,0.5723689625929858,1.7471247837578934,0.42763103740701425,STRESS_GT_FOLD_DISCREPANCY
828,Quercus texana,BA,A,E_EMPIRICAL_MAX,1.0,0.5723689625929858,1.7471247837578934,0.42763103740701425,STRESS_GT_FOLD_DISCREPANCY
831,Quercus phellos,AB,B,E_OBSERVED,0.0,0.441253381668035,0.0,-0.441253381668035,STRESS_LT_FOLD_DISCREPANCY
831,Quercus phellos,BA,A,E_OBSERVED,0.0,0.441253381668035,0.0,-0.441253381668035,STRESS_LT_FOLD_DISCREPANCY
831,Quercus phellos,AB,B,E_P95,0.09261156421587981,0.441253381668035,0.2098829562864486,-0.3486418174521552,STRESS_LT_FOLD_DISCREPANCY
831,Quercus phellos,BA,A,E_P95,1.0,0.441253381668035,2.266271583505558,0.5587466183319649,STRESS_GT_FOLD_DISCREPANCY
831,Quercus phellos,AB,B,E_EMPIRICAL_MAX,1.0,0.441253381668035,2.266271583505558,0.5587466183319649,STRESS_GT_FOLD_DISCREPANCY
831,Quercus phellos,BA,A,E_EMPIRICAL_MAX,1.0,0.441253381668035,2.266271583505558,0.5587466183319649,STRESS_GT_FOLD_DISCREPANCY
835,Quercus stellata,AB,B,E_OBSERVED,0.0,0.24199009430370394,0.0,-0.24199009430370394,STRESS_LT_FOLD_DISCREPANCY
835,Quercus stellata,BA,A,E_OBSERVED,0.0,0.24199009430370394,0.0,-0.24199009430370394,STRESS_LT_FOLD_DISCREPANCY
835,Quercus stellata,AB,B,E_P95,0.09261156421587981,0.24199009430370394,0.38270807936315715,-0.14937853008782415,STRESS_LT_FOLD_DISCREPANCY
835,Quercus stellata,BA,A,E_P95,1.0,0.24199009430370394,4.132400554978807,0.7580099056962961,STRESS_GT_FOLD_DISCREPANCY
835,Quercus stellata,AB,B,E_EMPIRICAL_MAX,1.0,0.24199009430370394,4.132400554978807,0.7580099056962961,STRESS_GT_FOLD_DISCREPANCY
835,Quercus stellata,BA,A,E_EMPIRICAL_MAX,1.0,0.24199009430370394,4.132400554978807,0.7580099056962961,STRESS_GT_FOLD_DISCREPANCY
836,Quercus similis,AB,B,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
836,Quercus similis,BA,A,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
836,Quercus similis,AB,B,E_P95,0.09261156421587981,1.0,0.09261156421587981,-0.9073884357841202,STRESS_LT_FOLD_DISCREPANCY
836,Quercus similis,BA,A,E_P95,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
836,Quercus similis,AB,B,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
836,Quercus similis,BA,A,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
838,Quercus virginiana,AB,B,E_OBSERVED,0.0,0.24905935057685316,0.0,-0.24905935057685316,STRESS_LT_FOLD_DISCREPANCY
838,Quercus virginiana,BA,A,E_OBSERVED,0.0,0.24905935057685316,0.0,-0.24905935057685316,STRESS_LT_FOLD_DISCREPANCY
838,Quercus virginiana,AB,B,E_P95,0.09261156421587981,0.24905935057685316,0.3718453613621799,-0.15644778636097334,STRESS_LT_FOLD_DISCREPANCY
838,Quercus virginiana,BA,A,E_P95,1.0,0.24905935057685316,4.015107233211171,0.7509406494231469,STRESS_GT_FOLD_DISCREPANCY
838,Quercus virginiana,AB,B,E_EMPIRICAL_MAX,1.0,0.24905935057685316,4.015107233211171,0.7509406494231469,STRESS_GT_FOLD_DISCREPANCY
838,Quercus virginiana,BA,A,E_EMPIRICAL_MAX,1.0,0.24905935057685316,4.015107233211171,0.7509406494231469,STRESS_GT_FOLD_DISCREPANCY
840,Quercus margaretta,AB,B,E_OBSERVED,0.0,0.7625436377650359,0.0,-0.7625436377650359,STRESS_LT_FOLD_DISCREPANCY
840,Quercus margaretta,BA,A,E_OBSERVED,0.0,0.7625436377650359,0.0,-0.7625436377650359,STRESS_LT_FOLD_DISCREPANCY
840,Quercus margaretta,AB,B,E_P95,0.09261156421587981,0.7625436377650359,0.12145083852160654,-0.6699320735491561,STRESS_LT_FOLD_DISCREPANCY
840,Quercus margaretta,BA,A,E_P95,1.0,0.7625436377650359,1.311400358582668,0.23745636223496414,STRESS_GT_FOLD_DISCREPANCY
840,Quercus margaretta,AB,B,E_EMPIRICAL_MAX,1.0,0.7625436377650359,1.311400358582668,0.23745636223496414,STRESS_GT_FOLD_DISCREPANCY
840,Quercus margaretta,BA,A,E_EMPIRICAL_MAX,1.0,0.7625436377650359,1.311400358582668,0.23745636223496414,STRESS_GT_FOLD_DISCREPANCY
841,Quercus minima,AB,B,E_OBSERVED,0.0,0.6154792909010098,0.0,-0.6154792909010098,STRESS_LT_FOLD_DISCREPANCY
841,Quercus minima,BA,A,E_OBSERVED,0.0,0.6154792909010098,0.0,-0.6154792909010098,STRESS_LT_FOLD_DISCREPANCY
841,Quercus minima,AB,B,E_P95,0.09261156421587981,0.6154792909010098,0.15047064228644358,-0.52286772668513,STRESS_LT_FOLD_DISCREPANCY
841,Quercus minima,BA,A,E_P95,1.0,0.6154792909010098,1.624750035920923,0.38452070909899017,STRESS_GT_FOLD_DISCREPANCY
841,Quercus minima,AB,B,E_EMPIRICAL_MAX,1.0,0.6154792909010098,1.624750035920923,0.38452070909899017,STRESS_GT_FOLD_DISCREPANCY
841,Quercus minima,BA,A,E_EMPIRICAL_MAX,1.0,0.6154792909010098,1.624750035920923,0.38452070909899017,STRESS_GT_FOLD_DISCREPANCY
842,Quercus incana,AB,B,E_OBSERVED,0.0,0.7869390546269116,0.0,-0.7869390546269116,STRESS_LT_FOLD_DISCREPANCY
842,Quercus incana,BA,A,E_OBSERVED,0.0,0.7869390546269116,0.0,-0.7869390546269116,STRESS_LT_FOLD_DISCREPANCY
842,Quercus incana,AB,B,E_P95,0.09261156421587981,0.7869390546269116,0.1176858152754752,-0.6943274904110318,STRESS_LT_FOLD_DISCREPANCY
842,Quercus incana,BA,A,E_P95,1.0,0.7869390546269116,1.2707464372499606,0.2130609453730884,STRESS_GT_FOLD_DISCREPANCY
842,Quercus incana,AB,B,E_EMPIRICAL_MAX,1.0,0.7869390546269116,1.2707464372499606,0.2130609453730884,STRESS_GT_FOLD_DISCREPANCY
842,Quercus incana,BA,A,E_EMPIRICAL_MAX,1.0,0.7869390546269116,1.2707464372499606,0.2130609453730884,STRESS_GT_FOLD_DISCREPANCY
851,Quercus graciliformis,AB,B,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
851,Quercus graciliformis,BA,A,E_OBSERVED,0.0,1.0,0.0,-1.0,STRESS_LT_FOLD_DISCREPANCY
851,Quercus graciliformis,AB,B,E_P95,0.09261156421587981,1.0,0.09261156421587981,-0.9073884357841202,STRESS_LT_FOLD_DISCREPANCY
851,Quercus graciliformis,BA,A,E_P95,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
851,Quercus graciliformis,AB,B,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
851,Quercus graciliformis,BA,A,E_EMPIRICAL_MAX,1.0,1.0,1.0,0.0,STRESS_EQ_FOLD_DISCREPANCY
870,Styphnolobium affine,AB,B,E_OBSERVED,0.0,0.7316130968926422,0.0,-0.7316130968926422,STRESS_LT_FOLD_DISCREPANCY
870,Styphnolobium affine,BA,A,E_OBSERVED,0.0,0.7316130968926422,0.0,-0.7316130968926422,STRESS_LT_FOLD_DISCREPANCY
870,Styphnolobium affine,AB,B,E_P95,0.09261156421587981,0.7316130968926422,0.12658543786220622,-0.6390015326767624,STRESS_LT_FOLD_DISCREPANCY
870,Styphnolobium affine,BA,A,E_P95,1.0,0.7316130968926422,1.366842671689817,0.2683869031073578,STRESS_GT_FOLD_DISCREPANCY
870,Styphnolobium affine,AB,B,E_EMPIRICAL_MAX,1.0,0.7316130968926422,1.366842671689817,0.2683869031073578,STRESS_GT_FOLD_DISCREPANCY
870,Styphnolobium affine,BA,A,E_EMPIRICAL_MAX,1.0,0.7316130968926422,1.366842671689817,0.2683869031073578,STRESS_GT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,AB,B,E_OBSERVED,0.0,0.5361488233422997,0.0,-0.5361488233422997,STRESS_LT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,BA,A,E_OBSERVED,0.0,0.5361488233422997,0.0,-0.5361488233422997,STRESS_LT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,AB,B,E_P95,0.09261156421587981,0.5361488233422997,0.1727348082917506,-0.44353725912641995,STRESS_LT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,BA,A,E_P95,1.0,0.5361488233422997,1.8651537716078477,0.46385117665770026,STRESS_GT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,AB,B,E_EMPIRICAL_MAX,1.0,0.5361488233422997,1.8651537716078477,0.46385117665770026,STRESS_GT_FOLD_DISCREPANCY
901,Robinia pseudoacacia,BA,A,E_EMPIRICAL_MAX,1.0,0.5361488233422997,1.8651537716078477,0.46385117665770026,STRESS_GT_FOLD_DISCREPANCY
971,Ulmus alata,AB,B,E_OBSERVED,0.0,0.26731342333972874,0.0,-0.26731342333972874,STRESS_LT_FOLD_DISCREPANCY
971,Ulmus alata,BA,A,E_OBSERVED,0.0,0.26731342333972874,0.0,-0.26731342333972874,STRESS_LT_FOLD_DISCREPANCY
971,Ulmus alata,AB,B,E_P95,0.09261156421587981,0.26731342333972874,0.34645310010556307,-0.17470185912384895,STRESS_LT_FOLD_DISCREPANCY
971,Ulmus alata,BA,A,E_P95,1.0,0.26731342333972874,3.7409269893981327,0.7326865766602713,STRESS_GT_FOLD_DISCREPANCY
971,Ulmus alata,AB,B,E_EMPIRICAL_MAX,1.0,0.26731342333972874,3.7409269893981327,0.7326865766602713,STRESS_GT_FOLD_DISCREPANCY
971,Ulmus alata,BA,A,E_EMPIRICAL_MAX,1.0,0.26731342333972874,3.7409269893981327,0.7326865766602713,STRESS_GT_FOLD_DISCREPANCY
996,Cotinus obovatus,AB,B,E_OBSERVED,0.0,0.6526703908702783,0.0,-0.6526703908702783,STRESS_LT_FOLD_DISCREPANCY
996,Cotinus obovatus,BA,A,E_OBSERVED,0.0,0.6526703908702783,0.0,-0.6526703908702783,STRESS_LT_FOLD_DISCREPANCY
996,Cotinus obovatus,AB,B,E_P95,0.09261156421587981,0.6526703908702783,0.1418963775764218,-0.5600588266543985,STRESS_LT_FOLD_DISCREPANCY
996,Cotinus obovatus,BA,A,E_P95,1.0,0.6526703908702783,1.5321669467287895,0.34732960912972166,STRESS_GT_FOLD_DISCREPANCY
996,Cotinus obovatus,AB,B,E_EMPIRICAL_MAX,1.0,0.6526703908702783,1.5321669467287895,0.34732960912972166,STRESS_GT_FOLD_DISCREPANCY
996,Cotinus obovatus,BA,A,E_EMPIRICAL_MAX,1.0,0.6526703908702783,1.5321669467287895,0.34732960912972166,STRESS_GT_FOLD_DISCREPANCY
6768,Quercus arkansana,AB,B,E_OBSERVED,0.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
6768,Quercus arkansana,BA,A,E_OBSERVED,0.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
6768,Quercus arkansana,AB,B,E_P95,0.09261156421587981,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
6768,Quercus arkansana,BA,A,E_P95,1.0,NA,NA,NA,STRESS_GT_FOLD_DISCREPANCY
